timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1743554645.8311942,115,115,115,0.9415381342198248,0.001187377824770408,0.9048212630320274,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554645.8311942.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554645.8311942.png,6.6322856,2.5621712,-8.679366,4.0953555,2.4938273,-9.006126
1743554648.134617,115,115,115.0,0.9179217796948892,-0.00012464187106075997,0.9008852039445381,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554648.134617.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554648.134617.png,6.6336565,2.5624485,-8.680031,4.0953555,2.4938273,-9.006126
1743554650.53397,115,115,115.5,0.8785611888199967,-0.001436661566891928,1.6815369229632395,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554650.53397.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554650.53397.png,6.652083,2.4256651,-8.800409,4.0953555,2.4938273,-9.006126
1743554652.964408,115,115,116.0,0.8313284797701257,-0.001436661566891928,3.103766273242689,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554652.964408.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554652.964408.png,6.633989,2.090661,-9.103189,4.0953555,2.4938273,-9.006126
1743554655.363596,115,115,116.5,0.7827837510244249,-0.001436661566891928,4.564044194701202,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554655.363596.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554655.363596.png,6.461504,1.6636914,-9.494422,4.0953555,2.4938273,-9.006126
1743554657.7943017,115,115,117.0,0.7106226677537886,0.0024993975205980234,6.011201919201416,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554657.7943017.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554657.7943017.png,6.0099115,1.2206976,-9.86206,4.0953555,2.4938273,-9.006126
1743554660.2414737,115,115,117.5,0.6437096632664714,0.0024993975205980234,7.291733142331253,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554660.2414737.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554660.2414737.png,5.323838,0.96487373,-10.080422,4.0953555,2.4938273,-9.006126
1743554662.7685554,115,115.5,118.0,1.850767783429842,0.0024993975205980234,8.350533036865862,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554662.7685554.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554662.7685554.png,4.70313,0.83325046,-9.838394,4.0953555,2.4938273,-9.006126
1743554665.0714593,115,115.5,118.0,1.7995990152924817,0.0024993975205980234,8.1537300824914,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554665.0714593.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554665.0714593.png,4.728008,0.8308274,-9.843449,4.0953555,2.4938273,-9.006126
1743554667.4708118,115,115.5,117.5,1.9216168470046484,0.0024993975205980234,6.585866545974847,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_0_1743554667.4708118.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-02_11-43-59\cam_3_1743554667.4708118.png,5.545742,0.8666256,-9.744034,4.0953555,2.4938273,-9.006126
