episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-141.11884,100,100,0.42569565773010254,-141.11884,-141.11884,-141.11884
2,-142.0451,100,200,0.47617316246032715,-141.58197,-141.58197,-141.58197
3,-140.6813,100,300,0.5279386043548584,-141.28175,-141.28175,-141.28175
4,-147.18977,100,400,0.5788421630859375,-142.75876,-142.75876,-142.75876
5,-150.13318,100,500,0.6338062286376953,-144.23364,-144.23364,-144.23364
6,-131.67918,100,600,0.7678577899932861,-142.14124,-142.14124,-142.14124
7,-145.93076,100,700,0.8172507286071777,-142.6826,-142.6826,-142.6826
8,-144.97095,100,800,0.8673415184020996,-142.96864,-142.96864,-142.96864
9,-295.86453,100,900,0.9181826114654541,-159.95708,-159.95708,-159.95708
10,-147.10287,100,1000,0.9704291820526123,-158.67166,-158.67166,-158.67166
11,-138.64418,100,1100,1.0905163288116455,-158.42418,-156.85097,-156.85097
12,-148.14038,100,1200,1.1428847312927246,-159.03372,-156.12509,-156.12509
13,-148.81,100,1300,1.193694829940796,-159.84659,-155.5624,-155.5624
14,-141.47221,100,1400,1.2439768314361572,-159.27483,-154.55594,-154.55594
15,-130.46077,100,1500,1.2939858436584473,-157.30759,-152.9496,-152.9496
16,-144.36452,100,1600,1.4156110286712646,-158.57613,-152.41302,-152.41302
17,-143.9553,100,1700,1.4665122032165527,-158.37857,-151.91551,-151.91551
18,-136.90535,100,1800,1.5215466022491455,-157.57202,-151.0816,-151.0816
19,-143.93568,100,1900,1.5732767581939697,-142.37912,-150.70552,-150.70552
20,-143.17381,100,2000,1.626037359237671,-141.98622,-150.32893,-150.32893
21,-146.1717,100,2100,2.048532247543335,-142.73898,-150.13097,-150.13097
22,-147.89041,100,2200,2.098644733428955,-142.71397,-150.02911,-150.02911
23,-139.29749,100,2300,2.148211717605591,-141.76273,-149.56252,-149.56252
24,-136.74341,100,2400,2.2035319805145264,-141.28984,-149.0284,-149.0284
25,-129.46123,100,2500,2.253539562225342,-141.1899,-148.24571,-148.24571
26,-137.09871,100,2600,2.377147674560547,-140.46332,-147.81699,-147.81699
27,-127.1099,100,2700,2.4281275272369385,-138.77878,-147.05005,-147.05005
28,-139.23537,100,2800,2.4796178340911865,-139.01176,-146.77097,-146.77097
29,-134.50047,100,2900,2.5293197631835938,-138.06827,-146.34784,-146.34784
30,-136.45041,100,3000,2.5793042182922363,-137.39592,-146.01791,-146.01791
31,-134.29135,100,3100,2.699883460998535,-136.20789,-145.63965,-145.63965
32,-129.19672,100,3200,2.754828691482544,-134.3385,-145.1258,-145.1258
33,-139.96722,100,3300,2.8065130710601807,-134.40549,-144.96948,-144.96948
34,-130.8008,100,3400,2.858471632003784,-133.81123,-144.55275,-144.55275
35,-139.14711,100,3500,2.9092798233032227,-134.7798,-144.3983,-144.3983
36,-127.665085,100,3600,3.144409656524658,-133.83644,-143.93349,-143.93349
37,-282.93704,100,3700,3.1968295574188232,-149.41914,-147.69034,-147.69034
38,-140.05008,100,3800,3.2504873275756836,-149.50063,-147.48929,-147.48929
39,-134.02692,100,3900,3.3015429973602295,-149.45328,-147.14409,-147.14409
40,-132.37767,100,4000,3.3546512126922607,-149.04599,-146.77495,-146.77495
41,-143.11505,100,4100,3.7636096477508545,-149.92838,-146.68568,-146.68568
42,-135.91226,100,4200,3.815189838409424,-150.59991,-146.42917,-146.42917
43,-275.4007,100,4300,3.8639743328094482,-164.14326,-149.42851,-149.42851
44,-134.40063,100,4400,3.9131646156311035,-164.50325,-149.08698,-149.08698
45,-126.76812,100,4500,3.9669768810272217,-163.26535,-148.591,-148.591
46,-139.98666,100,4600,4.8597190380096436,-164.49751,-148.40396,-148.40396
47,-127.89617,100,4700,4.91331934928894,-148.99342,-147.96762,-147.96762
48,-141.49368,100,4800,4.965086221694946,-149.13779,-147.83273,-147.83273
49,-127.50824,100,4900,5.014822483062744,-148.48592,-147.41795,-147.41795
50,-128.39551,100,5000,5.067502021789551,-148.08769,-147.0375,-147.0375
51,-126.15694,100,5100,5.202566862106323,-146.39189,-146.73825,-146.62807
52,-138.21255,100,5200,5.257274389266968,-146.62192,-146.6616,-146.46623
53,-131.7198,100,5300,5.3093085289001465,-132.25383,-146.48238,-146.188
54,-126.587814,100,5400,5.360040664672852,-131.47256,-146.07034,-145.82503
55,-124.77187,100,5500,5.413306713104248,-131.27292,-145.56311,-145.44225
