timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1741582653.332443,118,118,118,7.065493662000216,6.656719477509673,6.621306174091789,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582653.332443.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582653.332443.png,7.0236053,3.4957528,-9.700353,3.3349829,3.0187554,-9.548177
1741582655.763447,118,118,118.0,7.065493662000216,6.655407457813843,6.622618193787618,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582655.763447.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582655.763447.png,6.9831014,3.515769,-9.76854,4.256083,3.4577498,-9.590367
1741582658.2899919,118,118,118.4,7.009076815079536,6.597678591197335,7.157922229686157,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582658.2899919.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582658.2899919.png,6.9502645,3.3977032,-10.004618,4.2531857,3.4556358,-9.586888
1741582660.7687654,118,118,118.8,6.914611396979794,6.526829527622528,7.752267151897033,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582660.7687654.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582660.7687654.png,6.8672523,3.2467382,-10.302573,4.2572675,3.4622676,-9.593606
1741582663.2955341,118,118,119.2,6.745360856217756,6.448108345872742,8.30069138475387,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582663.2955341.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582663.2955341.png,6.765322,3.0976553,-10.531206,4.254736,3.4581406,-9.590772
1741582665.8378773,118,118,119.6,6.526253567014188,6.353642927773,8.834683400956578,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582665.8378773.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582665.8378773.png,6.6403465,2.9366853,-10.7190275,4.255073,3.4574442,-9.588968
1741582668.3805678,118,118,120.0,6.282217903589854,6.2408092339316426,9.35030714141767,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582668.3805678.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582668.3805678.png,6.4951553,2.7877364,-10.883673,4.258191,3.4624805,-9.59658
1741582670.9395044,118,118,120.4,6.0276860825988825,6.118791402219475,9.850186645528805,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582670.9395044.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582670.9395044.png,6.338528,2.6548007,-11.015,4.25382,3.4579723,-9.5879755
1741582673.4820383,118,118,120.8,5.784962438870378,5.978405294765692,10.34875412994411,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582673.4820383.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582673.4820383.png,6.1675997,2.5372803,-11.12386,4.254377,3.458772,-9.591256
1741582676.0086186,118,118,121.2,5.552734952708513,5.826211010049441,10.834201417401118,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582676.0086186.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582676.0086186.png,5.98906,2.4361346,-11.204984,4.2555413,3.459203,-9.588709
1741582678.518944,118,118,121.6,5.321819486242477,5.67139268594153,11.303904468508168,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582678.518944.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582678.518944.png,5.807273,2.3517125,-11.258571,4.2572746,3.4612327,-9.593445
1741582681.1419268,118,118.4,122.0,6.362251105035469,5.479837810350387,11.45347471383276,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582681.1419268.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582681.1419268.png,5.5482373,2.244294,-11.274612,4.256177,3.4600604,-9.588648
1741582683.556406,118,118.4,122.0,6.316330415681428,5.538878696662725,11.356385256341358,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582683.556406.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582683.556406.png,5.5612082,2.2451885,-11.27046,4.254976,3.46028,-9.591204
1741582686.0514355,118,118.4,121.6,6.5577420397141015,5.784226379782889,10.760728314434651,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_0_1741582686.0514355.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-03-10_15-57-26\cam_2_1741582686.0514355.png,5.724545,2.2817519,-11.233495,4.256291,3.4621768,-9.595125
