episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-304.3252,100,100,0.4201335906982422,-304.3252,-304.3252,-304.3252
2,-307.33005,100,200,0.4691004753112793,-305.82764,-305.82764,-305.82764
3,-300.62314,100,300,0.5205650329589844,-304.0928,-304.0928,-304.0928
4,-309.26944,100,400,0.571605920791626,-305.38696,-305.38696,-305.38696
5,-310.87195,100,500,0.6219024658203125,-306.48395,-306.48395,-306.48395
6,-306.18958,100,600,0.7532882690429688,-306.4349,-306.4349,-306.4349
7,-312.04718,100,700,0.8051011562347412,-307.23663,-307.23663,-307.23663
8,-303.52136,100,800,0.8554177284240723,-306.77225,-306.77225,-306.77225
9,-302.44376,100,900,0.9062483310699463,-306.29132,-306.29132,-306.29132
10,-304.66248,100,1000,0.9559957981109619,-306.12842,-306.12842,-306.12842
11,-311.27478,100,1100,1.0734550952911377,-306.8234,-306.59628,-306.59628
12,-320.46408,100,1200,1.124828815460205,-308.13678,-307.75192,-307.75192
13,-317.75214,100,1300,1.175675392150879,-309.84967,-308.52118,-308.52118
14,-307.89053,100,1400,1.2260158061981201,-309.7118,-308.47614,-308.47614
15,-309.7343,100,1500,1.2773053646087646,-309.59805,-308.56003,-308.56003
16,-307.57654,100,1600,1.4034419059753418,-309.73672,-308.49854,-308.49854
17,-309.80035,100,1700,1.453284740447998,-309.51202,-308.5751,-308.5751
18,-308.6826,100,1800,1.5023698806762695,-310.02817,-308.5811,-308.5811
19,-305.948,100,1900,1.5536494255065918,-310.3786,-308.44247,-308.44247
20,-318.5381,100,2000,1.6033844947814941,-311.76614,-308.94727,-308.94727
21,-303.64618,100,2100,1.9540936946868896,-311.0033,-308.69482,-308.69482
22,-301.97653,100,2200,2.0041117668151855,-309.15454,-308.38943,-308.38943
23,-300.5622,100,2300,2.0546481609344482,-307.43555,-308.04913,-308.04913
24,-304.61877,100,2400,2.104954242706299,-307.10834,-307.90622,-307.90622
25,-290.90332,100,2500,2.156099796295166,-305.22525,-307.2261,-307.2261
26,-294.22968,100,2600,2.2752223014831543,-303.89056,-306.72623,-306.72623
27,-309.11133,100,2700,2.325040578842163,-303.8217,-306.81458,-306.81458
28,-303.4693,100,2800,2.374293804168701,-303.30035,-306.6951,-306.6951
29,-309.2402,100,2900,2.4237258434295654,-303.62955,-306.78287,-306.78287
30,-299.91772,100,3000,2.4742212295532227,-301.76752,-306.55405,-306.55405
31,-309.67056,100,3100,2.592886447906494,-302.36996,-306.65457,-306.65457
32,-300.3614,100,3200,2.6425559520721436,-302.20844,-306.4579,-306.4579
33,-304.50897,100,3300,2.6955997943878174,-302.6031,-306.39883,-306.39883
34,-297.08698,100,3400,2.7460427284240723,-301.84995,-306.12494,-306.12494
35,-305.01535,100,3500,2.796954870223999,-303.26117,-306.09326,-306.09326
36,-307.46442,100,3600,2.917914628982544,-304.58463,-306.13135,-306.13135
37,-310.16104,100,3700,2.9684574604034424,-304.6896,-306.24026,-306.24026
38,-310.4576,100,3800,3.019178867340088,-305.38843,-306.35126,-306.35126
39,-308.4359,100,3900,3.069295883178711,-305.308,-306.4047,-306.4047
40,-294.41574,100,4000,3.1214070320129395,-304.75778,-306.10498,-306.10498
41,-302.1363,100,4100,3.5275120735168457,-304.00436,-306.00818,-306.00818
42,-299.9394,100,4200,3.5775156021118164,-303.96216,-305.8637,-305.8637
43,-295.8447,100,4300,3.627687931060791,-303.09576,-305.6307,-305.6307
44,-298.8352,100,4400,3.6784698963165283,-303.27057,-305.47626,-305.47626
45,-297.801,100,4500,3.728846788406372,-302.54913,-305.3057,-305.3057
46,-297.5627,100,4600,3.8450205326080322,-301.559,-305.13736,-305.13736
47,-306.8963,100,4700,3.895214319229126,-301.23248,-305.17477,-305.17477
48,-292.15628,100,4800,3.9466090202331543,-299.40237,-304.90356,-304.90356
49,-302.02283,100,4900,3.9974281787872314,-298.76105,-304.84476,-304.84476
50,-303.1339,100,5000,4.046813249588013,-299.63287,-304.81055,-304.81055
51,-302.79318,100,5100,4.164988279342651,-299.69855,-304.7799,-304.771
52,-303.90448,100,5200,4.216325998306274,-300.09506,-304.7114,-304.75433
53,-290.0097,100,5300,4.267591953277588,-299.51157,-304.49915,-304.47614
54,-303.03006,100,5400,4.3180365562438965,-299.93103,-304.37436,-304.44934
