episode,reward,length,avg_reward,final_distance
78,7866.311838489895,1000,6548.381428794188,0.3705019314237952
79,9050.54971238622,1000,7374.706087409539,0.4171284858166502
80,9340.76296224992,1000,8110.756022665289,0.1707057055801671
81,6893.879859818328,1000,7966.325570817865,0.564691560810416
82,5815.661758811561,1000,7569.694195368192,0.3677150167099319
83,8438.465708428525,1000,7479.934957984156,0.22681871846385504
84,8243.146531143773,1000,7911.999392759925,0.36631617324849053
85,9659.67254419457,1000,8407.211285773286,0.09577540265118133
86,9578.558132064527,1000,8418.32309641664,0.18614775498219477
87,7908.7578850549025,1000,8279.576693264222,0.1793543492291868
88,9758.122331018183,1000,8468.757742517051,0.21582564031693288
89,9728.552405494162,1000,8536.558011827845,0.282711234849199
90,9774.085571207692,1000,8579.890272723624,0.22960646792848424
91,8981.13340283191,1000,8788.615627024981,0.41660239606412275
92,9278.377143772443,1000,9134.887165521068,0.19431312255770833
93,7261.579215684317,1000,9017.198516246648,0.2694704333484553
94,6357.786806681723,1000,8828.662543800443,0.22115849956061562
95,8971.515045295073,1000,8759.846793910492,0.5449019723642484
96,3923.923908810793,1000,8194.383371585118,0.5709910478002569
97,7229.118765518056,1000,8126.419459631434,0.520428294501912
98,8257.170540028666,1000,7976.324280532484,0.5092081660205836
99,8378.298974015941,1000,7841.29893738466,0.25819784104264887
100,8837.87463127384,1000,7747.677843391275,0.3951881904938589
101,9123.264730672652,1000,7761.89097617535,0.038036513063277384
102,9754.899475687067,1000,7809.543209366813,0.34696781049483016
103,3717.9800895975395,1000,7455.183296758134,0.32795888641066956
104,4779.942169522655,1000,7297.398833042227,0.5172725986744356
105,4823.3231402444735,1000,6882.579642537168,0.15304847315642606
106,9739.018599820281,1000,7464.089111638117,0.08516827226757319
107,8860.970961464907,1000,7627.274331232802,0.5183209760575269
108,6759.184018302107,1000,7477.475679060148,0.1817248009386696
109,9416.215598108794,1000,7581.267341469434,0.2337675829341615
110,7356.112061587507,1000,7433.091084500799,0.26728971075003244
111,9077.286092249722,1000,7428.493220658505,0.08444827100847413
112,9633.6243597388,1000,7416.365709063679,0.19403871869710093
113,9483.336990596565,1000,7992.901399163582,0.3633026924921886
114,9575.43287791337,1000,8472.450470002654,0.31948137009464517
115,8057.947745921316,1000,8795.912930570335,0.3574131107304211
116,7328.860486884083,1000,8554.897119276717,0.3479275373683846
117,9004.4860329853,1000,8569.248626428755,0.42024747627175896
118,9707.230258565247,1000,8864.05325045507,0.19530602420653612
119,5560.644460791487,1000,8478.496136723339,0.5742474261524483
120,8406.979488878998,1000,8583.58287945249,0.08041431877481792
121,8735.147557951526,1000,8549.369026022669,0.1618324736876213
122,9700.217850004547,1000,8556.028375049244,0.23962437104096587
123,9601.31359484715,1000,8567.826035474302,0.23158781983092794
124,9023.86696410879,1000,8512.669444093845,0.2089956742929952
125,9437.90782021974,1000,8650.665451523686,0.2107078019333533
126,9670.09843237538,1000,8884.789246072816,0.20275630293281355
127,7445.371576903548,1000,8728.877800464641,0.7535726017428149
128,8959.950997268863,1000,8654.149874335004,0.36399214272210634
129,5949.052568080961,1000,8692.99068506395,0.5616736335701175
130,9672.208156008857,1000,8819.513551776936,0.09965647821483471
131,9669.638109498625,1000,8912.962606931647,0.37219816376826853
132,9650.030012335807,1000,8907.943823164771,0.4001037848357523
133,9415.63614741459,1000,8889.376078421516,0.14268334474265645
134,8481.996010093819,1000,8835.18898302002,0.16461905421202905
135,8896.417045638498,1000,8781.039905561895,0.33728953376470916
136,9252.647516658513,1000,8739.29481399021,0.14799546265387034
137,9616.74835763071,1000,8956.432492062926,0.30855140822109817
138,9372.125458709494,1000,8997.649938206987,0.2725315636472226
139,7997.491636881,1000,9202.49384508699,0.4782840010632315
140,8475.594733572494,1000,9082.832502843354,0.6742147651326019
141,8259.929782341513,1000,8941.861670127642,0.5406270432030317
142,7035.223274817143,1000,8680.380996375778,0.17525785868286123
143,2361.178986397496,1000,7974.935280274067,0.10950230046552295
144,9638.248478153399,1000,8090.560527080025,0.3696777905668811
145,9119.581722541909,1000,8112.876994770367,0.6482931622603969
146,3448.6845168110713,1000,7532.480694785622,0.5462190915177769
147,4779.828415276795,1000,7048.78870055023,0.5802294250597312
148,7773.332455846624,1000,6888.909400263944,0.37419964141602907
149,7159.5184177988995,1000,6805.112078355734,0.08385199337650892
150,8490.866416947221,1000,6806.639246693207,0.267013043490472
151,-369.4536310114975,1000,5943.700905357906,0.5743221226319352
152,9573.426959154172,1000,6197.521273791609,0.3620565971698171
153,9647.09455183601,1000,6926.112830335461,0.40832507408679103
154,9644.30209241566,1000,6926.718191761686,0.40084952928665213
155,6407.163773509998,1000,6655.476396858496,0.5595727152072131
156,9701.631748021055,1000,7280.771119979494,0.26164789925375964
157,3117.259994610219,1000,7114.514277912836,0.5628508492100189
158,6465.483097938691,1000,6983.729342122043,0.6516446114868114
159,6797.3140000694675,1000,6947.508900349099,0.5548786324995264
160,7476.562846209191,1000,6846.078543275296,0.4604814668174159
161,5203.780070740249,1000,7403.401913450471,0.5986645103292839
162,9594.030203004919,1000,7405.462237835546,0.06860736778815134
163,9692.06481731271,1000,7409.959264383217,0.13421297676356625
164,9376.84030744176,1000,7383.213085885826,0.3431221712490473
165,7471.995194317721,1000,7489.696227966599,0.555985933436455
166,9694.364829784976,1000,7488.969536142991,0.2969952852047265
167,8797.304312190727,1000,8056.973967901041,0.20099200378270218
168,6896.447555598143,1000,8100.0704136669865,0.3268505797336096
169,9721.296544107048,1000,8392.468668070744,0.33535631496314283
170,8292.519028323926,1000,8474.064286282217,0.29329460435709337
171,3893.9084140841915,1000,8343.07712061661,0.3059488454657917
172,7322.445242871684,1000,8115.91862460329,0.6191700292477836
173,8613.460427075886,1000,8008.058185579606,0.2942507001416373
174,8193.03023296441,1000,7889.67717813187,0.3204768459723204
175,9292.808272242139,1000,8071.7584859243125,0.32941600728543846
176,9691.108084842492,1000,8071.432811430064,0.13596978631644766
177,8242.829259306634,1000,8015.985306141655,0.6380769932889729
178,9714.624370683408,1000,8297.80298765018,0.3034493642857461
179,9743.52268992349,1000,8300.025602231824,0.26377486899363534
180,6592.934341754974,1000,8130.06713357493,0.44975261843998987
181,7992.625387835459,1000,8539.938830950057,0.33043777000496505
182,7761.473615044952,1000,8583.841668167383,0.17510026889861116
183,8722.640988416922,1000,8594.759724301488,0.25540653077721986
184,8920.31883858942,1000,8667.48858486399,0.22232224963795907
185,6847.43574353381,1000,8422.951331993154,0.12313152987163192
186,6022.978252741658,1000,8056.138348783073,0.8188991750420036
187,9629.305531652473,1000,8194.785976017656,0.2485815088360532
188,9021.546154278234,1000,8125.478154377139,0.26135527155476485
189,9529.42851174678,1000,8104.068736559467,0.262396197149037
190,7530.650324429633,1000,8197.840334826933,0.2409322260467627
191,9546.047596777342,1000,8353.182555721121,0.2577062941744337
192,5817.643198658553,1000,8158.799514082481,0.31481811092876444
193,8814.640074661123,1000,8167.999422706902,1.1727405768154608
194,8261.51096446939,1000,8102.118635294899,0.38624210130786857
195,9159.147224763254,1000,8333.289783417844,0.6293053841076999
196,7893.28810764164,1000,8520.32076890784,0.2974681619827335
197,7484.385808696288,1000,8305.828796612224,0.3850189636953599
198,9727.715257037256,1000,8376.445706888126,0.20285398520814332
199,9629.350231825405,1000,8386.43787889599,0.46814970679091966
200,9269.616654448562,1000,8560.33451189788,0.20271218761944704
201,8756.033718077602,1000,8481.333124027906,0.135203570359327
202,8841.575986147598,1000,8783.72640277681,0.06364543676431593
203,9693.586895600347,1000,8871.621084870732,0.3845419075233946
204,7194.860605547304,1000,8764.956048978525,0.48817366998260636
205,7829.028662978665,1000,8631.944192800067,0.4235975224706212
206,6669.857169160936,1000,8509.601098951996,0.17141790340543278
207,9429.060745585351,1000,8704.068592640902,0.6813126684828689
208,9764.157458642607,1000,8707.712812801436,0.15262584879373436
209,9202.970832556066,1000,8665.074872874506,0.20046707012269555
210,9703.918792747936,1000,8708.505086704441,0.36013234988782894
