timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1744783401.0002787,116,116,116,1.1854097951821796,19.046150397762386,1.0285775208411705,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783401.0002787.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783401.0002787.png,6.7757545,2.286395,-9.133888,4.1616945,2.3884037,-9.025218
1744783403.287718,116,116,116.0,1.1945939330529878,19.044838378066554,1.0377616587119787,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783403.287718.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783403.287718.png,6.7757654,2.284843,-9.134752,4.1616945,2.3884037,-9.025218
1744783405.6075957,116,116,116.0952380952381,1.1932819133571582,19.043526358370727,1.246372790348909,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783405.6075957.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783405.6075957.png,6.777679,2.245405,-9.167144,4.1616945,2.3884037,-9.025218
1744783407.9586773,116,116,116.19047619047619,1.1867218148780094,19.044838378066554,1.5599454976522193,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783407.9586773.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783407.9586773.png,6.771008,2.185649,-9.228691,4.1616945,2.3884037,-9.025218
1744783410.3103065,116,116,116.28571428571429,1.1762256573113714,19.040902318979064,1.856461948909743,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783410.3103065.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783410.3103065.png,6.7631116,2.1075132,-9.297825,4.1616945,2.3884037,-9.025218
1744783412.6615508,116,116,116.38095238095238,1.1631054603530737,19.043526358370727,2.156914459254756,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783412.6615508.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783412.6615508.png,6.7455654,2.0160203,-9.367908,4.1616945,2.3884037,-9.025218
1744783415.0127637,116,116,116.47619047619048,1.1591694012655847,19.043526358370727,2.454742930208109,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783415.0127637.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783415.0127637.png,6.7203336,1.9277467,-9.440432,4.1616945,2.3884037,-9.025218
1744783417.3321815,116,116,116.57142857142857,1.142113145219798,19.046150397762386,2.752571401161463,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783417.3321815.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783417.3321815.png,6.6890497,1.8370001,-9.523153,4.1616945,2.3884037,-9.025218
1744783419.651606,116,116,116.66666666666667,1.1329290073489895,19.046150397762386,3.054335931202305,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783419.651606.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783419.651606.png,6.647524,1.7393245,-9.603181,4.1616945,2.3884037,-9.025218
1744783422.0028164,116,116,116.76190476190476,1.119808810390692,19.047462417458213,3.348228343068169,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783422.0028164.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783422.0028164.png,6.5931683,1.6375387,-9.678546,4.1616945,2.3884037,-9.025218
1744783424.386156,116,116,116.85714285714286,1.1027525543449053,19.046150397762386,3.6368726761507144,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783424.386156.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783424.386156.png,6.530104,1.540996,-9.754232,4.1616945,2.3884037,-9.025218
1744783426.769492,116,116,116.95238095238095,1.0961924558657565,19.044838378066554,3.9228929698416,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783426.769492.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783426.769492.png,6.459368,1.4466544,-9.832253,4.1616945,2.3884037,-9.025218
1744783429.153019,116,116,117.04761904761905,1.0817602392116292,19.044838378066554,4.198417105965848,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783429.153019.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783429.153019.png,6.375168,1.3531076,-9.895392,4.1616945,2.3884037,-9.025218
1744783431.5361018,116,116,117.14285714285714,1.0647039831658425,19.046150397762386,4.463445084523458,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783431.5361018.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783431.5361018.png,6.279496,1.265839,-9.96198,4.1616945,2.3884037,-9.025218
1744783433.8875499,116,116,117.23809523809524,1.0489597468158856,19.044838378066554,4.724537003993578,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783433.8875499.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783433.8875499.png,6.175196,1.1762022,-10.024685,4.1616945,2.3884037,-9.025218
1744783436.2386956,116,116,117.33333333333333,1.0292794513784393,19.044838378066554,4.9777568052887196,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783436.2386956.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783436.2386956.png,6.0552077,1.095639,-10.073071,4.1616945,2.3884037,-9.025218
1744783438.5584333,116,116,117.42857142857143,1.0135352150284822,19.047462417458213,5.233600645975521,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783438.5584333.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783438.5584333.png,5.9308405,1.0222282,-10.118278,4.1616945,2.3884037,-9.025218
1744783440.9097178,116,116,117.52380952380952,0.999102998374355,19.048774437154044,5.484196407879003,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783440.9097178.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783440.9097178.png,5.79275,0.95336884,-10.1570835,4.1616945,2.3884037,-9.025218
1744783443.2929187,116,116,117.61904761904762,0.9859828014160575,19.044838378066554,5.719047933432528,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783443.2929187.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783443.2929187.png,5.6463795,0.8960444,-10.181104,4.1616945,2.3884037,-9.025218
1744783445.6441839,116,116,117.71428571428571,0.9689265453702708,19.042214338674896,5.959147537769373,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783445.6441839.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783445.6441839.png,5.492655,0.8451427,-10.1957445,4.1616945,2.3884037,-9.025218
1744783447.9958994,116,116,117.80952380952381,0.9544943287161436,19.046150397762386,6.18743896484375,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_0_1744783447.9958994.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-04-16_16-03-15\cam_3_1744783447.9958994.png,5.3401337,0.8096629,-10.194123,4.1616945,2.3884037,-9.025218
