873.00,0.00,104.91
873.00,0.00,104.91
877.00,0.00,104.85
871.00,0.00,104.88
887.00,0.00,104.87
912.00,0.00,104.87
912.00,0.00,104.87
912.00,0.00,104.87
912.00,0.00,104.87
912.00,0.00,104.87
7639.00,0.00,106.52
7639.00,0.00,106.52
7639.00,0.00,106.52
7639.00,0.00,106.52
7639.00,0.00,106.52
27394.00,0.00,106.12
27394.00,0.00,105.98
22915.00,0.00,105.95
22915.00,0.00,105.79
22915.00,0.00,106.12
13055.00,0.00,105.58
22915.00,0.00,105.57
22915.00,0.00,105.73
22915.00,0.00,105.73
22915.00,0.00,105.73
22915.00,0.00,105.73
22915.00,0.00,105.73
22915.00,0.00,105.73
22915.00,0.00,105.73
1254.00,0.00,105.77
1254.00,0.00,105.77
848.00,0.00,105.84
848.00,0.00,105.84
848.00,0.00,105.84
878.00,0.00,105.87
848.00,0.00,106.05
847.00,0.00,106.13
847.00,0.00,106.13
847.00,0.00,106.13
847.00,0.00,106.13
1559.00,0.00,106.56
1559.00,0.00,105.81
1559.00,0.00,105.99
1559.00,0.00,105.81
1559.00,0.00,105.81
1559.00,0.00,105.81
1559.00,0.00,105.81
1559.00,0.00,105.87
1559.00,0.00,105.87
1559.00,0.00,105.87
1559.00,0.00,105.87
1460.00,0.00,105.83
8519.00,0.00,105.79
1503.00,0.00,105.87
1174.00,0.00,105.82
1384.00,0.00,105.87
1384.00,0.00,105.87
1384.00,0.00,105.87
1356.00,0.00,105.93
1280.00,0.00,105.73
1358.00,0.00,105.69
6660.00,0.00,105.75
1358.00,0.00,105.82
1358.00,0.00,105.82
8519.00,0.00,105.75
1503.00,0.00,105.84
8519.00,0.00,105.75
8519.00,0.00,105.75
8519.00,0.00,105.75
1503.00,0.00,105.84
870.00,0.00,105.03
870.00,0.00,107.08
870.00,0.00,105.04
851.00,0.00,105.08
851.00,0.00,104.70
846.00,0.00,104.75
846.00,0.00,104.80
846.00,0.00,104.80
837.00,0.00,104.81
837.00,0.00,104.81
883.00,0.00,104.82
870.00,0.00,105.21
864.00,0.00,105.30
864.00,0.00,106.49
894.00,0.00,105.86
894.00,0.00,107.29
901.00,0.00,107.09
901.00,0.00,107.02
915.00,0.00,106.83
915.00,0.00,106.83
915.00,0.00,106.83
915.00,0.00,106.83
937.00,0.00,107.23
937.00,0.00,107.29
926.00,0.00,107.26
881.00,0.00,107.24
926.00,0.00,107.27
926.00,0.00,107.27
915.00,0.00,107.30
928.00,0.00,107.23
11950.00,0.00,104.10
11950.00,0.00,104.10
11950.00,0.00,104.16
31801.00,0.00,104.98
31801.00,0.00,104.29
11950.00,0.00,104.10
14757.00,0.00,104.03
22412.00,0.00,104.26
22412.00,0.00,104.30
22412.00,0.00,104.04
22412.00,0.00,105.49
1043.00,0.00,104.76
1050.00,0.00,104.84
1050.00,0.00,106.12
14757.00,0.00,105.80
8587.00,0.00,105.49
8587.00,0.00,105.49
42628.00,0.00,105.49
8587.00,0.00,105.49
4296.00,0.00,105.54
4296.00,0.00,105.54
8323.00,0.00,105.52
4296.00,0.00,105.54
4296.00,0.00,105.54
1482.00,0.00,105.57
1588.00,0.00,105.54
1434.00,0.00,105.55
1353.00,0.00,105.57
1353.00,0.00,105.57
1373.00,0.00,105.54
954.00,0.00,107.12
977.00,0.00,106.45
977.00,0.00,106.24
864.00,0.00,106.41
978.00,0.00,106.47
978.00,0.00,106.62
978.00,0.00,106.62
978.00,0.00,106.62
978.00,0.00,106.62
978.00,0.00,106.52
978.00,0.00,107.05
978.00,0.00,107.05
978.00,0.00,107.05
982.00,0.00,106.73
974.00,0.00,106.69
982.00,0.00,106.73
982.00,0.00,106.73
997.00,0.00,106.45
982.00,0.00,105.79
982.00,0.00,106.14
982.00,0.00,106.12
926.00,0.00,106.07
926.00,0.00,106.07
982.00,0.00,106.15
982.00,0.00,106.13
982.00,0.00,106.32
926.00,0.00,105.89
926.00,0.00,105.89
926.00,0.00,105.89
926.00,0.00,105.77
826.00,0.00,105.53
826.00,0.00,105.53
826.00,0.00,105.53
826.00,0.00,105.53
826.00,0.00,105.53
868.00,0.00,105.58
868.00,0.00,105.58
899.00,0.00,105.57
927.00,0.00,105.61
927.00,0.00,105.61
927.00,0.00,105.61
905.00,0.00,105.59
905.00,0.00,105.59
927.00,0.00,105.61
927.00,0.00,105.61
927.00,0.00,105.76
927.00,0.00,105.76
990.00,0.00,106.59
927.00,0.00,105.76
927.00,0.00,105.76
927.00,0.00,105.76
869.00,0.00,105.50
869.00,0.00,105.50
869.00,0.00,105.50
869.00,0.00,105.81
927.00,0.00,105.70
927.00,0.00,105.85
927.00,0.00,105.85
927.00,0.00,105.85
891.00,0.00,105.77
1047.00,0.00,104.76
1046.00,0.00,104.75
1046.00,0.00,104.83
1046.00,0.00,105.01
1046.00,0.00,105.01
1046.00,0.00,105.02
1038.00,0.00,105.02
1038.00,0.00,105.02
1038.00,0.00,105.02
1038.00,0.00,105.03
2095.00,0.00,104.87
2042.00,0.00,104.89
2042.00,0.00,104.89
2042.00,0.00,104.89
6298.00,0.00,104.82
9020.00,0.00,104.70
9020.00,0.00,104.70
6298.00,0.00,104.61
1900.00,0.00,104.69
1900.00,0.00,104.69
1900.00,0.00,104.69
1784.00,0.00,104.69
1900.00,0.00,104.69
1900.00,0.00,104.69
1900.00,0.00,104.69
7195.00,0.00,104.61
7195.00,0.00,104.61
7195.00,0.00,104.61
7195.00,0.00,104.61
1671.00,0.00,104.69
935.00,0.00,105.51
935.00,0.00,105.51
935.00,0.00,105.51
935.00,0.00,105.51
935.00,0.00,105.51
1003.00,0.00,106.30
935.00,0.00,105.98
935.00,0.00,105.98
935.00,0.00,105.98
935.00,0.00,105.98
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
935.00,0.00,105.73
