timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1751434734.2875507,116.0,115.9,115.8,0.733471490756664,0.7127875002519075,0.719288557844744,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434734.2875507.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434734.2875507.png,10.506637,1.7656813,-11.944707,8.819285,1.7188858,-11.869599
1751434736.7674472,116.0,115.9,115.8,0.7295354316691747,0.7036033623810991,0.7074803805822764,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434736.7674472.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434736.7674472.png,10.5060215,1.7654434,-11.942008,8.819285,1.7188858,-11.869599
1751434739.326241,116.0,115.9,115.925,0.7072310968400689,0.6852350866394827,1.1076463878103504,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434739.326241.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434739.326241.png,10.511052,1.7173921,-11.983703,8.819285,1.7188858,-11.869599
1751434741.8857937,116.0,115.9,116.05,0.6927988801859416,0.668178830593696,1.5051883556467645,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434741.8857937.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434741.8857937.png,10.514121,1.6639549,-12.025223,8.819285,1.7188858,-11.869599
1751434744.3974094,116.0,115.9,116.175,0.6783666635318144,0.6471865154604199,1.9145385007456466,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434744.3974094.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434744.3974094.png,10.515114,1.6021543,-12.088142,8.819285,1.7188858,-11.869599
1751434746.9562316,116.0,115.9,116.3,0.6639344468776871,0.631442279110463,2.3265126852361884,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434746.9562316.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434746.9562316.png,10.508071,1.537292,-12.134782,8.819285,1.7188858,-11.869599
1751434749.5477436,116.0,115.9,116.425,0.6468781908319003,0.6025778458022084,2.7201185939851134,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434749.5477436.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434749.5477436.png,10.500917,1.4656557,-12.209223,8.819285,1.7188858,-11.869599
1751434752.139068,116.0,115.9,116.55,0.6258858756986243,0.5868336094522515,3.132092778475655,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434752.139068.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434752.139068.png,10.484524,1.393768,-12.265674,8.819285,1.7188858,-11.869599
1751434754.7303965,116.0,115.9,116.675,0.6062055802611781,0.5710893731022944,3.540130903878708,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434754.7303965.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434754.7303965.png,10.462456,1.3239181,-12.325589,8.819285,1.7188858,-11.869599
1751434757.3055964,116.0,115.9,116.8,0.5943974029987104,0.556657156448167,3.9481690292817597,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434757.3055964.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434757.3055964.png,10.433842,1.2473911,-12.383338,8.819285,1.7188858,-11.869599
1751434759.865487,116.0,115.9,116.925,0.579965186344583,0.5356648413148912,4.3509590759014936,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434759.865487.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434759.865487.png,10.398058,1.1771327,-12.441393,8.819285,1.7188858,-11.869599
1751434762.456477,116.0,115.9,117.05,0.5668449893862856,0.5212326246607639,4.735380846779611,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434762.456477.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434762.456477.png,10.359399,1.1088289,-12.4882765,8.819285,1.7188858,-11.869599
1751434765.015598,116.0,115.9,117.175,0.5563488318196476,0.5054883883108068,5.117178578266068,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_0_1751434765.015598.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-02_15-38-16\cam_3_1751434765.015598.png,10.313827,1.0421239,-12.54657,8.819285,1.7188858,-11.869599
