episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-261.2834,100,100,0.4181175231933594,-261.2834,-261.2834,-261.2834
2,-265.94003,100,200,0.4711604118347168,-263.6117,-263.6117,-263.6117
3,-266.49896,100,300,0.5236201286315918,-264.57413,-264.57413,-264.57413
4,-253.2838,100,400,0.5748019218444824,-261.75153,-261.75153,-261.75153
5,-263.20972,100,500,0.6268863677978516,-262.04315,-262.04315,-262.04315
6,-260.99512,100,600,0.7617943286895752,-261.8685,-261.8685,-261.8685
7,-259.48166,100,700,0.8126218318939209,-261.52753,-261.52753,-261.52753
8,-267.47403,100,800,0.8629128932952881,-262.2708,-262.2708,-262.2708
9,-269.33685,100,900,0.9122183322906494,-263.05594,-263.05594,-263.05594
10,-256.09158,100,1000,0.9633855819702148,-262.3595,-262.3595,-262.3595
11,-273.417,100,1100,1.0867209434509277,-263.57288,-263.36472,-263.36472
12,-251.26636,100,1200,1.140547752380371,-262.1055,-262.35654,-262.35654
13,-252.79399,100,1300,1.1923823356628418,-260.73502,-261.62094,-261.62094
14,-259.45288,100,1400,1.244239330291748,-261.35193,-261.4661,-261.4661
15,-261.27716,100,1500,1.295957326889038,-261.15863,-261.4535,-261.4535
16,-263.58423,100,1600,1.4179956912994385,-261.41757,-261.58667,-261.58667
17,-266.91058,100,1700,1.4702959060668945,-262.16046,-261.89984,-261.89984
18,-255.77383,100,1800,1.5211222171783447,-260.99048,-261.5595,-261.5595
19,-245.7591,100,1900,1.5723860263824463,-258.63266,-260.72794,-260.72794
20,-265.9079,100,2000,1.6237239837646484,-259.61432,-260.9869,-260.9869
21,-253.28583,100,2100,1.9857971668243408,-257.6012,-260.62018,-260.62018
22,-234.91122,100,2200,2.0368893146514893,-255.96567,-259.4516,-259.4516
23,-254.50627,100,2300,2.0882163047790527,-256.1369,-259.23657,-259.23657
24,-250.6673,100,2400,2.140331983566284,-255.25835,-258.87952,-258.87952
25,-256.9314,100,2500,2.1928622722625732,-254.82376,-258.8016,-258.8016
26,-234.93102,100,2600,2.374514579772949,-251.95842,-257.8835,-257.8835
27,-249.70976,100,2700,2.4243526458740234,-250.23836,-257.58078,-257.58078
28,-247.80347,100,2800,2.4745736122131348,-249.44133,-257.2316,-257.2316
29,-254.8783,100,2900,2.5263562202453613,-250.35327,-257.15045,-257.15045
30,-257.32874,100,3000,2.5773675441741943,-249.49532,-257.15637,-257.15637
31,-264.52188,100,3100,2.712472915649414,-250.61894,-257.39398,-257.39398
32,-264.11237,100,3200,2.7631430625915527,-253.53906,-257.60394,-257.60394
33,-242.04225,100,3300,2.8136537075042725,-252.29265,-257.13235,-257.13235
34,-251.49144,100,3400,2.8644251823425293,-252.37508,-256.96646,-256.96646
35,-240.09242,100,3500,2.915212631225586,-250.69116,-256.48434,-256.48434
36,-248.14641,100,3600,3.0523159503936768,-252.01273,-256.25275,-256.25275
37,-241.31691,100,3700,3.110267400741577,-251.17342,-255.84908,-255.84908
38,-253.63637,100,3800,3.161875009536743,-251.75671,-255.79086,-255.79086
39,-246.55159,100,3900,3.2125132083892822,-250.92403,-255.55396,-255.55396
40,-251.92181,100,4000,3.2621233463287354,-250.38335,-255.46313,-255.46313
41,-257.2039,100,4100,4.151761770248413,-249.65154,-255.5056,-255.5056
42,-242.01927,100,4200,4.203578233718872,-247.44223,-255.1845,-255.1845
43,-246.20584,100,4300,4.254642009735107,-247.8586,-254.9757,-254.9757
44,-228.508,100,4400,4.305675029754639,-245.56026,-254.37416,-254.37416
45,-226.57645,100,4500,4.356833457946777,-244.20865,-253.75642,-253.75642
46,-229.2666,100,4600,4.48291015625,-242.32068,-253.22403,-253.22403
47,-241.29478,100,4700,4.533839225769043,-242.31845,-252.97023,-252.97023
48,-242.08803,100,4800,4.587104320526123,-241.16362,-252.74348,-252.74348
49,-241.99916,100,4900,4.638684034347534,-240.7084,-252.52422,-252.52422
50,-226.21275,100,5000,4.6910645961761475,-238.13748,-251.99799,-251.99799
51,-236.00754,100,5100,4.816550016403198,-236.01785,-251.49248,-251.68445
52,-240.32097,100,5200,4.8692638874053955,-235.84802,-250.9801,-251.46593
53,-227.66168,100,5300,4.9198949337005615,-233.9936,-250.20335,-251.0168
54,-224.6165,100,5400,4.971194744110107,-233.60445,-249.63,-250.52791
55,-235.77914,100,5500,5.023569583892822,-234.5247,-249.08139,-250.25975
56,-243.30286,100,5600,5.15023398399353,-235.92831,-248.72754,-250.1355
57,-244.03221,100,5700,5.200781583786011,-236.2021,-248.41855,-250.02843
58,-233.31528,100,5800,5.2512428760528564,-235.3248,-247.7354,-249.74026
59,-241.51459,100,5900,5.302366256713867,-235.27634,-247.17894,-249.60085
60,-213.85219,100,6000,5.3539652824401855,-234.04031,-246.33417,-249.00505
61,-232.22878,100,6100,5.484196424484253,-233.66243,-245.51039,-248.73003
62,-227.45572,100,6200,5.777127504348755,-232.3759,-245.03418,-248.38689
63,-215.61913,100,6300,5.832523584365845,-231.17166,-244.29068,-247.86678
64,-207.51155,100,6400,5.883728265762329,-229.46114,-243.25186,-247.2362
65,-209.32558,100,6500,5.934359312057495,-226.8158,-242.21281,-246.65295
66,-211.79086,100,6600,6.062950849533081,-223.66458,-241.17696,-246.12476
67,-224.91066,100,6700,6.111974000930786,-221.75244,-240.33696,-245.80812
68,-213.98041,100,6800,6.163427829742432,-219.81894,-239.5011,-245.34007
69,-224.25716,100,6900,6.21320652961731,-218.09319,-239.07103,-245.03453
70,-212.57571,100,7000,6.265631675720215,-217.96558,-238.00441,-244.57085
71,-217.4963,100,7100,6.401218891143799,-216.49231,-237.28862,-244.18951
72,-227.36977,100,7200,6.452807903289795,-216.48372,-237.13779,-243.95589
73,-229.05907,100,7300,6.505556106567383,-217.82771,-236.62885,-243.75182
74,-230.80066,100,7400,6.559684753417969,-220.15665,-236.2315,-243.57681
75,-210.999,100,7500,6.6115562915802,-220.32394,-235.31287,-243.14243
76,-203.07872,100,7600,6.744874954223633,-219.45273,-234.67583,-242.61526
77,-227.91379,100,7700,6.803479433059692,-219.75305,-234.2399,-242.42433
78,-211.26732,100,7800,6.85462498664856,-219.48177,-233.50919,-242.02489
79,-232.7051,100,7900,6.906275510787964,-220.32654,-233.06572,-241.90692
80,-216.37741,100,8000,6.9577038288116455,-220.70671,-232.24667,-241.58781
81,-212.52115,100,8100,7.094961881637573,-220.2092,-231.20667,-241.22897
82,-219.26039,100,8200,7.430508136749268,-219.39827,-230.30963,-240.96106
83,-202.62572,100,8300,7.480782985687256,-216.75491,-229.5213,-240.49918
84,-195.19597,100,8400,7.530062913894653,-213.19446,-228.39539,-239.95984
85,-210.19049,100,8500,7.579329013824463,-213.1136,-227.79735,-239.60963
86,-199.35535,100,8600,7.709689140319824,-212.74126,-226.8215,-239.14156
87,-212.23677,100,8700,7.761958360671997,-211.17355,-226.23993,-238.8323
