episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-263.322,100,100,0.48461294174194336,-263.322,-263.322,-263.322
2,-269.46512,100,200,0.5362114906311035,-266.39355,-266.39355,-266.39355
3,-261.02896,100,300,0.5910825729370117,-264.60535,-264.60535,-264.60535
4,-259.52692,100,400,0.6442780494689941,-263.33575,-263.33575,-263.33575
5,-257.91745,100,500,0.6974828243255615,-262.2521,-262.2521,-262.2521
6,-255.73058,100,600,0.8375511169433594,-261.1652,-261.1652,-261.1652
7,-255.73581,100,700,0.8904991149902344,-260.38956,-260.38956,-260.38956
8,-255.34845,100,800,0.9440388679504395,-259.7594,-259.7594,-259.7594
9,-265.59268,100,900,0.9980387687683105,-260.40756,-260.40756,-260.40756
10,-263.26892,100,1000,1.0512959957122803,-260.6937,-260.6937,-260.6937
11,-261.49835,100,1100,1.1748056411743164,-260.5113,-260.76685,-260.76685
12,-255.92882,100,1200,1.2282311916351318,-259.15765,-260.36368,-260.36368
13,-251.44115,100,1300,1.280200719833374,-258.1989,-259.6773,-259.6773
14,-265.72128,100,1400,1.3358676433563232,-258.81833,-260.10904,-260.10904
15,-256.04895,100,1500,1.3888187408447266,-258.6315,-259.83835,-259.83835
16,-254.11896,100,1600,1.5186874866485596,-258.47034,-259.4809,-259.4809
17,-261.3344,100,1700,1.586620569229126,-259.0302,-259.58994,-259.58994
18,-262.10666,100,1800,1.6366932392120361,-259.70602,-259.72974,-259.72974
19,-252.37141,100,1900,1.6879823207855225,-258.38388,-259.34247,-259.34247
20,-257.8008,100,2000,1.7401041984558105,-257.83707,-259.26538,-259.26538
21,-259.98267,100,2100,2.117687225341797,-257.68552,-259.29953,-259.29953
22,-256.8314,100,2200,2.169238567352295,-257.77576,-259.18735,-259.18735
23,-253.23453,100,2300,2.21968674659729,-257.9551,-258.92853,-258.92853
24,-265.19492,100,2400,2.272181272506714,-257.90247,-259.18964,-259.18964
25,-254.16843,100,2500,2.3232977390289307,-257.71442,-258.9888,-258.9888
26,-264.87872,100,2600,2.448652982711792,-258.7904,-259.21533,-259.21533
27,-254.73175,100,2700,2.501710891723633,-258.1301,-259.0493,-259.0493
28,-262.7767,100,2800,2.5557098388671875,-258.1971,-259.1824,-259.1824
29,-250.64261,100,2900,2.6088061332702637,-258.02423,-258.88794,-258.88794
30,-257.0363,100,3000,2.66298770904541,-257.9478,-258.8262,-258.8262
31,-252.81699,100,3100,2.7920942306518555,-257.23123,-258.63235,-258.63235
32,-257.1445,100,3200,2.8453638553619385,-257.2625,-258.58585,-258.58585
33,-255.35889,100,3300,2.8972485065460205,-257.475,-258.48804,-258.48804
34,-262.91476,100,3400,2.947479009628296,-257.24695,-258.61826,-258.61826
35,-253.50774,100,3500,2.9980907440185547,-257.1809,-258.47223,-258.47223
36,-250.62082,100,3600,3.1252822875976562,-255.7551,-258.25415,-258.25415
37,-253.20508,100,3700,3.1772124767303467,-255.60245,-258.11768,-258.11768
38,-270.262,100,3800,3.2291550636291504,-256.35095,-258.43726,-258.43726
39,-262.85623,100,3900,3.2809784412384033,-257.57233,-258.55057,-258.55057
40,-255.81613,100,4000,3.3304994106292725,-257.4503,-258.48224,-258.48224
41,-248.61815,100,4100,3.7292025089263916,-257.03046,-258.24164,-258.24164
42,-240.3023,100,4200,3.7812998294830322,-255.34619,-257.8145,-257.8145
43,-254.62718,100,4300,3.832136631011963,-255.27303,-257.7404,-257.7404
44,-248.30324,100,4400,3.8836781978607178,-253.81189,-257.5259,-257.5259
45,-254.4604,100,4500,3.9395651817321777,-253.90715,-257.4578,-257.4578
46,-265.6163,100,4600,4.0688605308532715,-255.4067,-257.63516,-257.63516
47,-236.0486,100,4700,4.124396800994873,-253.69104,-257.17587,-257.17587
48,-251.55507,100,4800,4.180448532104492,-251.82039,-257.05875,-257.05875
49,-250.6499,100,4900,4.232372283935547,-250.59973,-256.92798,-256.92798
50,-241.71764,100,5000,4.285650968551636,-249.18987,-256.62378,-256.62378
51,-257.9931,100,5100,4.409350872039795,-250.12737,-256.51718,-256.65063
52,-252.49008,100,5200,4.4624316692352295,-251.34615,-256.17767,-256.57062
53,-260.59842,100,5300,4.514099597930908,-251.94327,-256.16907,-256.6466
54,-255.00829,100,5400,4.565000057220459,-252.6138,-256.0787,-256.61627
55,-248.30551,100,5500,4.626920700073242,-251.99829,-255.88646,-256.46515
56,-247.93056,100,5600,4.761745452880859,-250.2297,-255.73047,-256.31274
57,-251.52838,100,5700,4.812445640563965,-251.77768,-255.6463,-256.22882
58,-241.7083,100,5800,4.8652753829956055,-250.79301,-255.37349,-255.97845
59,-249.52257,100,5900,4.920760631561279,-250.68027,-255.05211,-255.86902
60,-251.91199,100,6000,4.972799777984619,-251.6997,-254.82497,-255.80307
61,-236.54941,100,6100,5.09939980506897,-249.55533,-254.32599,-255.48744
62,-240.6258,100,6200,5.415815353393555,-248.36893,-254.01994,-255.24774
63,-244.88065,100,6300,5.467285394668579,-246.79715,-253.88873,-255.08319
64,-240.06947,100,6400,5.524075508117676,-245.30327,-253.37569,-254.8486
65,-218.97038,100,6500,5.576167345046997,-242.36978,-252.63412,-254.29663
66,-242.54907,100,6600,5.700138568878174,-241.83162,-252.40271,-254.11864
67,-254.73969,100,6700,5.750985145568848,-242.15274,-252.2708,-254.12791
68,-240.5902,100,6800,5.801977634429932,-242.04092,-251.84047,-253.92883
69,-237.27455,100,6900,5.852378606796265,-240.81612,-251.53853,-253.68747
70,-253.02048,100,7000,5.903662443161011,-240.92697,-251.44293,-253.67793
71,-234.13042,100,7100,6.028477907180786,-240.68506,-250.9259,-253.40262
72,-227.91136,100,7200,6.0805604457855225,-239.41362,-250.34747,-253.04855
73,-255.2009,100,7300,6.132367372512817,-240.44565,-250.38681,-253.07805
74,-234.81229,100,7400,6.183922052383423,-239.91992,-249.77916,-252.8312
75,-224.20952,100,7500,6.2377705574035645,-240.44385,-249.18,-252.44958
76,-240.19482,100,7600,6.362735986709595,-240.20842,-248.6863,-252.28835
77,-240.05164,100,7700,6.415297269821167,-238.7396,-248.39272,-252.12941
78,-239.81529,100,7800,6.46818470954895,-238.66214,-247.93347,-251.97153
79,-236.77724,100,7900,6.518442392349243,-238.6124,-247.65619,-251.7792
80,-244.00854,100,8000,6.571601867675781,-237.71121,-247.39563,-251.68208
81,-245.5195,100,8100,6.698819398880005,-238.8501,-247.2497,-251.606
82,-232.2937,100,8200,7.016311883926392,-239.28836,-246.75266,-251.37047
83,-214.83615,100,8300,7.069376707077026,-235.25188,-245.9422,-250.9303
84,-222.00043,100,8400,7.128690958023071,-233.9707,-245.1239,-250.58589
85,-226.58136,100,8500,7.1795806884765625,-234.20786,-244.58537,-250.3035
86,-224.46698,100,8600,7.302541255950928,-232.63509,-244.06229,-250.00307
87,-223.24725,100,8700,7.357290506362915,-230.95467,-243.46315,-249.69554
88,-222.75761,100,8800,7.415036678314209,-229.24887,-242.51306,-249.38942
89,-228.3667,100,8900,7.468186616897583,-228.4078,-241.82329,-249.15323
90,-226.16628,100,9000,7.519935846328735,-226.62361,-241.23027,-248.89781
91,-233.75613,100,9100,7.64539909362793,-225.44727,-240.93303,-248.73141
92,-214.39876,100,9200,7.696688890457153,-223.65776,-240.41496,-248.35823
93,-215.80203,100,9300,7.747995376586914,-223.75436,-239.63844,-248.00816
94,-221.41808,100,9400,7.801911354064941,-223.69612,-239.10077,-247.7253
95,-225.6587,100,9500,7.852962255477905,-223.60385,-238.52472,-247.49301
96,-227.23235,100,9600,7.973385334014893,-223.8804,-237.75705,-247.28198
97,-215.87497,100,9700,8.026209831237793,-223.14316,-237.35356,-246.9582
98,-222.01776,100,9800,8.080127954483032,-223.06918,-236.76282,-246.7037
99,-209.349,100,9900,8.13326382637024,-221.16743,-235.93678,-246.32639
100,-230.5706,100,10000,8.183775424957275,-221.60783,-235.71385,-246.16882
101,-228.69887,100,10100,8.321511030197144,-221.10213,-235.12798,-245.82257
102,-222.64702,100,10200,8.373491048812866,-221.92696,-234.53113,-245.35442
103,-207.959,100,10300,8.681278944015503,-221.14262,-233.47833,-244.82368
104,-210.84613,100,10400,8.733733654022217,-220.08545,-232.59508,-244.3369
105,-211.62651,100,10500,8.786386728286743,-218.68222,-231.86151,-243.87398
106,-224.74396,100,10600,8.914184808731079,-218.43338,-231.39777,-243.56412
107,-208.16187,100,10700,8.96815276145935,-217.66206,-230.53046,-243.08838
108,-158.44196,100,10800,9.020443201065063,-211.30449,-228.86514,-242.11932
109,-154.1679,100,10900,9.07277512550354,-205.78638,-226.95802,-241.00508
110,-166.01578,100,11000,9.124624967575073,-199.33089,-225.24008,-240.03252
111,-150.00342,100,11100,9.250823259353638,-191.46135,-223.50919,-238.91757
112,-164.98871,100,11200,9.306206464767456,-185.69553,-221.99644,-238.00816
113,-157.09108,100,11300,9.35930871963501,-180.60873,-220.24063,-237.06468
114,-155.36777,100,11400,9.412901639938354,-175.0609,-218.54662,-235.96115
115,-144.00056,100,11500,9.467310428619385,-168.29831,-217.04723,-234.84064
116,-169.0852,100,11600,9.604756593704224,-162.73244,-215.57794,-233.99031
117,-147.73814,100,11700,9.658307790756226,-156.69005,-213.43791,-232.85435
