episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100,avg_distance,final_distance
28,-496.29715,300,8400,17.467522859573364,-583.0685,-585.81696,-585.81696,1.6543236230358627,1.7340731482083849
29,-540.25104,300,8700,17.931164741516113,-563.2562,-584.2457,-584.2457,1.8008357928344345,1.1097301718071955
30,-303.84897,300,9000,18.38745427131653,-540.9562,-574.89923,-574.89923,1.0128298614001063,0.6363221387477873
31,-617.30884,300,9300,18.927566051483154,-550.0086,-576.2673,-576.2673,2.057695252482432,1.90404682620502
32,-587.6508,300,9600,19.410724639892578,-535.474,-576.6229,-576.6229,1.9588363458849005,2.597706757384445
33,-456.39255,300,9900,19.87109112739563,-527.665,-572.97955,-572.97955,1.5213087267407865,0.9315212984408635
34,-492.82693,300,10200,20.35693621635437,-542.94714,-570.62213,-570.62213,1.6427553462467532,1.4819538906904601
35,-522.4295,300,10500,21.479159593582153,-512.8427,-569.2452,-569.2452,1.7414318251350225,1.9046297940530592
36,-550.544,300,10800,22.087168216705322,-510.45004,-568.72577,-568.72577,1.835146494427272,2.646241674146312
37,-519.5424,300,11100,22.556017875671387,-508.70923,-567.3965,-567.3965,1.731808237261358,1.4802703407077256
38,-428.48425,300,11400,23.026240348815918,-501.92792,-563.7409,-563.7409,1.4282805686415008,2.2382648237289606
39,-415.63345,300,11700,23.582712650299072,-489.46616,-559.94324,-559.94324,1.3854441576867627,1.6735628355056489
40,-333.2373,300,12000,24.11524200439453,-492.40503,-554.2756,-554.2756,1.110790533780579,1.0775141089652338
41,-559.5853,300,12300,25.546274423599243,-486.63266,-554.4051,-554.4051,1.8652826849505004,1.745613531426474
42,-460.93335,300,12600,26.038543224334717,-473.96094,-552.17957,-552.17957,1.5364435584684815,1.371515741715449
43,-584.5375,300,12900,26.508994817733765,-486.77545,-552.93207,-552.93207,1.948458286574903,1.849161812670296
44,-629.9288,300,13200,26.97161841392517,-500.4856,-554.68207,-554.68207,2.0997622056963468,2.2497309382515085
45,-573.3793,300,13500,27.437230348587036,-505.58057,-555.09753,-555.09753,1.9112640126903269,2.255096623275977
46,-437.25284,300,13800,27.977310180664062,-494.25146,-552.53564,-552.53564,1.4575103871165769,2.9053819650695605
47,-550.3758,300,14100,28.436946868896484,-497.3348,-552.4897,-552.4897,1.8345863045926547,1.867370455336326
48,-518.1834,300,14400,29.512028217315674,-506.30475,-551.775,-551.775,1.7272782993142195,2.2448344434275005
49,-496.50067,300,14700,29.993990659713745,-514.3915,-550.647,-550.647,1.65500325759431,1.943797199032076
50,-510.46313,300,15000,30.482455015182495,-532.11395,-549.84326,-549.84326,1.7015441570909327,2.0535111595570834
51,-540.07965,300,15300,31.087860107421875,-530.16345,-548.61414,-549.65186,1.8002655048784708,1.588292977415958
52,-667.75616,300,15600,31.629727602005005,-550.8457,-551.2213,-551.9231,2.225852324389858,1.7862878451509248
53,-376.7062,300,15900,54.08262062072754,-530.0626,-546.8938,-548.6171,1.255686441456511,1.5585784050980351
54,-431.906,300,16200,55.529515504837036,-510.26035,-543.31415,-546.4558,1.439686473984511,1.561629494368667
55,-543.0147,300,16500,56.998019218444824,-507.22382,-540.52246,-546.39325,1.810049394817097,1.410005635396168
56,-501.02145,300,16800,57.6593599319458,-513.6007,-540.2798,-545.583,1.6700706345737182,1.6827910755595479
57,-513.3489,300,17100,58.206080198287964,-509.89804,-538.36456,-545.0175,1.7111624634138738,1.875148515577318
58,-681.1504,300,17400,58.70014500617981,-526.1947,-539.19745,-547.3646,2.2705000094105903,2.286386721200123
59,-562.597,300,17700,59.1764075756073,-532.8043,-538.08344,-547.6228,1.875324326773194,2.9624120245943337
60,-409.21323,300,18000,59.638060092926025,-522.6794,-539.3771,-545.316,1.3640441875926321,1.3712165758218946
61,-575.4777,300,18300,60.170390367507935,-526.2192,-533.3838,-545.8104,1.9182584355901744,2.4857241310333387
62,-527.412,300,18600,61.50436186790466,-512.18475,-532.32227,-545.5137,1.7580403223931564,0.7420271532029369
63,-592.33844,300,18900,62.04951095581055,-533.748,-533.54565,-546.25696,1.974462252064604,2.215476666730354
64,-526.2466,300,19200,62.63323378562927,-543.182,-532.8625,-545.9443,1.7541562799748105,1.806641486278919
65,-482.95215,300,19500,63.314932346343994,-537.1758,-530.71204,-544.97516,1.6098410168746016,1.1822100874983215
66,-618.933,300,19800,64.04214930534363,-548.9669,-531.86755,-546.09576,2.063109898776933,2.051830820022704
67,-439.35086,300,20100,64.74403738975525,-541.5672,-526.5437,-544.50256,1.4645025552714444,1.265534164784717
68,-435.13034,300,20400,65.72368597984314,-516.96515,-526.8922,-542.8941,1.4504345819753781,1.520967243883029
69,-395.09195,300,20700,67.25583004951477,-500.2146,-520.02655,-540.7521,1.3169735359389196,1.1137458176961845
70,-328.82556,300,21000,67.82963347434998,-492.17584,-516.0661,-537.72455,1.0960846832131796,0.807496620904386
71,-663.71576,300,21300,68.57595205307007,-500.99966,-518.80475,-539.4991,2.2123855669421033,2.0812038182492936
72,-532.01733,300,21600,69.10771250724792,-501.46014,-514.7851,-539.3952,1.7733913876922331,2.086045746149393
73,-379.10596,300,21900,69.73302268981934,-480.13696,-511.67755,-537.19946,1.2636871383408503,1.1906590264137988
74,-399.87653,300,22200,70.38984394073486,-467.49994,-512.875,-535.3437,1.3329208446537495,1.2248385476255446
75,-354.70108,300,22500,71.57749772071838,-454.67487,-503.49954,-532.9351,1.1823371052388938,0.9341285030637225
76,-647.0802,300,22800,73.47792935371399,-457.48956,-504.95172,-534.437,2.156933528163327,2.2739793351411874
77,-363.5713,300,23100,74.18777966499329,-449.91162,-501.48413,-532.218,1.211904625809075,0.8256169326680498
78,-523.9388,300,23400,74.70936703681946,-458.79242,-502.037,-532.1118,1.7464620667666455,2.552582050680559
79,-739.25226,300,23700,75.44232058525085,-493.2085,-506.01703,-534.7339,2.4975060358514374,1.7888126923615109
80,-343.6363,300,24000,75.98489046096802,-494.68954,-506.81277,-532.34515,1.1454547649052567,1.008233340241424
81,-420.59357,300,24300,76.65037393569946,-470.37735,-502.87845,-530.9655,1.4019780869958618,1.7919393882273649
82,-469.1791,300,24600,77.92499136924744,-464.0935,-500.50903,-530.21204,1.5639302479880544,1.2372292036355346
83,-350.421,300,24900,78.40442657470703,-461.225,-498.38962,-528.0459,1.168070503859761,1.6942824313617106
84,-481.83694,300,25200,78.90337800979614,-469.42105,-498.1698,-527.4958,1.6061225842632019,1.6286490453990328
85,-382.10873,300,25500,79.40816187858582,-472.1618,-495.3634,-525.78534,1.2736959799398035,1.3739255468663663
86,-679.249,300,25800,79.95130705833435,-475.37872,-497.9375,-527.5698,2.2641624085997365,1.9394398415966054
87,-327.75723,300,26100,80.53121376037598,-471.7973,-494.1018,-525.27313,1.0925241274446682,1.0093143785373517
88,-585.365,300,26400,81.10703349113464,-477.93994,-497.2394,-525.956,1.951216517976524,1.8328180582034166
89,-442.76465,300,26700,82.40501260757446,-448.2911,-497.78204,-525.02124,1.475881397071686,1.190920877612383
90,-424.87885,300,27000,82.90417623519897,-456.41544,-499.61484,-523.90857,1.416262726239989,2.052682561279142
91,-480.74664,300,27300,83.45318460464478,-462.43073,-498.03806,-523.43427,1.6024898106932528,1.27440728388279
92,-490.51447,300,27600,83.92137932777405,-464.56427,-498.6297,-523.0764,1.6350485186485322,0.611376195602
93,-284.4305,300,27900,84.38886642456055,-457.96524,-492.62753,-520.5103,0.9481018645441346,2.930368274882902
94,-311.19226,300,28200,84.884681224823,-440.90073,-486.25278,-518.2835,1.0373084790787062,0.22707079141358802
95,-568.15936,300,28500,85.46880769729614,-459.50577,-486.14844,-518.80853,1.8938649504310907,2.8018941322945285
96,-306.50458,300,28800,86.8803858757019,-422.23135,-483.53345,-516.597,1.0216816928706831,0.8581160290188824
97,-325.17926,300,29100,87.39904999732971,-421.97357,-479.02954,-514.62366,1.0839310705092864,2.3566288860251716
98,-386.64993,300,29400,87.88396000862122,-402.10205,-476.39886,-513.31775,1.2888331382081566,1.9495401006426865
99,-429.66745,300,29700,88.37031555175781,-400.79233,-475.0622,-512.47284,1.4322244881009185,1.2298775256676044
100,-356.17386,300,30000,88.84980416297913,-393.9218,-471.9764,-510.90985,1.1872461087339408,0.9810191252059302
101,-540.7416,300,30300,89.39835548400879,-399.92133,-471.98965,-510.30188,1.8024720650264052,2.1062869993624687
102,-559.58746,300,30600,89.90698838233948,-406.8286,-469.8263,-510.52383,1.8652916074800245,2.344584727491933
103,-658.7919,300,30900,91.018883228302,-444.26474,-475.46796,-511.1809,2.1959729315312497,1.3194102953231481
104,-503.57184,300,31200,91.50812315940857,-463.50275,-476.90134,-510.1077,1.6785724210157025,1.0854483647715112
105,-285.84695,300,31500,91.99747371673584,-435.27148,-471.758,-506.14017,0.952823257622329,0.5993614303865451
106,-662.3658,300,31800,92.55722737312317,-470.8576,-474.9848,-507.63235,2.2078864268206013,1.930347926643931
107,-473.42834,300,32100,93.0370044708252,-485.68253,-474.1864,-506.2755,1.5780950855288614,0.8760909447644789
108,-529.56854,300,32400,93.56169271469116,-499.97437,-471.15475,-505.1762,1.7652282821996645,1.8623083279519652
109,-449.98343,300,32700,94.13626646995544,-502.00595,-468.90253,-503.49304,1.499944910891669,1.125502212330112
110,-626.4705,300,33000,95.26948404312134,-529.03564,-473.24768,-506.3124,2.0882344807652227,1.4528133535126442
111,-525.4797,300,33300,95.83710026741028,-527.50946,-472.24768,-502.8158,1.8215990110039963,1.6125250039374697
112,-438.7563,300,33600,96.30397844314575,-515.42633,-470.47458,-501.39847,1.4625209567600026,0.7828196806868852
113,-633.8361,300,33900,96.78727507591248,-512.9308,-471.30453,-502.4251,2.112787947850561,2.474049419525584
114,-460.9246,300,34200,97.30936098098755,-508.66608,-469.99808,-501.43036,1.536415236741091,1.6637185715499645
115,-389.69598,300,34500,97.79468250274658,-519.0509,-468.13293,-499.42255,1.2989863507240844,0.04331955696663129
116,-616.75085,300,34800,98.41064167022705,-514.4894,-468.0893,-499.9785,2.0558359528221617,1.7628546071292153
117,-667.67395,300,35100,99.5510241985321,-533.914,-472.6558,-499.59973,2.295579493723993,2.146272865082945
118,-460.32596,300,35400,100.02943968772888,-526.98975,-473.1597,-500.02594,1.5344198641083988,1.4478052127764376
119,-356.71906,300,35700,100.49263906478882,-517.6633,-472.3922,-496.2094,1.1890632559472136,0.789851166614703
120,-435.81622,300,36000,100.9690637588501,-498.5979,-474.53204,-495.2991,1.452720678810299,2.7222676163659423
121,-424.29453,300,36300,101.51043391227722,-488.47934,-469.74362,-494.2741,1.4143151986137608,1.3512872360890775
122,-563.7656,300,36600,102.00064635276794,-500.9803,-470.3786,-492.58185,1.879217439588873,3.112854429474723
123,-550.1144,300,36900,103.15845847129822,-492.6081,-473.7988,-492.73816,1.8337149158025228,0.16451116154187914
124,-326.97543,300,37200,103.65642237663269,-479.21323,-472.3407,-492.60785,1.0899183822965204,1.2340524407884865
125,-399.69922,300,37500,104.1180968284607,-480.21353,-473.2407,-488.37015,1.332330722480691,1.0424658220857164
126,-332.34894,300,37800,104.68378639221191,-451.77335,-466.94604,-485.9489,1.10783010533859,3.2200707396581647
127,-673.1886,300,38100,105.22013020515442,-452.3248,-473.13843,-487.31128,2.243962088958984,2.429399159731843
128,-359.41064,300,38400,105.78120613098145,-442.23325,-469.84784,-485.94238,1.1980349297639414,0.26916217277459464
129,-610.8431,300,38700,106.34044599533081,-467.64566,-467.2797,-486.64832,2.036143098959006,2.3365614641123864
130,-350.01318,300,39000,107.74584770202637,-459.06537,-467.40723,-487.11,1.16671028113164,0.8554190281625708
131,-324.8059,300,39300,108.31610941886902,-449.11652,-465.4915,-484.18494,1.082686397472789,0.840492385377307
132,-464.0999,300,39600,108.80101943016052,-439.14996,-465.3899,-482.94946,1.547000145217908,0.39316758175157795
133,-298.6736,300,39900,109.27671194076538,-414.00586,-464.35492,-481.37222,1.0289120765002573,0.3700606680533397
134,-460.38788,300,40200,109.73072123527527,-427.3471,-463.92596,-481.04785,1.5346264147709507,1.5676689718264174
135,-451.70126,300,40500,110.22149300575256,-432.5473,-465.3178,-480.34058,1.505670377485309,1.734762373568208
136,-295.5415,300,40800,110.81702065467834,-428.86655,-457.64368,-477.7906,1.0551386826773053,2.5610200800158403
137,-358.6849,300,41100,112.18153619766235,-397.4162,-458.26218,-476.182,1.2289496156790525,1.894673731906798
138,-324.75107,300,41400,112.64632248878479,-393.95023,-453.04996,-475.14468,1.0825036138638686,0.7244827290712028
139,-261.89862,300,41700,113.12003517150879,-359.0558,-449.43262,-473.6073,0.872995287722202,1.3701214795100947
140,-420.70508,300,42000,113.5937488079071,-366.12497,-449.34915,-474.48196,1.4023499609280383,1.4565639764743326
141,-365.1474,300,42300,114.15503358840942,-370.15912,-447.0371,-472.53757,1.2171578688362845,1.315936307183866
142,-404.0903,300,42600,114.62315654754639,-364.15817,-445.30862,-471.96918,1.3469679974178337,1.5609050958333306
143,-297.40555,300,42900,115.09123110771179,-364.03137,-445.56818,-469.09784,0.9913517187017766,0.6135533221231366
144,-443.87344,300,43200,116.21051740646362,-362.3799,-448.2218,-467.23734,1.4795780052592045,1.3287917316723123
145,-364.44275,300,43500,116.68215680122375,-353.6541,-444.14746,-465.14798,1.2481422817132932,1.5332050089617444
146,-399.0389,300,43800,117.23277544975281,-364.00378,-445.99817,-464.7658,1.3301299835354403,0.9894271116404206
147,-257.7663,300,44100,117.70560336112976,-353.91193,-444.64984,-461.83972,0.8592210175894646,1.4825940477398625
148,-550.60767,300,44400,118.18117427825928,-376.49762,-447.92902,-462.16394,1.8353597198082139,1.7684776959082813
149,-496.26767,300,44700,118.70633912086487,-399.9345,-449.26102,-462.16168,1.7642255506548479,1.44939885476638
150,-370.45203,300,45000,119.26251816749573,-394.90918,-449.5466,-460.76154,1.2348397737622046,0.9144149524657995
151,-256.3375,300,45300,120.59165096282959,-384.02823,-443.85852,-457.9241,0.9644583041308571,0.7939172620668531
152,-288.40347,300,45600,121.08659720420837,-372.45953,-438.43484,-454.13055,0.9946781722006321,1.7947624258141825
153,-256.20447,300,45900,121.55928611755371,-368.33942,-430.38312,-452.9255,0.8540150511438935,0.4926608036645483
154,-364.57672,300,46200,122.02190041542053,-360.40976,-427.6032,-452.25223,1.2152553111329747,1.5705355805269021
155,-357.57904,300,46500,122.5106942653656,-359.7234,-429.03778,-450.3979,1.1919309196915457,1.2544987152930611
156,-302.96857,300,46800,123.13164901733398,-350.11636,-421.84985,-448.4174,1.00989512562032,0.9231870185292403
157,-322.78275,300,47100,123.67645835876465,-356.61798,-418.837,-446.51172,1.075942291623153,1.9125262647553247
158,-428.13248,300,47400,124.97594118118286,-344.37048,-416.80823,-443.98154,1.427106654053721,1.2647287910966807
159,-326.63528,300,47700,125.45452642440796,-327.40726,-414.34128,-441.62192,1.0887842001783055,0.9610046992487288
160,-516.9345,300,48000,125.93826746940613,-342.05548,-412.1505,-442.69913,1.7231154093121805,2.4588783366396467
161,-274.18036,300,48300,126.52939915657043,-343.83978,-407.12454,-439.68616,0.9139347371364678,1.1746357312437903
162,-518.621,300,48600,127.02929520606995,-366.8615,-408.72186,-439.59824,1.7287362534725492,0.5988759139002607
163,-387.65204,300,48900,127.5016303062439,-380.0063,-403.79822,-437.55136,1.3255067054953176,1.5399741566344487
164,-296.9801,300,49200,128.64095211029053,-373.24664,-400.5193,-435.2587,0.9899334839614489,0.7498738239116074
165,-315.1105,300,49500,129.12948751449585,-368.9998,-399.02762,-433.58026,1.0503683139643525,1.019965326189187
166,-367.62427,300,49800,129.6797652244568,-375.46533,-394.0451,-431.0672,1.2254139571568643,1.566072437157497
167,-248.31071,300,50100,130.16722869873047,-368.01813,-385.65784,-429.1568,0.8610359532602043,1.3853861411010757
168,-265.6782,300,50400,130.64036560058594,-351.7727,-381.76483,-427.4623,0.8855934007868185,1.1428033103303468
169,-269.75333,300,50700,131.1257028579712,-346.08453,-380.02554,-426.2089,0.8991773252783662,0.9350898994539651
170,-358.59497,300,51000,131.6883156299591,-330.25055,-378.48114,-426.5066,1.1953164298197863,1.6907104332253273
171,-437.34497,300,51300,133.0231204032898,-346.567,-378.7422,-424.24286,1.4578170993755641,1.5333064629338766
172,-256.4088,300,51600,133.50922966003418,-320.3458,-372.595,-421.4868,0.9646961651053058,0.9385514831183239
173,-282.41037,300,51900,133.99222803115845,-309.8216,-367.2409,-420.51978,0.9747013343272553,0.667584481191157
174,-556.95276,300,52200,134.4646475315094,-335.8189,-371.84045,-422.09058,1.8565095830062568,1.8058867854890583
175,-275.31467,300,52500,134.94432616233826,-331.8393,-369.35278,-421.29675,0.9177156681853588,1.0720327888679695
176,-483.44714,300,52800,135.49128031730652,-343.42157,-372.37473,-419.6604,1.6114900860896424,1.5800328999933393
177,-315.0111,300,53100,135.96539425849915,-350.09164,-365.2112,-419.17477,1.0500368813600738,0.551606000485671
178,-251.7499,300,53400,137.07745146751404,-348.69882,-363.05798,-416.45288,0.8724997325587636,0.661191040681272
179,-326.30417,300,53700,137.5434648990631,-354.3539,-357.3672,-412.3234,1.0876807246820965,0.6343095369176553
180,-219.58846,300,54000,138.05227541923523,-340.45322,-354.7587,-411.08298,0.8419615546498579,1.202431983514074
181,-335.7619,300,54300,138.62566709518433,-330.29495,-354.97778,-410.23465,1.1192063860995936,1.2764701744632378
182,-320.86328,300,54600,139.14948916435242,-336.7404,-352.11304,-408.75153,1.0695443257495725,0.6734563919559539
183,-386.1102,300,54900,139.7154688835144,-347.11035,-353.8618,-409.1084,1.287034379225122,1.4687875643916561
184,-330.9885,300,55200,140.2585849761963,-324.51392,-351.27383,-407.59988,1.1032945926674225,1.9509868795821776
185,-300.07312,300,55500,141.50781989097595,-326.9898,-348.24124,-406.77954,1.0002437540764444,0.5072776525109951
186,-280.93326,300,55800,142.10403895378113,-306.7384,-347.9491,-402.79636,0.9697771943674602,0.757935330742659
187,-280.21033,300,56100,142.6292040348053,-303.2583,-346.3796,-402.32092,0.9340343484086611,1.5156527750478295
188,-268.07355,300,56400,143.1516215801239,-304.89066,-345.24606,-399.148,0.8935786622716807,0.6276228182418752
189,-459.73297,300,56700,143.68510103225708,-318.23355,-349.20273,-399.31775,1.56577617757239,0.7032776061623439
190,-406.09955,300,57000,144.26992177963257,-336.88467,-348.9106,-399.12988,1.3869986182967402,2.323398795661736
191,-287.2717,300,57300,144.93376088142395,-332.03568,-347.3531,-397.19516,0.9575721707204764,0.6602409692868734
192,-309.1544,300,57600,146.20987701416016,-330.86475,-345.45438,-395.38156,1.0305146589146756,1.257093079466311
193,-292.52713,300,57900,146.74101066589355,-321.5064,-345.35684,-395.46252,0.9750901212023872,2.1753152059289476
194,-447.19696,300,58200,147.2742199897766,-333.1273,-345.4233,-396.82254,1.4906571477037114,1.3144202412870811
195,-317.1281,300,58500,147.74840307235718,-334.83282,-344.477,-394.31226,1.0570937024933682,0.8062413030334142
196,-348.05194,300,58800,148.38838839530945,-341.54468,-343.4573,-394.7277,1.1601730442688383,0.9288187325087057
197,-460.23682,300,59100,148.94513940811157,-359.5473,-347.50668,-396.07828,1.534121846607261,1.6990764565649992
198,-468.2732,300,59400,150.323584318161,-379.56726,-345.86,-396.8945,1.5609096712143489,0.7116150075249872
199,-199.69131,300,59700,150.83386754989624,-353.5631,-339.92844,-394.59476,0.7756376953618483,0.6393168906085643
200,-296.15353,300,60000,151.3418664932251,-342.56854,-338.4425,-393.99457,0.987178362499269,0.7923397660764
201,-273.28204,300,60300,151.9443018436432,-341.16953,-338.78137,-391.31992,0.910940002210244,0.8590946908830458
202,-525.03064,300,60600,152.43561792373657,-362.75717,-343.51392,-390.97437,1.783435156732485,2.486313652708192
203,-315.49365,300,60900,152.91177654266357,-365.0538,-344.69974,-387.54138,1.0516453056163502,0.6102110892391959
204,-430.8983,300,61200,153.39274287223816,-363.42395,-346.02612,-386.81464,1.4363279994719407,0.9478010383912097
205,-260.8825,300,61500,154.66497683525085,-357.79938,-344.0922,-386.565,0.8696088041646868,0.5597587159613437
206,-498.26968,300,61800,155.2949652671814,-372.8212,-347.9982,-384.924,1.6608998316005548,1.6940072022598414
207,-283.7025,300,62100,155.78695940971375,-355.16772,-347.21664,-383.02682,0.9456749836174729,0.6357010693081906
208,-554.8345,300,62400,156.29521894454956,-363.82388,-349.75067,-383.27948,1.8494484875130024,0.744724556921397
209,-392.69833,300,62700,156.80379128456116,-383.12457,-351.0719,-382.70663,1.3423279599443045,1.7385015055740047
210,-489.9124,300,63000,157.32000756263733,-402.50043,-350.5315,-381.34106,1.6330408515051895,1.7780973378035925
211,-454.31186,300,63300,157.9224410057068,-420.60342,-354.13416,-380.62943,1.5143724581208646,1.6559761017883718
212,-350.57416,300,63600,159.2282373905182,-403.15778,-350.7732,-379.7476,1.168580467580857,0.6974851748854174
213,-502.95752,300,63900,159.71704053878784,-421.9042,-353.07928,-378.43875,1.6765254078894904,1.3156720434946414
214,-483.68613,300,64200,160.2152750492096,-427.18295,-356.8134,-378.66638,1.612286392863809,1.3491306165604426
215,-384.85562,300,64500,160.70588207244873,-439.58023,-358.2083,-378.61798,1.282852159686192,1.1797872156654305
216,-372.07993,300,64800,161.29647779464722,-426.96127,-358.29745,-376.17126,1.2402666226880525,1.1655709527139182
217,-310.78323,300,65100,161.78755974769592,-429.66937,-359.54688,-372.60236,1.1459446440362588,0.9549437715860751
218,-541.8088,300,65400,162.34052324295044,-428.3668,-365.0695,-373.41714,1.8060295285830943,2.0608863818978653
219,-429.0841,300,65700,163.66158509254456,-432.00537,-368.25604,-374.14087,1.4302802267140664,1.7633174508436917
220,-345.49756,300,66000,164.1638844013214,-417.56387,-367.99417,-373.23767,1.1516584712504834,0.3494984431053821
221,-413.33005,300,66300,164.7589762210846,-413.46573,-367.51385,-373.12796,1.3777665536021126,1.5855836143228488
222,-338.09848,300,66600,165.24580311775208,-412.21817,-369.1476,-370.87134,1.126994758911189,1.3754931785236095
223,-318.72638,300,66900,165.73092436790466,-393.795,-369.87393,-368.55743,1.0624213967319636,0.7882876196332274
224,-424.3881,300,67200,166.2330071926117,-387.86523,-367.2227,-369.53156,1.4146271159359538,1.2497245265521828
225,-301.33255,300,67500,166.77109122276306,-379.51294,-367.74304,-368.54785,1.0044415746095896,1.1019884851226516
226,-330.0781,300,67800,168.15540432929993,-375.31274,-364.67563,-368.5252,1.1002604108198684,1.2812968555772946
227,-312.88745,300,68100,168.67093873023987,-375.52313,-364.63318,-364.92215,1.0429585919640716,1.4167497518541605
228,-329.74612,300,68400,169.18228387832642,-354.3169,-366.19308,-364.62555,1.2091536245694376,0.4325143944863135
229,-202.37056,300,68700,169.69441318511963,-331.64557,-363.71445,-360.54083,0.7079013174016906,0.964392683901756
230,-452.06833,300,69000,170.1615834236145,-342.3026,-368.364,-361.56134,1.506894967837446,1.827553975505525
231,-297.25266,300,69300,170.74334359169006,-330.6949,-367.59384,-361.28586,1.0241757495160235,0.6028097012095814
232,-325.22147,300,69600,171.25700306892395,-329.40717,-367.68097,-359.89706,1.1174049907961405,1.1365150828041102
233,-498.14206,300,69900,172.57949542999268,-347.34875,-369.92163,-361.89175,1.6604737233114626,1.714880807134384
234,-253.47116,300,70200,173.06329083442688,-330.25705,-368.37128,-359.82263,0.8449037720769708,0.5002373281395365
235,-500.98892,300,70500,173.5456359386444,-350.22272,-372.38956,-360.31543,1.6699638701588246,0.981406161265155
236,-267.91574,300,70800,174.10289597511292,-344.00647,-372.12927,-360.03915,0.8930525824470161,0.7482865075931088
237,-393.3321,300,71100,174.58572626113892,-352.0509,-374.3917,-360.38565,1.311106223497222,1.0320023466156785
238,-300.3115,300,71400,175.12204837799072,-349.10745,-375.03644,-360.14124,1.0010383365903044,0.5381148523234554
239,-516.4107,300,71700,176.5954098701477,-380.51147,-376.16995,-362.68637,1.7213685795886393,2.0367514344407245
240,-428.2882,300,72000,177.07665967941284,-378.13345,-376.6138,-362.76224,1.4609608890721673,1.6402252178284609
241,-380.12573,300,72300,177.65788221359253,-386.42072,-378.47086,-362.912,1.267085390420373,0.38823420269794634
242,-388.4871,300,72600,178.1906144618988,-392.7473,-380.0575,-362.75598,1.3282891245440567,0.9185506345557041
243,-398.41385,300,72900,178.6836221218109,-382.77448,-382.17523,-363.76605,1.3280463037341466,1.4686926922498125
244,-453.00027,300,73200,179.2050757408142,-402.7274,-382.29132,-363.8573,1.5100007260988968,1.5718532397135188
245,-305.08636,300,73500,179.75464153289795,-383.13715,-382.05048,-363.26376,1.0169544875345906,0.6893387646707337
246,-422.52338,300,73800,181.23412656784058,-398.59793,-383.53992,-363.4986,1.4084099791270495,1.5070124116159203
