episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100,avg_distance,final_distance
1,-604.2058,300,300,0.9337930679321289,-604.2058,-604.2058,-604.2058,2.014019578469457,3.1986342211502294
2,-593.3353,300,600,1.447249412536621,-598.77057,-598.77057,-598.77057,1.9777846250231794,2.657530848605584
3,-604.5787,300,900,1.9674177169799805,-600.7066,-600.7066,-600.7066,2.0152617780654962,2.7762501145307374
4,-614.0954,300,1200,2.4446654319763184,-604.05383,-604.05383,-604.05383,2.046985427327654,1.6659380370683616
5,-589.5655,300,1500,2.933511734008789,-601.1561,-601.1561,-601.1561,1.9652180452139776,1.2634406971781655
6,-591.26044,300,1800,3.6428580284118652,-599.5069,-599.5069,-599.5069,1.9708679645036697,1.9445789717100934
7,-596.1486,300,2100,4.56581974029541,-599.02716,-599.02716,-599.02716,1.9871620281779383,2.3016299627709107
8,-559.3323,300,2400,5.044493198394775,-594.0653,-594.0653,-594.0653,1.8644411550388436,2.5428315661965923
9,-555.18207,300,2700,5.5544273853302,-589.74493,-589.74493,-589.74493,1.8506072429276095,1.111313235873744
10,-547.0111,300,3000,6.069681644439697,-585.47156,-585.47156,-585.47156,1.8233704920598273,1.2725556020444493
11,-547.5299,300,3300,6.64666223526001,-579.8039,-582.02234,-582.02234,1.825099655129371,1.8745469193491402
12,-571.4051,300,3600,7.186320066452026,-577.6109,-581.1376,-581.1376,1.9046834835920807,2.311200223190562
13,-571.76117,300,3900,7.855558395385742,-574.32916,-580.4163,-580.4163,1.9058707087035685,0.6275479531985718
14,-547.77374,300,4200,9.05924916267395,-567.697,-578.0847,-578.0847,1.8259129907826168,2.6722091952639873
15,-526.78345,300,4500,9.57539987564087,-561.4188,-574.6647,-574.6647,1.7559442668850942,1.1414966861594673
16,-520.03516,300,4800,10.148160219192505,-554.29626,-571.25024,-571.25024,1.7334504437624818,0.82903729553296
17,-505.09653,300,5100,10.68521499633789,-545.19104,-567.3589,-567.3589,1.6836555349456646,2.0287936224436978
18,-525.6594,300,5400,11.24638557434082,-541.8237,-565.04224,-565.04224,1.7521981306918857,2.8897294387262016
19,-522.3817,300,5700,11.760818243026733,-538.54376,-562.79694,-562.79694,1.741272378905525,2.2803817825855126
20,-496.58295,300,6000,12.405407428741455,-533.501,-559.4862,-559.4862,1.6552764645428886,0.9938082228649492
21,-482.75027,300,6300,13.747063398361206,-527.023,-555.83215,-555.83215,1.6091673503689545,1.3387359613164442
22,-480.063,300,6600,14.268505096435547,-517.8888,-552.38806,-552.38806,1.6002099623846022,1.2717009060349889
23,-466.5678,300,6900,14.793662309646606,-507.36945,-548.65674,-548.65674,1.555226284247479,1.621503437576133
24,-466.96933,300,7200,15.305634260177612,-499.28897,-545.2531,-545.2531,1.556563995865455,2.007408357926606
25,-486.49344,300,7500,15.826864957809448,-495.26,-542.9027,-542.9027,1.6216447473850553,2.0411059734786265
26,-474.93893,300,7800,16.513004779815674,-490.75034,-540.2887,-540.2887,1.5831290557159332,1.042363216904733
27,-484.15646,300,8100,17.16318130493164,-488.6563,-538.2097,-538.2097,1.61385444355116,2.2686983161581864
28,-445.61258,300,8400,18.41084885597229,-480.65167,-534.90265,-534.90265,1.4853752083163143,1.6736220939671498
29,-439.30505,300,8700,18.90973210334778,-472.344,-531.6062,-531.6062,1.4643499928783972,1.3444954292251672
30,-440.7236,300,9000,19.409339666366577,-466.75806,-528.5768,-528.5768,1.469078940976951,2.0411059734786265
31,-435.5932,300,9300,19.986726999282837,-462.04233,-525.5773,-525.5773,1.4519771942147326,1.4169487557442006
32,-596.82166,300,9600,20.56731629371643,-473.7182,-527.8038,-527.8038,2.0227392443310737,1.0740756812004462
33,-589.90826,300,9900,21.206660509109497,-486.05225,-529.6857,-529.6857,1.966360884296292,1.0670312537094062
34,-573.4544,300,10200,21.853658199310303,-496.70078,-530.9731,-530.9731,1.9115138228746524,1.4126863849638827
35,-534.004,300,10500,23.11308789253235,-501.4518,-531.05963,-531.05963,1.7800139051403414,1.7853982575765683
36,-547.8454,300,10800,23.686407566070557,-508.74243,-531.52594,-531.52594,1.8261508965274884,1.237315505729372
37,-557.4847,300,11100,24.18691658973694,-516.0753,-532.22754,-532.22754,1.8582814783645547,2.231077956346118
38,-537.377,300,11400,24.695698499679565,-525.2517,-532.36304,-532.36304,1.79125703045251,1.4609324869619054
39,-552.4633,300,11700,25.19815468788147,-536.56757,-532.8784,-532.8784,1.841543653911451,3.9144716229518046
40,-548.00684,300,12000,25.720991611480713,-547.29584,-533.2566,-533.2566,1.8266897545653462,0.7785497480580807
41,-550.63806,300,12300,27.117689609527588,-558.8004,-533.68054,-533.68054,1.8354601630095462,1.756457580202733
42,-508.50244,300,12600,27.618066549301147,-549.96844,-533.08105,-533.08105,1.6950084367318092,1.5765027425146245
43,-512.1901,300,12900,28.117388248443604,-542.19666,-532.5952,-532.5952,1.7073000911889733,1.772272061750862
44,-495.68573,300,13200,28.62126898765564,-534.41974,-531.75635,-531.75635,1.6522851366000302,1.0492944646240512
45,-510.4491,300,13500,29.124303340911865,-532.0643,-531.28284,-531.28284,1.7014965709335956,2.041254716264896
46,-513.56,300,13800,29.69978404045105,-528.6358,-530.8976,-530.8976,1.71186672132971,1.6888376735693456
47,-508.05313,300,14100,30.321440935134888,-523.69257,-530.4115,-530.4115,1.6935096512128063,2.554930665275087
48,-496.12234,300,14400,31.64526677131653,-519.56714,-529.6972,-529.6972,1.65374150331347,2.8380333731583574
49,-467.23407,300,14700,32.147703886032104,-511.0442,-528.4224,-528.4224,1.5574474165565193,1.0020637127350827
50,-460.5451,300,15000,32.646541118621826,-502.298,-527.0649,-527.0649,1.535150445546477,2.5562801163963425
51,-457.968,300,15300,33.22056841850281,-493.03094,-524.14014,-525.7101,1.5265593617196154,1.336798831378055
52,-481.2293,300,15600,33.74599528312683,-490.30365,-521.898,-524.8546,1.6040976954867288,0.9606893089784482
53,-470.68356,300,15900,34.26366353034973,-486.15308,-519.2201,-523.8325,1.5689453410940069,1.2512804227105663
54,-463.9519,300,16200,34.816879987716675,-482.97968,-516.2172,-522.72363,1.5465063480379684,1.0887046989486868
55,-450.13965,300,16500,36.097991943359375,-476.94873,-513.42865,-521.40393,1.5004655913488378,1.1783993980160652
56,-438.3013,300,16800,36.6743438243866,-469.4228,-510.36954,-519.92,1.46100447786235,1.991589512725903
57,-435.66153,300,17100,37.173402070999146,-462.1837,-507.1598,-518.4418,1.452205084710336,1.614502062035096
58,-425.92807,300,17400,37.66947293281555,-455.16425,-504.49173,-516.8467,1.419760556724621,1.5395221864456983
59,-431.45786,300,17700,38.18496799468994,-451.5866,-502.01718,-515.3994,1.4381932784874254,1.457157874200097
60,-437.71915,300,18000,38.71002197265625,-449.30402,-499.83136,-514.10474,1.4590641485094231,0.512922685551974
61,-439.19034,300,18300,39.29798126220703,-447.42627,-497.66458,-512.8766,1.4639677327656397,1.4205891462626437
62,-413.585,300,18600,40.60345387458801,-440.66187,-494.5082,-511.27515,1.3786170119971666,1.5637113631625357
63,-409.99222,300,18900,41.10586476325989,-434.5927,-491.27283,-509.66748,1.3666412084157757,1.424193622697702
64,-409.2209,300,19200,41.618128061294556,-429.11957,-488.50177,-508.09802,1.3640694685628614,2.3756558293079557
65,-410.45508,300,19500,42.120755195617676,-425.15118,-486.17517,-506.5958,1.368182784816651,1.6070525240814257
66,-411.56488,300,19800,42.69382929801941,-422.47748,-484.00577,-505.15594,1.3718831207158457,1.5358445652888273
67,-405.1759,300,20100,43.24539494514465,-419.42896,-482.00735,-503.66373,1.350587120257376,1.6243193276543122
68,-403.6823,300,20400,43.89094924926758,-417.20435,-479.5678,-502.19342,1.3456073985011725,1.4266573175161767
69,-399.6441,300,20700,45.10830736160278,-414.023,-477.11304,-500.7072,1.332146861156869,1.3602500685987768
70,-392.24695,300,21000,45.60345149040222,-409.47577,-475.02634,-499.15775,1.307489941661405,1.4534156519838572
71,-401.45847,300,21300,46.16987943649292,-405.70258,-473.4005,-497.78168,1.338194813219959,0.8255893299248052
72,-396.01865,300,21600,46.66777443885803,-403.94595,-471.71964,-496.36832,1.3200626841444736,1.4448598865712265
73,-386.56894,300,21900,47.189430952072144,-401.6036,-470.11966,-494.86426,1.2885626821634633,0.929241595877304
74,-384.9173,300,22200,47.69524335861206,-399.17325,-468.4786,-493.37848,1.2830579857689508,1.4099880982661395
75,-389.1981,300,22500,48.33148431777954,-397.04755,-466.53268,-491.98944,1.297326670190797,1.4610890617836936
76,-377.26212,300,22800,49.84824275970459,-393.61728,-464.5791,-490.47986,1.2575405993935658,0.6410764447656974
77,-368.38147,300,23100,50.394498109817505,-389.93784,-462.26364,-488.89417,1.2279381790588202,1.3615628123547527
78,-377.54514,300,23400,50.96288299560547,-387.3241,-460.90225,-487.46664,1.2584840931584027,1.5615044994808245
79,-376.04343,300,23700,51.47017693519592,-384.96405,-459.6371,-486.0562,1.2534782144675747,1.4131193249720655
80,-381.3062,300,24000,52.066819190979004,-383.86996,-458.4487,-484.74677,1.2710203739944697,1.030593996854922
81,-376.93683,300,24300,52.82803773880005,-381.4178,-457.27563,-483.4158,1.2564553844288049,0.6102849413425477
82,-379.34274,300,24600,54.070436000823975,-379.7502,-452.92603,-482.14664,1.264475780063472,1.2979993086586157
83,-357.4828,300,24900,54.57604694366455,-376.8416,-448.2775,-480.64468,1.1916090046654277,0.8697011702279055
84,-356.57748,300,25200,55.102494955062866,-374.00763,-443.93997,-479.1677,1.188591254498384,1.168486792660208
85,-348.09192,300,25500,55.66216230392456,-369.89703,-440.22177,-477.62564,1.1936395796677879,1.5978582897212776
86,-359.77374,300,25800,56.30364990234375,-368.14816,-436.46027,-476.25528,1.1992456505220828,1.0326157887119993
87,-359.19354,300,26100,56.83768653869629,-367.2294,-432.4945,-474.90976,1.1973115943620174,0.6546543205760721
88,-355.47086,300,26400,57.434733152389526,-365.02197,-428.85632,-473.55243,1.1849028373305097,0.9830687958988413
89,-351.51715,300,26700,58.60304641723633,-362.56934,-424.83743,-472.1812,1.1717236514702893,1.0982452162534968
90,-326.22928,300,27000,59.09069752693176,-357.0616,-420.4019,-470.55954,1.087431080263645,1.0595260180300412
91,-331.2218,300,27300,59.64891481399536,-352.49014,-416.01355,-469.02838,1.1040725380081426,1.455198309670289
92,-333.34756,300,27600,60.13243794441223,-347.89062,-412.51047,-467.5536,1.1111585159689434,0.6104796873779906
93,-345.2462,300,27900,60.65705394744873,-346.66693,-409.17157,-466.23846,1.150819959054355,0.750014878653311
94,-342.50113,300,28200,61.161526918411255,-345.2593,-406.10788,-464.9221,1.1416710631887597,0.7110042046892182
95,-339.32092,300,28500,61.66798448562622,-344.38223,-402.68536,-463.59995,1.1310700599790906,1.1024209147888575
96,-327.63715,300,28800,62.837586641311646,-341.16855,-398.9669,-462.1837,1.0921241640369197,0.9864129454093705
97,-320.22598,300,29100,63.34866237640381,-337.27182,-395.21036,-460.7202,1.067420471354462,0.9361981151001334
98,-314.03186,300,29400,63.8466854095459,-333.12787,-391.5685,-459.2234,1.046772978915786,0.8863087811168243
99,-316.64188,300,29700,64.35498428344727,-329.64035,-388.55667,-457.78314,1.0554731101319244,0.7787532578101447
100,-315.6924,300,30000,64.85394787788391,-328.58667,-385.6597,-456.3622,1.052307865136642,1.5749539995394612
101,-308.75174,300,30300,65.49795293807983,-326.33966,-382.67532,-453.40768,1.0291725211737044,1.0308407044814716
102,-310.01157,300,30600,66.17349791526794,-324.00604,-379.25098,-450.57446,1.066705448939047,0.43139577447156574
103,-320.21835,300,30900,67.42180705070496,-321.5033,-376.24164,-447.73087,1.0673951685944891,0.6872039574492232
104,-310.8669,300,31200,67.9323341846466,-318.33987,-373.18,-444.6986,1.0362235761169492,1.1131717638913339
105,-295.67886,300,31500,68.44407033920288,-313.97568,-370.09073,-441.75977,1.01892966061552,0.4998187619231667
106,-295.78214,300,31800,69.02937984466553,-310.7902,-367.24036,-438.80496,0.9859408272476973,0.9348606883118871
107,-303.37302,300,32100,69.5318877696991,-309.1049,-364.59457,-435.87714,1.0112435224460874,0.9986779956851431
108,-300.89206,300,32400,70.04169368743896,-307.79092,-362.09387,-433.2928,1.0029739923049066,1.1797062655616337
109,-307.49707,300,32700,70.60427331924438,-306.8764,-359.6147,-430.81586,1.0249900893235786,1.18046041308891
110,-303.15347,300,33000,71.98577976226807,-305.62253,-356.9233,-428.37732,1.0105114551176053,1.5161010051463206
111,-294.515,300,33300,72.62127733230591,-304.19882,-354.02985,-425.8472,0.9817167738278352,0.6471095338596646
112,-298.19244,300,33600,73.2076210975647,-303.01694,-351.722,-423.11505,0.993974945379016,0.9865251114410853
113,-291.87552,300,33900,73.76859092712402,-300.18265,-349.35965,-420.31616,0.9729182706946248,0.3852119791398908
114,-282.5694,300,34200,74.33983325958252,-297.35287,-346.82663,-417.66415,0.9418984037559233,0.7576042272292267
115,-278.5625,300,34500,74.90329146385193,-295.64127,-344.18875,-415.18195,0.9285413927532334,0.4437239554962394
116,-283.34598,300,34800,75.59071707725525,-294.39764,-341.6244,-412.81506,0.9778202564824438,0.8657235721603539
117,-280.02945,300,35100,76.655606508255,-292.0633,-339.12146,-410.56442,0.9334311557164802,1.1341140610316685
118,-270.0442,300,35400,77.19473791122437,-288.97852,-336.4487,-408.00824,0.9001472135838007,0.8264243451591545
119,-271.33472,300,35700,77.69573307037354,-285.36224,-333.88245,-405.4978,0.9044486025940341,1.001490580528691
120,-270.51947,300,36000,78.18350386619568,-282.09885,-331.44794,-403.23715,0.9350652351353441,0.5948497723129617
121,-279.26715,300,36300,78.77423548698425,-280.5741,-329.0041,-401.20227,0.9308902902527258,0.45928943924193444
122,-265.76703,300,36600,79.46986126899719,-277.33154,-326.39908,-399.05933,0.9192234501793212,0.21058475393479115
123,-265.31085,300,36900,80.75379705429077,-274.67508,-323.97388,-397.04675,0.8843696830427041,1.46081989538543
124,-255.45903,300,37200,81.23857879638672,-271.96405,-321.38474,-394.93167,0.8515301126095894,1.1707394923717755
125,-506.50607,300,37500,81.72568655014038,-294.7584,-323.7309,-395.13184,1.758353933436655,0.2660568432713345
126,-453.6424,300,37800,82.34389996528625,-311.78802,-325.2585,-394.91885,1.5121410802549,1.250780789889121
127,-486.63184,300,38100,82.87608218193054,-332.44827,-327.62354,-394.9436,1.6221052644655127,1.4110139605011278
128,-470.63052,300,38400,83.38564777374268,-352.5069,-329.48523,-395.19376,1.568768068016007,1.1704947286550187
129,-471.67233,300,38700,83.983074426651,-372.54068,-331.39783,-395.5174,1.5722412605818716,2.727929398486102
130,-473.33032,300,39000,85.3266658782959,-392.82175,-333.23828,-395.8435,1.5777677446593472,0.6776853090035012
131,-421.50317,300,39300,85.99782466888428,-407.04535,-334.1296,-395.7026,1.4050104876558436,1.0314286734843507
132,-427.25998,300,39600,86.60986518859863,-423.19464,-335.08798,-394.007,1.4241996723048103,1.5628605963229323
133,-442.74405,300,39900,87.24932265281677,-440.93793,-336.7932,-392.53534,1.4758141358022674,1.620222560206432
134,-475.87018,300,40200,87.8704559803009,-462.9791,-339.17908,-391.55948,1.6562344987543758,1.4391922886926878
135,-449.71423,300,40500,88.38863134384155,-457.2999,-341.21152,-390.7166,1.4990477156303874,1.1479733961231633
136,-423.95514,300,40800,89.13299322128296,-454.3312,-342.49512,-389.4777,1.413184132719544,0.7555239381846865
137,-414.09058,300,41100,90.67819905281067,-447.07706,-343.59305,-388.0438,1.3803014652963672,1.0671687245511483
138,-385.57446,300,41400,91.22715735435486,-438.57147,-344.19513,-386.5258,1.2852479798716892,0.24456254005793757
139,-389.89532,300,41700,91.75569438934326,-430.39374,-344.96265,-384.9001,1.2996511233657773,0.39693870165738093
140,-411.37573,300,42000,92.30519652366638,-424.1983,-346.6656,-383.53372,1.3712522875288653,1.3592417971000532
141,-394.25574,300,42300,92.97845673561096,-421.47354,-347.9263,-381.96988,1.3141860962899268,1.58774404549889
142,-385.21588,300,42600,93.55890941619873,-417.26913,-348.96368,-380.73703,1.2840530065706928,0.5290858269237125
143,-398.14374,300,42900,94.25561809539795,-412.80908,-350.02167,-379.59656,1.3271455540277883,1.9037874073806385
144,-364.79453,300,43200,95.65103936195374,-401.70154,-350.4675,-378.28766,1.2159820235510552,1.7335634074314445
145,-341.475,300,43500,96.16638445854187,-390.87762,-350.51056,-376.59793,1.1382499058091553,0.6447699801262683
