episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-205.80266,100,100,0.5452206134796143,-205.80266,-205.80266,-205.80266
2,-201.52364,100,200,0.6029601097106934,-203.66315,-203.66315,-203.66315
3,-204.0678,100,300,0.6565725803375244,-203.79803,-203.79803,-203.79803
4,-217.66539,100,400,0.7141954898834229,-207.26488,-207.26488,-207.26488
5,-200.9761,100,500,0.7716536521911621,-206.00713,-206.00713,-206.00713
6,-203.76451,100,600,0.9061703681945801,-205.63336,-205.63336,-205.63336
7,-192.10805,100,700,0.9626026153564453,-203.70117,-203.70117,-203.70117
8,-208.63826,100,800,1.0173356533050537,-204.3183,-204.3183,-204.3183
9,-211.04703,100,900,1.0745105743408203,-205.06593,-205.06593,-205.06593
10,-207.12541,100,1000,1.1308884620666504,-205.27188,-205.27188,-205.27188
11,-207.47855,100,1100,1.2469372749328613,-205.43948,-205.47247,-205.47247
12,-212.47455,100,1200,1.2995715141296387,-206.53455,-206.05598,-206.05598
13,-204.1367,100,1300,1.3599209785461426,-206.54146,-205.90836,-205.90836
14,-201.94463,100,1400,1.4168832302093506,-204.96939,-205.62523,-205.62523
15,-214.86911,100,1500,1.473621129989624,-206.35867,-206.24149,-206.24149
16,-208.2143,100,1600,1.60658597946167,-206.80367,-206.36479,-206.36479
17,-202.23273,100,1700,1.6733083724975586,-207.81612,-206.12172,-206.12172
18,-204.67099,100,1800,1.7289950847625732,-207.41939,-206.04112,-206.04112
19,-204.60468,100,1900,1.784477949142456,-206.77518,-205.96553,-205.96553
20,-208.18707,100,2000,1.83909010887146,-206.88132,-206.07661,-206.07661
21,-214.85246,100,2100,2.2429425716400146,-207.61873,-206.4945,-206.4945
22,-200.61092,100,2200,2.298642158508301,-206.43234,-206.22707,-206.22707
23,-205.46999,100,2300,2.3526766300201416,-206.5657,-206.19417,-206.19417
24,-207.83696,100,2400,2.408169746398926,-207.1549,-206.26262,-206.26262
25,-200.86461,100,2500,2.4648640155792236,-205.75447,-206.04669,-206.04669
26,-196.68526,100,2600,2.5872206687927246,-204.60158,-205.68663,-205.68663
27,-205.22057,100,2700,2.6430203914642334,-204.90034,-205.66937,-205.66937
28,-204.111,100,2800,2.699293375015259,-204.84436,-205.61372,-205.61372
29,-195.32701,100,2900,2.753351926803589,-203.9166,-205.259,-205.259
30,-204.15001,100,3000,2.808546304702759,-203.51288,-205.22203,-205.22203
31,-194.19427,100,3100,2.9336345195770264,-201.44705,-204.8663,-204.8663
32,-200.96802,100,3200,2.986966609954834,-201.48276,-204.74448,-204.74448
33,-203.37299,100,3300,3.040451765060425,-201.27307,-204.70291,-204.70291
34,-192.48953,100,3400,3.0944836139678955,-199.73833,-204.3437,-204.3437
35,-200.40804,100,3500,3.150627374649048,-199.69266,-204.23126,-204.23126
36,-201.0602,100,3600,3.277592182159424,-200.13016,-204.14317,-204.14317
37,-201.61858,100,3700,3.334198236465454,-199.76996,-204.07495,-204.07495
38,-207.90343,100,3800,3.3884308338165283,-200.1492,-204.17569,-204.17569
39,-208.49342,100,3900,3.444044589996338,-201.46585,-204.2864,-204.2864
40,-196.55566,100,4000,3.49896502494812,-200.7064,-204.09312,-204.09312
41,-202.17976,100,4100,3.908954620361328,-201.50497,-204.04646,-204.04646
42,-202.23026,100,4200,3.9634172916412354,-201.6312,-204.00323,-204.00323
43,-198.83788,100,4300,4.017384767532349,-201.17767,-203.8831,-203.8831
44,-200.5287,100,4400,4.070632457733154,-201.9816,-203.80687,-203.80687
45,-199.19536,100,4500,4.124770402908325,-201.86032,-203.70438,-203.70438
46,-197.0124,100,4600,4.244773864746094,-201.45554,-203.55891,-203.55891
47,-199.5286,100,4700,4.303750514984131,-201.24655,-203.47316,-203.47316
48,-189.85925,100,4800,4.357576370239258,-199.44212,-203.18953,-203.18953
49,-205.82147,100,4900,4.412294149398804,-199.17493,-203.24324,-203.24324
50,-197.51868,100,5000,4.467324256896973,-199.27122,-203.12875,-203.12875
51,-192.97585,100,5100,4.590918302536011,-198.35085,-202.87221,-202.92967
52,-202.93758,100,5200,4.644346475601196,-198.42159,-202.90048,-202.92982
53,-201.34203,100,5300,4.6962058544158936,-198.672,-202.84598,-202.89986
54,-197.53488,100,5400,4.749903202056885,-198.3726,-202.44336,-202.8005
55,-191.1015,100,5500,4.804208993911743,-197.56323,-202.24588,-202.5878
56,-198.22023,100,5600,4.932111740112305,-197.684,-202.135,-202.5098
57,-194.81573,100,5700,5.006686210632324,-197.21272,-202.18916,-202.37482
58,-191.88751,100,5800,5.062807321548462,-197.41553,-201.85414,-202.194
59,-201.53766,100,5900,5.118457555770874,-196.98715,-201.66394,-202.18288
60,-196.1217,100,6000,5.172390699386597,-196.84744,-201.4439,-202.08186
61,-191.68971,100,6100,5.300460338592529,-196.71886,-201.12811,-201.9115
62,-198.16644,100,6200,5.633889198303223,-196.24174,-200.84192,-201.85109
63,-182.0459,100,6300,5.688433408737183,-194.31213,-200.4001,-201.53673
64,-189.81497,100,6400,5.741769552230835,-193.54013,-200.15753,-201.35358
65,-186.08298,100,6500,5.796237230300903,-193.03828,-199.58182,-201.11865
66,-184.25526,100,6600,5.92337441444397,-191.64178,-199.10262,-200.86313
67,-180.89113,100,6700,5.979305744171143,-190.24933,-198.67578,-200.56505
68,-190.25789,100,6800,6.031493186950684,-190.08636,-198.38754,-200.41347
69,-190.2745,100,6900,6.084861755371094,-188.96005,-198.10092,-200.26653
70,-198.56331,100,7000,6.139850616455078,-189.20422,-197.90843,-200.2422
71,-192.56007,100,7100,6.27642297744751,-189.29124,-197.4626,-200.134
72,-187.69482,100,7200,6.333360433578491,-188.24408,-197.2043,-199.96124
73,-196.17583,100,7300,6.3867387771606445,-189.65707,-197.0184,-199.90938
74,-185.98547,100,7400,6.439562082290649,-189.27414,-196.58134,-199.72122
75,-187.31245,100,7500,6.494900226593018,-189.39708,-196.31032,-199.55577
76,-186.97185,100,7600,6.625672817230225,-189.66873,-196.11603,-199.39018
77,-195.40298,100,7700,6.68213415145874,-191.1199,-195.9197,-199.33841
78,-187.74115,100,7800,6.736410856246948,-190.86824,-195.5923,-199.18973
79,-194.65248,100,7900,6.792812824249268,-191.30605,-195.57881,-199.1323
80,-194.18518,100,8000,6.8502197265625,-190.86824,-195.37952,-199.07047
81,-186.89738,100,8100,6.990869760513306,-190.30196,-195.23358,-198.92018
82,-182.06502,100,8200,7.338971138000488,-189.73898,-194.85551,-198.71463
83,-159.12411,100,8300,7.39554238319397,-186.03381,-193.97055,-198.23764
84,-184.92842,100,8400,7.451346158981323,-185.92812,-193.81932,-198.0792
85,-187.36626,100,8500,7.506705284118652,-185.93349,-193.55847,-197.95317
86,-178.38895,100,8600,7.632051706314087,-185.0752,-193.10506,-197.72568
87,-182.3701,100,8700,7.6855058670043945,-183.7719,-192.7201,-197.54916
