episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100,avg_distance,final_distance
83,-378.4942,300,24900,52.20970606803894,-455.51105,-470.35812,-516.4216,1.2949812793273217,0.7200660775591056
84,-421.58078,300,25200,52.69638133049011,-454.1325,-465.8749,-515.2925,1.405269461579853,1.6658638859579342
85,-472.2795,300,25500,53.16877746582031,-466.0621,-464.99075,-514.7865,1.5742649111784413,1.6398434242918938
86,-318.12683,300,25800,53.72218632698059,-440.79376,-462.51907,-512.49976,1.0604232830630709,1.5018437956579753
87,-309.20322,300,26100,54.20822358131409,-413.33853,-458.70743,-510.163,1.0306776370699928,0.8486884983243502
88,-475.31375,300,26400,54.754626750946045,-408.478,-458.5035,-509.7669,1.5843788580524343,0.9862747833162574
89,-337.05844,300,26700,56.03906011581421,-395.8681,-451.54633,-507.82635,1.123528560995586,0.7282702037687512
90,-404.04782,300,27000,56.48869776725769,-383.08356,-449.79727,-506.67328,1.3468262099770163,0.43588514002000983
91,-444.41214,300,27300,57.019415616989136,-392.86087,-449.62112,-505.9891,1.4813734326074408,2.1304556481572208
92,-353.5261,300,27600,57.49537205696106,-391.40427,-446.75937,-504.3319,1.1784205729262867,1.3875716526282789
93,-478.74573,300,27900,57.98438310623169,-401.42944,-449.19376,-504.0568,1.5958187271297224,2.082823525756987
94,-272.81097,300,28200,58.482001066207886,-386.55243,-448.90698,-501.59674,0.9093701616051307,0.977030799254039
95,-360.14963,300,28500,59.04687452316284,-375.33948,-444.99228,-500.10782,1.2004987528015667,0.6794469153244654
96,-295.6886,300,28800,60.34722542762756,-373.09564,-438.19177,-497.97842,0.9856285996727017,1.7615251539950745
97,-433.2578,300,29100,60.8154513835907,-385.50107,-436.7183,-497.31122,1.4441924419701229,1.4495965614252664
98,-312.73148,300,29400,61.301172733306885,-369.24286,-434.31445,-495.42773,1.0424380494139205,0.17353103447241297
99,-495.18884,300,29700,61.778838872909546,-385.0559,-435.07043,-495.4253,1.6506291641319257,2.1543169951336427
100,-277.11978,300,30000,62.276132345199585,-372.3631,-432.11633,-493.24228,0.9570660236472995,1.0570421323210455
101,-290.9465,300,30300,62.8785297870636,-357.01654,-427.17828,-489.7535,0.9698218021084938,0.9878964141352204
102,-245.0265,300,30600,63.48067331314087,-346.1666,-419.47284,-487.4736,0.9267550088706064,0.6777278094786324
103,-392.66318,300,30900,64.69155740737915,-337.55832,-418.39856,-483.7128,1.3088765080722449,1.5173905699903116
104,-354.7502,300,31200,65.17422938346863,-345.75226,-414.61603,-480.68427,1.1825008556569858,1.8711396453731186
105,-357.33743,300,31500,65.68161058425903,-345.471,-410.8073,-480.98553,1.191124558847687,0.4288782130756565
106,-496.86017,300,31800,66.25321340560913,-365.5882,-412.88892,-480.69626,1.8562005159920507,2.2258656947820734
107,-419.99982,300,32100,66.74490118026733,-364.2624,-411.50897,-476.91718,1.3999985398034156,1.0410475107136985
108,-353.3726,300,32400,67.27604460716248,-368.32648,-409.9408,-472.5738,1.2112419741065183,2.4005156785029333
109,-282.90833,300,32700,67.82231879234314,-347.09845,-406.06827,-471.70413,0.9430281313081914,0.7195186192645316
110,-496.0872,300,33000,69.13106179237366,-368.99518,-408.41812,-469.4572,1.6536244436955345,1.2511892637982542
111,-540.0803,300,33300,69.67538213729858,-393.90857,-411.1139,-468.88116,1.8336006642383995,1.9037916660006409
112,-295.236,300,33600,70.14329648017883,-398.92953,-405.35306,-465.14972,0.9841203885003328,1.0274805056681748
113,-392.5973,300,33900,70.6100242137909,-398.92294,-405.362,-461.83017,1.3086573283323104,0.608732534557055
114,-277.20148,300,34200,71.09083151817322,-391.16803,-400.46252,-457.37595,0.9573383049375286,0.9246162302509255
115,-401.83118,300,34500,71.56433629989624,-395.61743,-400.96802,-454.01602,1.3727708126147904,1.338745940945112
116,-411.8708,300,34800,72.12608575820923,-387.11847,-402.88593,-454.9113,1.3729021091978182,1.2697401957103431
117,-402.96918,300,35100,73.24372839927673,-385.41547,-401.70645,-454.70773,1.3432301785739234,0.8556485001266
118,-357.1945,300,35400,73.74760007858276,-385.79764,-399.00085,-451.60788,1.1906477062448337,0.7157962591123805
119,-305.56918,300,35700,74.23092293739319,-388.0637,-398.71945,-449.35654,1.0185641170385424,0.5567371043749096
120,-446.93192,300,36000,74.7098343372345,-383.14816,-399.34204,-447.4208,1.4897732364383804,1.6543096857001665
121,-501.87424,300,36300,75.2534441947937,-379.32758,-402.41473,-448.6341,1.672913865047575,2.231369707266469
122,-282.9599,300,36600,75.84731483459473,-378.09998,-397.15833,-445.44156,0.9431991094720282,0.5400600215266658
123,-354.35782,300,36900,77.16792035102844,-374.27603,-393.53952,-440.7579,1.1811925425486551,1.3591351703082177
124,-368.98886,300,37200,77.64381766319275,-383.45477,-392.212,-440.971,1.2632966821868032,2.106436952290985
125,-460.02728,300,37500,78.11206865310669,-389.27435,-394.3529,-440.33975,1.5334245848748866,1.5190914622847465
126,-252.78583,300,37800,78.6443088054657,-373.3659,-387.99237,-435.6139,0.8426196028799964,0.8270741721147562
127,-275.52386,300,38100,79.10369729995728,-360.62137,-381.82773,-433.7312,0.9517463529166056,0.9694288400748786
128,-257.2582,300,38400,79.58200001716614,-350.62775,-376.49454,-432.28296,0.8575277228680708,1.088674898386682
129,-417.48727,300,38700,80.0526053905487,-361.81952,-375.58115,-429.39523,1.3916242188818553,0.6889811975064093
130,-227.35654,300,39000,81.4109890460968,-339.86197,-369.4904,-427.2465,0.7911887451344409,0.700924883778844
131,-276.54965,300,39300,81.95859742164612,-317.32953,-368.0886,-424.39664,0.9218322359047536,2.1493004631423513
132,-352.83316,300,39600,82.42845702171326,-324.31683,-367.78345,-421.23456,1.1761099181065868,1.1428734177783557
133,-332.46777,300,39900,82.9068992137909,-322.12787,-366.86288,-418.6105,1.1082257968589175,0.45856502119583853
134,-389.63995,300,40200,83.39621114730835,-324.19293,-366.22415,-416.04953,1.3321326069008863,1.6658306339575955
135,-409.29202,300,40500,83.87640571594238,-319.11942,-364.9644,-414.97757,1.3643068658182609,0.8112153662775413
136,-287.18405,300,40800,84.47392225265503,-322.55927,-364.34552,-413.43225,0.9572796223085972,0.6397458014777667
137,-352.95798,300,41100,85.83690214157104,-330.30267,-365.22055,-411.96402,1.1765271538396325,1.3830297639302445
138,-364.0326,300,41400,86.33036470413208,-340.98007,-362.99496,-410.74918,1.2134421195638316,1.340174677106589
139,-444.77716,300,41700,86.81697702407837,-343.70905,-365.14938,-408.3478,1.4825905007828108,1.0449220713673044
140,-323.00125,300,42000,87.31709933280945,-353.27353,-363.5284,-406.6628,1.110003912580776,1.1637694509955454
141,-305.85257,300,42300,87.85283851623535,-356.20383,-360.75726,-405.18918,1.0195084886868626,1.8026951207953252
142,-344.35052,300,42600,88.36032390594482,-355.3556,-360.5737,-403.66653,1.1478348149583255,0.9747561446836821
143,-406.38635,300,42900,88.81595826148987,-362.74747,-359.12653,-404.16016,1.3546204649019113,1.1298513759290394
144,-280.0241,300,43200,89.98082423210144,-351.78586,-359.27078,-404.08887,0.93341342739907,0.3829858169278728
145,-389.10318,300,43500,90.448157787323,-349.767,-359.84988,-402.42105,1.2970108775421894,0.5502304916392221
146,-441.82672,300,43800,90.99542331695557,-365.23126,-362.77258,-400.48215,1.542755504277861,1.435545187136908
147,-317.56125,300,44100,91.45396161079407,-361.6916,-360.45868,-398.5885,1.0585377588385396,0.6682585682766863
148,-423.3825,300,44400,91.92248392105103,-367.62656,-362.6717,-398.49307,1.4112751736828422,1.1690889791652086
149,-304.30136,300,44700,92.43901324272156,-353.57898,-358.85397,-396.9622,1.1243381548837184,1.4674236408471266
150,-337.98566,300,45000,92.98689031600952,-355.07742,-360.0713,-396.09378,1.126619113993903,1.3392219315040086
151,-505.28098,300,45300,94.46297287940979,-375.02026,-364.358,-395.7681,1.6842694588173273,1.8560609919022537
152,-269.55884,300,45600,94.97320747375488,-367.54108,-364.8486,-392.1607,0.8985295043494258,1.1942070729752066
153,-347.5965,300,45900,95.47472977638245,-361.6621,-363.94727,-391.17288,1.1586549970181703,1.338200773578155
154,-256.1334,300,46200,95.9754626750946,-359.273,-361.9749,-388.29547,1.0071111127705297,1.2746680869970204
155,-529.26544,300,46500,96.48013138771057,-373.28925,-365.4135,-388.11038,1.7642184122395728,1.2764224052836817
156,-374.7103,300,46800,97.04734253883362,-366.57758,-362.97055,-387.92972,1.249034231144561,1.3946329328586606
157,-274.65747,300,47100,97.53169560432434,-362.28723,-360.06366,-385.78632,0.9155250271481677,0.7767660892900441
158,-408.55405,300,47400,98.86879539489746,-360.80438,-361.1673,-385.55402,1.36184685601674,0.31020941727720364
159,-298.67667,300,47700,99.3977997303009,-360.2419,-361.48267,-383.77548,1.028922144099939,0.6917688361371237
160,-273.06,300,48000,99.86106300354004,-353.74936,-357.02206,-382.7201,0.9102003275837893,1.0367777438863834
161,-255.78352,300,48300,100.40447235107422,-328.79962,-351.33618,-381.22504,0.9226121905786044,1.2477208064413265
162,-264.66092,300,48600,100.89360976219177,-328.3098,-350.72464,-378.03882,0.8822031874641253,0.4088534360189021
163,-292.7716,300,48900,101.42613244056702,-322.82733,-348.72812,-377.0451,0.975905253116545,0.7980159218558246
164,-288.9741,300,49200,102.706955909729,-326.11142,-348.9636,-374.71307,0.9632469725327257,2.404918547788438
165,-309.28238,300,49500,103.17360162734985,-304.1131,-347.11267,-374.0403,1.0642744006713847,0.4476402213838099
166,-339.4621,300,49800,103.7169554233551,-300.58832,-345.66446,-374.2752,1.1315403269234818,1.6198014364618856
167,-282.50403,300,50100,104.16891193389893,-301.37296,-343.25516,-372.48077,0.9416800036582574,1.3977160970044713
168,-270.26404,300,50400,104.63700151443481,-287.54395,-341.5165,-370.2587,0.9008801731412309,1.757584194323615
169,-423.1474,300,50700,105.1797993183136,-299.99103,-343.86807,-371.2938,1.410491843100801,1.4619777868349322
170,-447.2055,300,51000,105.70695853233337,-317.40558,-343.87357,-371.60785,1.4906849959665154,1.8207291569871478
171,-299.9821,300,51300,107.22861194610596,-321.8254,-339.83575,-371.12524,1.0332729682638386,0.9160970724247773
172,-246.80698,300,51600,107.73407125473022,-320.04004,-339.11267,-368.1355,0.8226900583392163,1.2512963336274732
173,-348.24353,300,51900,108.2116003036499,-325.58722,-338.99042,-366.26495,1.1608122087818973,2.229924520559295
174,-318.89478,300,52200,108.69857501983643,-328.57928,-337.98853,-365.10022,1.1329824899828382,1.4649826800607573
175,-280.85635,300,52500,109.19045162200928,-325.7367,-334.4051,-364.37894,1.0061878042615924,1.0403738130489193
176,-217.55426,300,52800,109.76947569847107,-313.5459,-333.70047,-360.8464,0.7585139361737215,0.5303892739650298
177,-272.88403,300,53100,110.27428388595581,-312.58392,-333.6477,-357.7377,0.9096137087139736,0.6260067872726979
178,-270.0782,300,53400,111.64420747756958,-312.5653,-333.90405,-355.19925,0.9002604642493035,0.39671430414023395
179,-271.2986,300,53700,112.108478307724,-297.38043,-330.9803,-353.2807,0.9043289306758735,0.5578561423444102
180,-242.03578,300,54000,112.58928418159485,-276.86346,-331.27386,-350.38208,0.9167860343095477,0.8943665708681368
181,-268.42252,300,54300,113.13542652130127,-273.70752,-331.11133,-349.59998,0.8947418197966012,1.27783255395889
182,-295.8946,300,54600,113.631263256073,-278.61627,-329.97256,-348.87796,0.9863149636411246,0.9707501037750739
183,-414.28036,300,54900,114.10452103614807,-285.21994,-331.60883,-349.23587,1.3809347732011565,1.0219394903777463
184,-301.76996,300,55200,114.59829688072205,-283.50748,-329.8514,-348.03772,1.0058998581940242,0.9866226822359783
185,-289.42172,300,55500,115.72653365135193,-284.364,-327.45398,-346.20917,0.9647391288205154,0.7608455677658817
186,-231.43542,300,55800,116.27281308174133,-285.7521,-326.33902,-345.34225,0.8047846789254919,1.252868625739859
187,-317.75754,300,56100,116.745356798172,-290.23947,-325.635,-345.42783,1.1691916419574246,1.3824320984506204
188,-237.4285,300,56400,117.20946383476257,-286.97452,-323.10294,-343.04895,1.0414284105231804,1.772337914852791
189,-205.1353,300,56700,117.69923639297485,-280.3582,-318.31012,-341.72974,0.6837843232368276,0.5344771409123409
190,-273.06198,300,57000,118.21875929832458,-283.4608,-317.3113,-340.4199,0.9102067733881686,0.9708763003663196
191,-401.71423,300,57300,118.91782808303833,-296.78995,-319.22852,-339.99292,1.3390475408670548,0.8151799875393235
192,-250.31464,300,57600,120.14585638046265,-292.23196,-317.3478,-338.96082,0.8343820707240301,0.9917156713493378
193,-300.46857,300,57900,120.67269968986511,-280.85077,-315.22946,-337.178,1.001562192294161,1.232212685071505
194,-225.79572,300,58200,121.18930101394653,-273.25336,-314.1449,-336.7079,0.7526523202658288,1.2057914683481323
195,-268.15714,300,58500,121.70811080932617,-271.1269,-311.72598,-335.78793,0.8938572287049749,0.5916329554825598
196,-368.89996,300,58800,122.3238217830658,-284.87335,-310.26746,-336.52005,1.2296663974038806,1.0044471899599086
197,-295.9871,300,59100,122.83833432197571,-282.69632,-309.83597,-335.14734,0.9866240404159008,0.4198848586608651
198,-290.3982,300,59400,124.1437611579895,-287.99326,-307.17627,-334.92398,0.9679943012726979,0.7834683923067179
199,-303.19217,300,59700,124.67583131790161,-297.79898,-307.1541,-333.00403,1.0106405472614048,0.824772628933121
200,-247.21278,300,60000,125.17083716392517,-295.21405,-305.33865,-332.70493,0.8240425141990904,0.9085981861294191
201,-332.2909,300,60300,125.75802159309387,-288.27173,-301.8788,-333.11835,1.307636327548923,1.7232046261634206
202,-215.10126,300,60600,126.27735757827759,-284.75043,-300.78967,-332.81915,0.870337437040739,0.4531008285371128
203,-191.34431,300,60900,126.77474617958069,-273.83795,-297.66464,-330.80594,0.7911476420106706,0.4410666525861912
204,-268.88464,300,61200,127.3256049156189,-278.14682,-297.91968,-329.9473,0.8962820254052406,0.8539978161174746
205,-277.20688,300,61500,128.79101061820984,-279.05182,-292.8785,-329.14597,0.9240227480138617,0.7259348709103247
206,-253.21971,300,61800,129.46265292167664,-267.4838,-290.4487,-326.70956,0.8440655862571755,0.9576885989581193
207,-311.2397,300,62100,130.02503633499146,-269.00906,-291.1803,-325.62198,1.037465599186299,0.7413655292097453
208,-353.71017,300,62400,130.5571789741516,-275.34027,-290.08344,-325.62537,1.212366874260384,0.8617294327704322
209,-271.01627,300,62700,131.13908505439758,-272.12268,-289.53024,-325.50644,0.9733876924734326,1.8906740298541618
210,-241.75685,300,63000,131.65633368492126,-271.5771,-288.9042,-322.96313,0.8391895411079898,0.6868131725815763
211,-243.12987,300,63300,132.353253364563,-262.66095,-288.65112,-319.99362,0.8104328041822962,0.4674167188996597
212,-289.4843,300,63600,133.770010471344,-270.09927,-289.14758,-319.93613,1.118281082433116,1.4041597753559785
213,-313.54547,300,63900,134.2566499710083,-282.3194,-289.56308,-319.1456,1.295151754541515,2.229382023397767
214,-400.56546,300,64200,134.8019518852234,-295.48746,-291.7949,-320.37924,1.3352187538325713,1.1420182928910114
215,-373.25854,300,64500,135.28693771362305,-305.09262,-293.0744,-320.0935,1.2775288164245202,1.0145958794124534
216,-368.80872,300,64800,135.94643378257751,-316.65152,-293.66135,-319.66287,1.3393621442785988,1.6073123014286834
217,-376.4034,300,65100,136.44084906578064,-323.16788,-295.5393,-319.39725,1.408011583782867,1.3882951363734073
218,-208.6519,300,65400,136.9583296775818,-308.66205,-294.3071,-317.9118,0.7655065233706615,0.5268642096598103
219,-345.4126,300,65700,138.38258862495422,-316.1017,-292.75238,-318.31024,1.1513750217315097,0.7721833519618034
220,-350.80792,300,66000,138.9613540172577,-327.0068,-290.82443,-317.34903,1.2393600272974759,2.3418051987987365
221,-243.30754,300,66300,139.6884560585022,-327.0246,-289.69095,-314.76334,0.8110253525420175,0.5444075275318673
222,-235.47624,300,66600,140.35281133651733,-321.6238,-289.46432,-314.2885,0.7849207253762038,0.22727443757182156
223,-248.2661,300,66900,140.98260021209717,-315.09586,-287.46478,-313.2276,0.82755358353459,0.8109114718753508
224,-355.5849,300,67200,141.646723985672,-310.5978,-288.19858,-313.09354,1.2186165324092175,1.241432962913253
225,-196.05812,300,67500,142.4544641971588,-292.87775,-286.50262,-310.45386,0.6868606158650026,1.7240909367201618
226,-204.09059,300,67800,143.9808166027069,-276.40594,-286.23337,-309.9669,0.7903018313593149,0.07197611968248856
227,-378.33704,300,68100,144.54070663452148,-276.5993,-288.3424,-310.99503,1.261123555048802,0.804626339264335
228,-239.02142,300,68400,145.1189248561859,-279.63623,-287.72128,-310.81268,0.7967384787473478,0.5412749560285833
229,-241.73645,300,68700,145.68615674972534,-269.26862,-287.13004,-309.05515,0.8757881388534472,0.8840538806292155
230,-263.11856,300,69000,146.2415964603424,-260.4997,-287.55167,-309.41278,0.8770620045318279,1.365208656906346
231,-282.61835,300,69300,146.94997334480286,-264.4308,-287.83557,-309.47348,0.9420613726621407,1.9091730517687284
232,-222.96071,300,69600,147.68691992759705,-263.17926,-286.37692,-308.17474,0.8132023938365677,0.3620991334349986
233,-260.31256,300,69900,149.1199893951416,-264.38385,-283.29758,-307.45322,0.8677084597925788,0.5076841420460456
234,-199.63792,300,70200,149.7084035873413,-248.78918,-281.2549,-305.5532,0.7754595802394755,1.6334827005266845
235,-280.16907,300,70500,150.35318779945374,-257.2003,-281.06985,-304.26196,0.9338970895613727,0.8384970222127973
236,-288.57562,300,70800,150.96214175224304,-265.64877,-282.21265,-304.27588,0.9952520986967689,1.2820017204743748
237,-400.8736,300,71100,151.5986876487732,-267.90244,-283.875,-304.755,1.3362450660572123,1.2511847493280792
238,-452.68747,300,71400,152.2016303539276,-289.26904,-288.18018,-305.64157,1.5089577122747992,1.662251228023848
239,-266.14114,300,71700,153.6720893383026,-291.70953,-289.4003,-303.8552,0.9204706256892348,0.695949541565103
240,-363.80264,300,72000,154.3020417690277,-301.7779,-291.21512,-304.2632,1.2126753031962483,1.1404302616342343
241,-253.94392,300,72300,154.89495491981506,-298.91046,-288.2597,-303.7441,0.8464796897900477,1.0620571489786883
242,-383.2563,300,72600,155.59433794021606,-314.94003,-290.91855,-304.13318,1.2775209701392751,1.2604757460056188
243,-264.6321,300,72900,156.23304080963135,-315.372,-290.2018,-302.71564,0.9521065648446944,1.2780720733315105
244,-258.13266,300,73200,156.84238147735596,-321.22144,-290.84854,-302.4967,0.930442356082544,0.7427104361822586
245,-240.10745,300,73500,157.67373132705688,-317.21527,-290.28757,-301.00674,1.160358165436861,1.9941980925280685
