timestamp,volume_1,volume_2,volume_3,pressure_1,pressure_2,pressure_3,img_left,img_right,tip_x,tip_y,tip_z,base_x,base_y,base_z
1751347135.3771207,115.6,115.5,115.5,0.8616098943498767,0.9128442634720276,0.8099491188265788,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347135.3771207.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347135.3771207.png,9.265202,1.87088,-13.826534,8.332694,1.6815857,-14.091011
1751347137.8726635,115.6,115.5,115.5,0.8511137367832384,0.9089082043845383,0.8007649809557704,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347137.8726635.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347137.8726635.png,9.265805,1.8710332,-13.827673,8.332694,1.6815857,-14.091011
1751347140.3998046,115.6,115.5,115.625,0.8196252640833246,0.883979830163773,1.2809641896294592,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347140.3998046.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347140.3998046.png,9.26195,1.8374639,-13.831612,8.332694,1.6815857,-14.091011
1751347142.8951204,115.6,115.5,115.75,0.7920728504708998,0.8642995347263268,1.7086826104699577,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347142.8951204.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347142.8951204.png,9.255638,1.8010527,-13.840708,8.332694,1.6815857,-14.091011
1751347145.4389985,115.6,115.5,115.875,0.7697685156417939,0.8380591408097319,2.128528913135478,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347145.4389985.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347145.4389985.png,9.245905,1.7637689,-13.848978,8.332694,1.6815857,-14.091011
1751347148.0138159,115.6,115.5,116.0,0.7448401414210288,0.8210028847639451,2.533942999146871,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347148.0138159.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347148.0138159.png,9.231154,1.722079,-13.858038,8.332694,1.6815857,-14.091011
1751347150.5411117,115.6,115.5,116.125,0.7159757081127742,0.7973865302390094,2.9301729472874554,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347150.5411117.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347150.5411117.png,9.21163,1.6775706,-13.871206,8.332694,1.6815857,-14.091011
1751347153.0846097,115.6,115.5,116.25,0.6976074323711579,0.7777062348015632,3.344771171169657,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347153.0846097.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347153.0846097.png,9.187506,1.6309463,-13.883067,8.332694,1.6815857,-14.091011
1751347155.6599674,115.6,115.5,116.375,0.675303097542052,0.7645860378432657,3.7449371783977305,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347155.6599674.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347155.6599674.png,9.158731,1.5831516,-13.894859,8.332694,1.6815857,-14.091011
1751347158.124309,115.6,115.5,116.5,0.6556228021046058,0.7409696833183302,4.1464152053216345,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347158.124309.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347158.124309.png,9.123914,1.5339092,-13.909494,8.332694,1.6815857,-14.091011
1751347160.650481,115.6,115.5,116.625,0.6333184672754999,0.7265374666642029,4.5400211140705595,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347160.650481.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347160.650481.png,9.083814,1.4831358,-13.923421,8.332694,1.6815857,-14.091011
1751347163.0819974,115.6,115.5,116.75,0.6110141324463942,0.7081691909225866,4.921818845557017,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347163.0819974.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347163.0819974.png,9.039384,1.4338998,-13.939176,8.332694,1.6815857,-14.091011
1751347165.5610256,115.6,115.5,116.875,0.5887097976172884,0.6884888954851401,5.3009925376518146,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347165.5610256.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347165.5610256.png,8.988637,1.3823868,-13.953256,8.332694,1.6815857,-14.091011
1751347168.1207018,115.6,115.5,117.0,0.5690295021798422,0.6753686985268427,5.667046032788315,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347168.1207018.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347168.1207018.png,8.934908,1.3342713,-13.970878,8.332694,1.6815857,-14.091011
1751347170.5998933,115.6,115.5,117.125,0.5480371870465661,0.6556884030893965,6.018667311270689,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347170.5998933.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347170.5998933.png,8.876873,1.2862732,-13.986359,8.332694,1.6815857,-14.091011
1751347173.1111057,115.6,115.5,117.25,0.5244208325216306,0.632072048564461,6.3650405109697425,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347173.1111057.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347173.1111057.png,8.81509,1.2422194,-14.003366,8.332694,1.6815857,-14.091011
1751347175.6225715,115.6,115.5,117.375,0.5073645764758439,0.6110797334311849,6.708789671277137,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347175.6225715.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347175.6225715.png,8.748597,1.1990459,-14.022531,8.332694,1.6815857,-14.091011
1751347178.1015916,115.6,115.5,117.5,0.4758761037759298,0.5861513592104196,7.044666713409554,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_0_1751347178.1015916.png,C:\Users\dogro\Desktop\Emanuele\github\sorolearn\data\exp_2025-07-01_15-18-16\cam_3_1751347178.1015916.png,8.682487,1.1605511,-14.038418,8.332694,1.6815857,-14.091011
