volume_1,volume_2,volume_3
4.988165884,4.577361685,5.118073616
4.859145845,4.632815266,5.070600835
4.74404504,4.694872067,5.024375046
4.643948341,4.762901977,4.980080579
4.559411641,4.836042486,4.938139106
4.490469306,4.913213093,4.898681316
4.436674872,4.993144768,4.861539758
4.397168811,5.074421728,4.826264719
4.370765491,5.155531764,4.792162476
4.356049872,5.234920227,4.758351971
4.35147378,5.311042083,4.723833049
4.35544243,5.382406841,4.687557923
4.366384357,5.447612787,4.648497836
4.382801682,5.505369572,4.605699103
4.403301899,5.554511373,4.558326107
4.426616442,5.594005852,4.505692672
4.451614177,5.622966138,4.447286499
4.477318926,5.64067343,4.382793052
4.50293868,5.646615833,4.312124762
4.527910105,5.640544842,4.235458472
4.551955994,5.62254496,4.153279319
4.575146746,5.593105689,4.066423927
4.597951687,5.553180243,3.976111519
4.621263681,5.504213424,3.8839499
4.646382357,5.448123281,3.791904992
4.67494728,5.387227248,3.702227786
4.708821345,5.324112466,3.617340008
4.749934375,5.261459846,3.539687764
4.800105086,5.20184007,3.4715791
4.860864392,5.14750554,3.415025426
3.984199548,3.698629199,3.227783378
4.067678135,3.644306393,3.232982077
4.14938373,3.620851768,3.319110249
4.163272754,3.63963643,3.419012796
4.098087845,3.689091799,3.46012905
4.008349365,3.738446261,3.418966238
3.95695832,3.749272552,3.324253278
3.97290548,3.710090817,3.237855515
3.982448699,3.771964177,3.168522294
4.055196928,3.713763257,3.147559606
4.148310726,3.666314855,3.177334297
4.244749175,3.636612814,3.252724713
4.32206411,3.626207133,3.356467592
4.359890654,3.633934326,3.464729601
4.34818567,3.658360772,3.554908285
4.290922288,3.697730612,3.611316786
4.203743938,3.748098582,3.626966228
4.107899897,3.802013233,3.602581472
4.023079494,3.848779278,3.544151072
3.962166247,3.876547057,3.460566407
3.930702664,3.876399758,3.363166219
3.930219557,3.846848158,3.266821297
3.961274044,3.795546016,3.189764661
4.028394034,3.884348981,3.146019986
4.095396375,3.825876978,3.115353637
4.180863299,3.774280648,3.119392102
4.279646647,3.733694036,3.159378669
4.383061318,3.705641425,3.2317921
4.479640277,3.689605682,3.328604386
4.556985078,3.684025731,3.438538109
4.604425315,3.687447539,3.549198
4.615535721,3.699361055,3.649371404
4.589385445,3.720210941,3.730562038
4.530197239,3.750593604,3.787408344
4.446079558,3.790290993,3.817428515
4.347560159,3.837745581,3.820628392
4.246003806,3.889972728,3.799014496
4.151775138,3.942601252,3.755825794
4.072512741,3.990024437,3.694632087
4.012276308,4.025965032,3.618799696
3.971989591,4.044625731,3.531689703
3.950858916,4.042171152,3.43745192
3.947974798,4.01799028,3.341870803
3.963342996,3.975196843,3.25267394
3.997937411,3.92006694,3.17896812
4.121681337,4.036031303,3.16087876
4.185996933,3.978641493,3.125482308
4.266207186,3.926960204,3.116304149
4.360597568,3.883724389,3.135337337
4.465536674,3.850140062,3.182365994
4.575471619,3.826093427,3.25484784
4.683189553,3.810495567,3.347991899
4.780434604,3.801695986,3.455126565
4.858943319,3.797987953,3.568454724
4.911751597,3.798172984,3.680115069
4.934370137,3.801996037,3.783232604
4.92538289,3.810205158,3.872581066
4.886301108,3.824156419,3.944693522
4.820912389,3.845168133,3.997584228
4.734564734,3.873975421,4.030413357
4.63366193,3.910509352,4.043313516
4.525300499,3.953948379,4.037339075
4.416790003,4.002820183,4.014343814
4.314921723,4.054993992,3.976656099
4.22513068,4.107593749,3.926610578
4.150868789,4.156995742,3.866138257
4.093450063,4.199059683,3.796615612
4.052416087,4.229621204,3.719050305
4.026260557,4.245146356,3.634527488
4.013257564,4.243386399,3.544743309
4.012164988,4.223878171,3.452440627
4.022654295,4.188171109,3.361607467
4.045391111,4.139699717,3.277361212
4.081753153,4.08327628,3.205510062
4.261873817,4.227182904,3.213700321
4.325663426,4.172023649,3.17616744
4.403427798,4.122239717,3.159772354
4.494677617,4.079775494,3.1663615
4.597755529,4.045505114,3.196553628
4.709801346,4.019378372,3.249687883
4.826782694,4.000639513,3.323803177
4.943588795,3.988032298,3.415641592
5.054251829,3.97998015,3.520740479
5.152383209,3.974797282,3.633709797
5.231845221,3.970983439,3.748736634
5.287545864,3.967576302,3.860237936
5.316132509,3.96444261,3.963475542
5.316354431,3.962360875,4.054935
5.288986703,3.962819878,4.132368969
5.236397005,3.967591593,4.194560533
5.161984784,3.97825156,4.240980115
5.069739298,3.995838566,4.271524552
4.964038389,4.020754058,4.286435456
4.849626546,4.052861048,4.28636036
4.731591843,4.091645893,4.272430928
4.615177638,4.136308801,4.246235217
4.5053875,4.185729945,4.209636852
4.40647853,4.238352366,4.164485347
4.32150924,4.292075333,4.112318862
4.252090475,4.344247175,4.054165581
4.198408735,4.3918017,3.990511526
4.159497836,4.431526493,3.921443397
4.133668372,4.460410521,3.846921016
4.11898443,4.476005402,3.767104692
4.113697378,4.476745223,3.682663227
4.116582642,4.462187245,3.59500701
4.127152488,4.433144508,3.506410673
4.145726883,4.391679091,3.420002035
4.173346496,4.340925527,3.339603838
4.211525352,4.28473554,3.269433725
4.261873817,4.227182904,3.213700321
4.448470347,4.457904939,3.305099038
4.513513425,4.406091296,3.267248942
4.591202694,4.359685924,3.247253374
4.68153958,4.320140754,3.246670571
4.78370413,4.288051801,3.266248588
4.896054639,4.263277175,3.305934611
5.016163151,4.245127123,3.364902512
5.140847428,4.232548192,3.441555691
5.266197438,4.224251292,3.533500073
5.38764248,4.218786612,3.637532121
5.500130244,4.214614834,3.749716536
5.598467733,4.210234026,3.865613397
5.677809459,4.204387021,3.980655603
5.73420207,4.196315077,4.090604104
5.76504679,4.185974937,4.191960553
5.769348334,4.174126489,4.282220727
5.747680688,4.162234069,4.359905779
5.701892791,4.152190946,4.424387088
5.634664812,4.145945302,4.475591152
5.549072409,4.14514611,4.51370529
5.448298395,4.15091774,4.538989173
5.335552373,4.163814181,4.551738554
5.214155468,4.183925397,4.552373864
5.087671983,4.211050029,4.54157358
4.959959133,4.24483796,4.52036315
4.835058119,4.284840986,4.490101742
4.716929682,4.330464023,4.45235852
4.60910372,4.380854078,4.408712925
4.514341267,4.434784186,4.360536097
4.434396989,4.490585043,4.308812253
4.369934517,4.546156808,4.254044464
4.320602395,4.599067588,4.196265356
4.285239628,4.646721929,4.135146518
4.262156917,4.686568613,4.070178569
4.249436703,4.716315278,4.000883152
4.245208623,4.734125622,3.92702037
4.247877713,4.738786828,3.848766029
4.256299387,4.729842304,3.766844811
4.269900939,4.707683261,3.682611583
4.288744183,4.673583762,3.59807221
4.313515414,4.629655402,3.515832168
4.345426957,4.578699156,3.438963234
4.38602558,4.523948649,3.370790296
4.436925328,4.468728501,3.314620164
4.680848133,4.728161632,3.435639163
4.748723594,4.680799531,3.398977722
4.828364684,4.639086123,3.377963789
4.919980468,4.604151013,3.373880836
5.023121956,4.576372154,3.387388374
5.136702648,4.555469231,3.418559498
5.259059515,4.540673951,3.466949013
5.388012714,4.53091933,3.531648783
5.520894242,4.524992123,3.611298001
5.654545754,4.521617809,3.704045316
5.785319942,4.519485056,3.80749497
5.909139935,4.517248713,3.918692964
6.021664425,4.513561476,4.034207585
6.118572898,4.507169199,4.150329175
6.195939313,4.497071172,4.263368852
6.250623597,4.482710863,4.369995091
6.28059401,4.464140291,4.467528188
6.285104649,4.442100296,4.554121962
6.264685631,4.417978343,4.628793591
6.220948761,4.393638149,4.691304096
6.1562579,4.371152241,4.741931046
6.073349795,4.352499514,4.781201967
5.975005533,4.339303927,4.809664377
5.863855448,4.332679418,4.827752461
5.742352322,4.333210552,4.835774733
5.61288553,4.341051426,4.834003794
5.477958532,4.356087386,4.822816024
5.340335334,4.378091255,4.802818426
5.20308267,4.406820494,4.774913344
5.069479872,4.442032985,4.740279405
4.942816089,4.48343082,4.70027535
4.826126853,4.530562203,4.656292888
4.721932632,4.582717859,4.609592904
4.632033897,4.638853692,4.561158593
4.557398236,4.697560625,4.511592778
4.498152229,4.75708993,4.461076843
4.453669427,4.815430145,4.409396438
4.422729448,4.87042202,4.356026401
4.403714783,4.919892723,4.30025705
4.394812606,4.961791031,4.241339142
4.39419746,4.994310759,4.17862654
4.400183362,5.015997724,4.111702417
4.411345484,5.025842165,4.040482984
4.426617746,5.023360456,3.965298384
4.445371437,5.008665812,3.886951037
4.467472712,4.982519186,3.806747684
4.493307831,4.9463428,3.726495928
4.523759674,4.902175022,3.648453287
4.560121364,4.852550048,3.575220013
4.60394349,4.800299597,3.509576776
4.656827569,4.748293436,3.454282046
4.958138276,5.037646529,3.605693338
5.030287819,4.99582748,3.571579605
5.113658809,4.960038451,3.551617507
5.208549479,4.93119256,3.546860784
5.314674825,4.909501745,3.557820194
5.431193045,4.894546088,3.584507647
5.556780005,4.88542156,3.626522304
5.689717899,4.880926583,3.683144802
5.827963166,4.879739638,3.753403705
5.969172172,4.880547689,3.836089943
6.110687089,4.8821064,3.929717534
6.249509164,4.883240247,4.032454548
6.382301175,4.882812997,4.142066538
6.505458394,4.879708058,4.255917297
6.615268093,4.872851021,4.371056461
6.708149132,4.861287272,4.484395822
6.780936508,4.844304373,4.59294677
6.831160155,4.821570803,4.694071284
6.857266271,4.793254817,4.785694348
6.858740474,4.760089853,4.866435876
6.836109884,4.723363084,4.93563942
6.790821511,4.684818329,4.993296728
6.725015455,4.646481671,5.039887168
6.641232394,4.610436212,5.076167095
6.542112235,4.578587958,5.102954533
6.430147843,4.552471991,5.120955935
6.307547371,4.533141178,5.13067158
6.176229647,4.521157893,5.132394692
6.037937385,4.516679133,5.126292502
5.894417329,4.519598807,5.11253487
5.747599083,4.529698407,5.091426039
5.599710728,4.546762423,5.06350021
5.45329468,4.57063311,5.029557673
5.311119731,4.601201363,4.990637333
5.17601296,4.63834811,4.947936845
5.050650885,4.681859531,4.902699811
4.937351817,4.731340019,4.856091402
4.837904373,4.786142164,4.809081812
4.75345538,4.84532639,4.762353511
4.684467791,4.907656303,4.716244252
4.63074759,4.971629766,4.670732797
4.591528875,5.03554037,4.625468166
4.565599134,5.097559698,4.579836381
4.551443326,5.155828544,4.533053018
4.547386487,5.208545887,4.484267026
4.551719934,5.254047873,4.432662302
4.562804021,5.290874344,4.377547688
4.579148587,5.317825719,4.318431928
4.599477934,5.334016177,4.255085101
4.622788844,5.338928813,4.187590427
4.648407084,5.332474157,4.116389029
4.676041315,5.315046575,4.042315904
4.705825726,5.287565765,3.966620058
4.738337118,5.251485881,3.890957879
4.774571171,5.208755019,3.817348717
4.815867094,5.16171372,3.748085917
4.863779147,5.112931982,3.68560464
4.91990525,5.064997737,3.632317679
5.279045591,5.385588221,3.815221704
5.356784593,5.350368244,3.784926634
5.445455133,5.321665089,3.767793717
5.545392892,5.300245307,3.764694024
5.656380242,5.286196992,3.775985649
5.77766965,5.278976599,3.801552813
5.908060055,5.277532486,3.840893539
6.04600138,5.280479391,3.893232209
6.189695567,5.286286842,3.957626189
6.33716596,5.293442997,4.033037308
6.486280345,5.300564946,4.118349964
6.634732328,5.306444136,4.212335379
6.780003814,5.310035448,4.313580391
6.919341418,5.310413936,4.420412879
7.049777775,5.306729604,4.530859414
7.168215899,5.298186615,4.642662623
7.271575887,5.284061477,4.753368634
7.356985383,5.263760134,4.86047483
7.421984013,5.236901545,4.961611724
7.464709842,5.203408557,5.054724967
7.484041101,5.163585966,5.138225289
7.479675119,5.11816855,5.211082875
7.452134734,5.068326288,5.272854152
7.402699335,5.015618781,5.32363984
7.333264312,4.961896778,5.363982103
7.246141507,4.909156895,5.394716414
7.143824977,4.859366271,5.416800758
7.028758474,4.814284638,5.431150476
6.90314777,4.775317367,5.438508611
6.768856446,4.743430048,5.439376368
6.627405991,4.719141578,5.434015294
6.480074231,4.702592286,5.422515167
6.328059508,4.693663756,5.404905155
6.172661446,4.692115229,5.381276581
6.015428043,4.69770154,5.351886333
5.858232135,4.710247869,5.317219142
5.703261874,4.72967199,5.278000114
5.552931852,4.755959136,5.235161034
5.409737685,4.789104076,5.189771943
5.276084301,4.829038304,5.142952445
5.154117368,4.87555853,5.095776428
5.045581062,4.928268333,5.049181411
4.951717154,4.986540122,5.00389132
4.873212549,5.049500672,4.960359795
4.810195999,5.116040685,4.918739562
4.762279379,5.184846355,4.878881174
4.728634502,5.254448641,4.840361033
4.708093011,5.323283798,4.802534434
4.699255307,5.389757559,4.764605735
4.700595219,5.452305647,4.725705721
4.710550392,5.509445386,4.684966624
4.727593391,5.559816571,4.641587886
4.750284127,5.602213621,4.594889809
4.777308965,5.635614182,4.5443564
4.807514595,5.659210736,4.489671643
4.839944549,5.672450675,4.430754126
4.873883122,5.675086669,4.367793109
4.908906135,5.667233769,4.301285251
4.944931899,5.649423912,4.232066619
4.982260797,5.622644158,4.161330902
5.021589707,5.588343469,4.090623319
5.06398884,5.548395009,4.021801191
5.11083352,5.505006581,3.956956591
5.1636909,5.460580084,3.898302761
5.224170173,5.417530244,3.848033172
5.641629695,5.770508575,4.063478064
5.726127419,5.742872124,4.038188391
5.821456126,5.722318176,4.02544977
5.927965228,5.709514064,4.0259922
6.045457531,5.704457045,4.040037859
6.173205382,5.706501111,4.067329846
6.31002208,5.714456951,4.107212041
6.454371228,5.726749026,4.15874465
6.604487883,5.741602191,4.22083149
6.758483361,5.757224873,4.292331909
6.914411824,5.77195846,4.372133978
7.070289855,5.78437271,4.45917582
7.224076051,5.793301561,4.552415877
7.373630733,5.797828135,4.650766655
7.516682101,5.797238026,4.753016165
7.650822642,5.790963687,4.857764273
7.773549868,5.778539929,4.963396866
7.882352192,5.759583095,5.068110468
7.974828649,5.733797405,5.169986895
8.048823789,5.701004317,5.267105534
8.10255795,5.661186243,5.357673154
8.134737034,5.614534896,5.440149358
8.144631993,5.561495598,5.513349065
8.1321235,5.502800345,5.576509619
8.097709756,5.439483148,5.629316502
8.042475414,5.372871023,5.671886748
7.968018952,5.304544254,5.704712511
7.876337221,5.236261793,5.728570041
7.769671334,5.169853179,5.744402689
7.65032748,5.107086752,5.753191123
7.520497021,5.049533063,5.755828656
7.382107524,4.998448441,5.75302221
7.236735596,4.95470305,5.745237351
7.085601317,4.918769172,5.732697921
6.929645228,4.890770843,5.715438672
6.769668161,4.870580505,5.693396846
6.606498943,4.857937469,5.666520174
6.441149982,4.852560172,5.634867017
6.274926504,4.854229497,5.598679165
6.109468881,4.862830736,5.558416664
5.946723978,4.878353249,5.514753523
5.788856152,4.900855927,5.468540635
5.638118224,4.930411581,5.420746214
5.496706164,4.96704411,5.372384608
5.366619182,5.010669887,5.324442626
5.249541403,5.061050894,5.277809875
5.146754776,5.117763342,5.233217535
5.05908734,5.180182842,5.191189025
4.986897019,5.247485691,5.152005838
4.930088464,5.318665096,5.115691674
4.88815836,5.392560454,5.082017029
4.86026255,5.467896717,5.050524226
4.845296508,5.543329704,5.02057006
4.841979704,5.617492354,4.991380536
4.848934815,5.689036945,4.962110561
4.864754608,5.756669472,4.93190143
4.888052617,5.819174507,4.899930554
4.917497474,5.875431604,4.865450687
4.951834514,5.924426929,4.827819133
4.989900977,5.965265651,4.786520286
5.030642308,5.997191146,4.74118643
5.073136282,6.019615772,4.691621681
5.116628914,6.032165069,4.637832006
5.160581929,6.034733025,4.580061043
5.204726813,6.027541606,4.518827636
5.249116352,6.01119402,4.454957803
5.294162046,5.986709211,4.389602033
5.340645658,5.955525417,4.324228973
5.389695481,5.919463377,4.260588771
5.442722369,5.880644535,4.200643139
5.501316385,5.841365752,4.146464035
5.567111254,5.803938698,4.100108018
5.641629695,5.770508575,4.063478064
4.844241349,4.41721065,3.85152207
4.936998021,4.3800927,3.865797778
5.01259624,4.356589539,3.941493298
5.009497537,4.358008206,4.019214227
4.929350896,4.385689747,4.042934862
4.836676795,4.424125014,4.000852446
4.796221073,4.442499531,3.922117572
4.82973697,4.424148429,3.857852229
4.841533261,4.486698547,3.800724222
4.92699187,4.448715061,3.793707525
5.026211588,4.415447861,3.828235438
5.120435129,4.390850789,3.897772473
5.187163199,4.375056803,3.985894907
5.208405382,4.368039805,4.072191293
5.178178103,4.371743481,4.139022265
5.104387541,4.388660918,4.175401014
5.005287106,4.418814409,4.177604874
4.903502557,4.458048275,4.148095699
4.819465333,4.498204483,4.093451008
4.766244936,4.528853942,4.022120643
4.748462581,4.540785228,3.943678796
4.765282131,4.530267891,3.869761081
4.813965217,4.501321613,3.814424567
4.878427719,4.588403676,3.780690443
4.958848642,4.550547762,3.765411651
5.054030253,4.516529395,3.779365327
5.157810109,4.488951633,3.822685919
5.260508043,4.467824644,3.891077972
5.350109988,4.451517944,3.97643717
5.414651645,4.438262339,4.068471205
5.445041695,4.427522109,4.156833384
5.437170133,4.42057399,4.23296166
5.392438971,4.419977377,4.290955122
5.316837112,4.42830433,4.327501286
5.2194704,4.446971556,4.341454472
5.111248656,4.475744527,4.333539463
5.0036429,4.51278096,4.306086743
4.907165369,4.554776143,4.262483199
4.82975553,4.597094251,4.206372931
4.775770629,4.634161792,4.141049925
4.746113002,4.660370214,4.069455275
4.739386062,4.671374594,3.994781423
4.753460619,4.665355725,3.921283288
4.786733395,4.643729331,3.854762991
4.838548304,4.610914066,3.802321002
4.954830217,4.722722364,3.792062785
5.032513379,4.685716193,3.772607471
5.123648435,4.652560672,3.775628384
5.226054118,4.625249962,3.80246897
5.335432246,4.604076589,3.852230651
5.445433483,4.587893064,3.92174512
5.548193671,4.574687925,4.0058868
5.635305696,4.562314613,4.098208704
5.699089374,4.549225491,4.191835421
5.733865255,4.535045385,4.280429094
5.736838043,4.520794355,4.358944166
5.708294773,4.508636301,4.42393553
5.651127767,4.501223508,4.473402368
5.570017821,4.500920419,4.506394182
5.470713992,4.509248649,4.522687053
5.359635695,4.526727181,4.522692789
5.243679042,4.553012253,4.507520651
5.129928389,4.587089109,4.478976146
5.02508868,4.627332391,4.439345681
4.934728562,4.67143853,4.390996093
4.86261933,4.716376082,4.335963591
4.810443863,4.758510706,4.275728285
4.777979,4.79396698,4.211278183
4.7636602,4.819172756,4.143433352
4.765328251,4.831461311,4.073303842
4.78095441,4.829594887,4.002726678
4.809189391,4.814089644,3.934548332
4.849626768,4.787240434,3.872654985
4.902706993,4.752776882,3.821695277
5.070450849,4.88987161,3.835365678
5.147159564,4.854548666,3.813910003
5.236043453,4.823303451,3.810807983
5.336462332,4.797747875,3.827557112
5.446426824,4.778275965,3.864335522
5.562513619,4.76415711,3.919930528
5.679973365,4.753809711,3.991799729
5.793021881,4.745169125,4.076246157
5.895313825,4.736087225,4.168712264
5.980584609,4.724732822,4.264202811
6.043390029,4.709963965,4.357807499
6.079798961,4.691613173,4.44522827
6.087858325,4.67060018,4.523173986
6.06769266,4.648803224,4.5895085
6.021219107,4.628689791,4.64312647
5.951603238,4.612804091,4.683642261
5.862679164,4.603278317,4.711051304
5.758548113,4.601528632,4.725516753
5.643447527,4.608206328,4.727347651
5.521815966,4.623349127,4.717119127
5.398370896,4.64659428,4.69581021
5.27802853,4.677319282,4.664839205
5.165605032,4.714650241,4.625944373
5.065368201,4.757366301,4.580940526
4.980586716,4.803782691,4.531437904
4.913223805,4.851699316,4.478621565
4.863861484,4.898468157,4.423162636
4.831859075,4.94118465,4.365284229
4.815683575,4.976968451,4.304956101
4.813321646,5.003281272,4.242161868
4.82269258,5.018233142,4.177177336
4.842009121,5.020840842,4.110810502
4.870055017,5.011208674,4.044568081
4.906353144,4.9905975,3.980720249
4.951192669,4.961342645,3.922237501
5.00548597,4.926591818,3.872582563
5.070450849,4.88987161,3.835365678
5.224841173,5.08991273,3.911032048
5.302069295,5.057159404,3.889116604
5.390493721,5.02880075,3.882855903
5.490146408,5.006182787,3.893649515
5.600110139,4.98969796,3.922006566
5.718437243,4.978826439,3.967499892
5.842173153,4.972305345,4.028796348
5.967463038,4.968366868,4.103733662
6.089729883,4.964990658,4.189428009
6.203931366,4.960142622,4.282421092
6.304908338,4.951999512,4.378889565
6.38781692,4.939166661,4.47492785
6.448596511,4.920881714,4.566881325
6.484389877,4.897173112,4.65167008
6.493820515,4.868926632,4.727026542
6.477055189,4.837818585,4.791584299
6.435630524,4.806101944,4.844796131
6.37208779,4.77627471,4.886711729
6.289519807,4.750703621,4.917691216
6.191164279,4.73130109,4.938151175
6.080158907,4.719341463,4.948423992
5.95950479,4.71545254,4.948762081
5.832194228,4.719751202,4.939457113
5.701391507,4.73204168,4.921000102
5.570543165,4.751985591,4.894200569
5.443337666,4.77918309,4.860209896
5.323505181,4.813152653,4.820436725
5.21451107,4.853238541,4.7763805
5.119229413,4.898496047,4.729431389
5.039681492,4.947604474,4.680689489
4.976897595,4.998842918,4.630846824
4.930922279,5.050142283,4.580156771
4.900946673,5.099205751,4.528492657
4.885526633,5.143675219,4.47547692
4.882838114,5.181316512,4.4206505
4.890929542,5.210201003,4.36365162
4.907947831,5.228870636,4.304380964
4.932330078,5.236480372,4.243140044
4.962959261,5.232911901,4.180735008
4.999278172,5.218845114,4.118537135
5.041345921,5.195764493,4.058486461
5.089814276,5.165874098,4.00302253
5.145804295,5.131903647,3.954931688
5.210680216,5.096810967,3.917115517
5.417383806,5.322730312,4.019381735
5.496464754,5.293447409,3.998276346
5.586048277,5.268936191,3.990991738
5.686477983,5.250349741,3.998775077
5.797361684,5.238037202,4.022195997
5.91750989,5.231561657,4.061121422
6.044950396,5.229822013,4.114751486
6.176995914,5.231239085,4.18168915
6.310341908,5.233958746,4.26001691
6.441185947,5.23603644,4.347368889
6.565377647,5.235589866,4.441006875
6.678616537,5.230926995,4.537922199
6.776706884,5.220664732,4.634983237
6.855857085,5.203847476,4.72913103
6.912987598,5.180060543,4.817601933
6.945996918,5.149519571,4.89813783
6.953935002,5.113110106,4.969139268
6.937046517,5.072353397,5.029726013
6.896668142,5.029284608,5.079689108
6.834991812,4.986247025,5.119343138
6.754736222,4.945628361,5.149311846
6.65879604,4.909587269,5.170298992
6.549950977,4.879830038,5.182902672
6.430704143,4.857489652,5.187519823
6.303279315,4.843130364,5.184359172
6.169752866,4.836860944,5.173545033
6.032250911,4.838506465,5.155265943
5.893125191,4.847776505,5.129912597
5.755037029,4.864379566,5.098160368
5.620916765,4.888060338,5.06097488
5.493808347,4.91856461,5.019543438
5.376640155,4.955556164,4.975152726
5.27197693,4.998517603,4.929041628
5.181804976,5.046664932,4.882259072
5.107388935,5.098897771,4.835552773
5.049219253,5.153796679,4.789307291
5.007049668,5.209668226,4.743539701
4.980007572,5.26462911,4.697949887
4.966749984,5.316714574,4.652012651
4.965636018,5.363995162,4.605093238
4.974892531,5.404689361,4.556568091
4.992760129,5.437266152,4.505937619
5.017617386,5.460537492,4.452924707
5.048087831,5.473743452,4.397557991
5.083134674,5.476630413,4.340240298
5.122142876,5.469516242,4.281799755
5.164979811,5.45332854,4.223515918
5.212018569,5.429596601,4.167108938
5.264105615,5.400378095,4.114679344
5.322459359,5.368109374,4.068591072
5.388498187,5.335383324,4.031300876
5.647239098,5.587968436,4.160550305
5.729383265,5.563043689,4.141383888
5.821571781,5.543318571,4.134780219
5.924294661,5.529803245,4.141836014
6.037421952,5.522791145,4.163079418
6.160156259,5.521861452,4.198454376
6.291050627,5.525971595,4.247361482
6.428073001,5.533614213,4.308734671
6.568692465,5.543001259,4.381127253
6.709968022,5.552238974,4.462785474
6.848634656,5.559470031,4.5517013
6.981195927,5.562976759,4.645651875
7.104039504,5.561254149,4.742244009
7.213588061,5.55306778,4.838983043
7.306485181,5.537509305,4.933376565
7.379801016,5.514054157,5.023069142
7.431231997,5.482617473,5.105990711
7.459266161,5.443598283,5.180493582
7.463289465,5.397899423,5.245452682
7.443615488,5.346910676,5.300309364
7.401428867,5.292444573,5.345048262
7.338641929,5.236619211,5.380107378
7.257676436,5.181691551,5.406233115
7.161198563,5.129858195,5.424303715
7.051851779,5.08305487,5.435154211
6.932041255,5.042794362,5.439439587
6.803817081,5.010078849,5.437566311
6.668879616,4.985404921,5.429705413
6.528695519,4.968853553,5.415877622
6.38468076,4.960233524,5.39608134
6.238389782,4.959234797,5.370424971
6.091653433,4.965551925,5.339228719
5.946628593,4.978952654,5.303074078
5.805749959,4.999286072,5.262795302
5.67159949,5.026440592,5.219420487
5.546724995,5.060270988,5.174077694
5.433444768,5.100515701,5.127884172
5.333671918,5.146722752,5.081836035
5.24878357,5.198197617,5.036713518
5.179549478,5.253980881,4.993013929
5.126123864,5.312858167,4.950920398
5.088094434,5.373399736,4.910309241
5.064574814,5.434022818,4.87079259
5.054322071,5.493066898,4.831787499
5.055860679,5.548871844,4.792599471
5.067597993,5.599851002,4.752508413
5.087922959,5.644555643,4.710848161
5.115287033,5.681731707,4.667075487
5.148272062,5.710373028,4.620829044
5.185652273,5.729775743,4.571981261
5.226456036,5.739595903,4.520685824
5.270028322,5.739907286,4.467420392
5.316088471,5.731250436,4.413019889
5.364772096,5.714659222,4.358691716
5.416642731,5.691649321,4.306002331
5.472659366,5.664155163,4.25682576
5.534090825,5.634408323,4.213249034
5.602376673,5.604760506,4.177437008
5.913255819,5.884928354,4.334368169
5.999554993,5.865210339,4.318175057
6.095627747,5.851165007,4.313697592
6.202029254,5.843695279,4.321900255
6.31875729,5.843039152,4.343234477
6.445212043,5.848759839,4.377624772
6.580216072,5.859815904,4.424508758
6.72208099,5.874695941,4.482917311
6.868698615,5.891589795,4.551572695
7.017633964,5.908563995,4.628981238
7.166205378,5.92371405,4.713503418
7.311549677,5.935278042,4.803395743
7.450681627,5.941709517,4.896830904
7.580562176,5.941718077,4.991910917
7.698187164,5.934290571,5.08668965
7.800699587,5.918704499,5.179216462
7.885518602,5.894540735,5.267604196
7.950471562,5.861697762,5.350115888
7.993913587,5.820406234,5.42525825
8.014821704,5.771240899,5.491867486
8.012854572,5.715125811,5.549173949
7.988371804,5.653327283,5.596835162
7.942407888,5.587427171,5.634930414
7.876596101,5.519268124,5.663914033
7.793040313,5.450864366,5.684528928
7.69413975,5.38427791,5.697687844
7.582383505,5.321470421,5.70433694
7.460144707,5.264152253,5.705323168
7.329512613,5.213657577,5.701290381
7.192198596,5.170873264,5.692625958
7.049537057,5.136237909,5.679469276
6.902578425,5.109809336,5.661778061
6.752247117,5.09138085,5.639434119
6.599521461,5.080615337,5.612361286
6.445590047,5.077165494,5.580628486
6.291949133,5.080756771,5.54451803
6.140423364,5.091222635,5.504550196
5.993110982,5.108494406,5.461465407
5.85226957,5.132556824,5.416172446
5.720166735,5.163384319,5.369674305
5.598921795,5.200872614,5.3229834
5.4903612,5.244777349,5.27703641
5.395904462,5.294667695,5.232617354
5.316490758,5.349899642,5.190296148
5.252550195,5.409610866,5.150388604
5.204018216,5.472736776,5.112941919
5.170386797,5.538044911,5.077746725
5.150782174,5.604182724,5.04437308
5.144056602,5.669732183,5.012224254
5.148881592,5.73326445,4.980599955
5.163832436,5.793389228,4.948760493
5.187458048,5.848796097,4.915985262
5.218335116,5.898288444,4.881622215
5.255110046,5.940813499,4.845128614
5.296535031,5.975493496,4.806106029
5.341505072,6.001662582,4.764333589
5.389100855,6.018911682,4.719802492
5.438638551,6.027139636,4.672752116
5.489722944,6.026604555,4.623704658
5.542295902,6.017965592,4.573492004
5.596669307,6.002303192,4.523266544
5.653530727,5.981105932,4.474487356
5.713911717,5.956214557,4.42887484
5.779112739,5.929718706,4.388330495
5.850584931,5.903808875,4.35482377
6.213855886,6.212435211,4.540193585
6.305269494,6.198703952,4.527920543
6.406330774,6.191155419,4.526822818
6.517617374,6.190610759,4.537753936
6.639182093,6.19725746,4.561081555
6.770515461,6.210629139,4.596671053
6.910565064,6.229657333,4.64392047
7.05780284,6.252786752,4.701838509
7.210321993,6.278133569,4.769148575
7.36594126,6.303659626,4.844397536
7.52229747,6.327335768,4.926049506
7.676916309,6.347274356,5.012551868
7.827262142,6.361821482,5.102370341
7.970776373,6.369609602,5.193998907
8.104916979,6.369578293,5.285956173
8.227209102,6.360973401,5.376781002
