episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-170.16463,100,100,0.41330480575561523,-170.16463,-170.16463,-170.16463
2,-172.0836,100,200,0.46506476402282715,-171.12411,-171.12411,-171.12411
3,-177.74287,100,300,0.515444278717041,-173.33037,-173.33037,-173.33037
4,-184.03606,100,400,0.5653355121612549,-176.00679,-176.00679,-176.00679
5,-176.46872,100,500,0.6173269748687744,-176.09917,-176.09917,-176.09917
6,-178.61464,100,600,0.7504308223724365,-176.51842,-176.51842,-176.51842
7,-179.49959,100,700,0.800917387008667,-176.9443,-176.9443,-176.9443
8,-176.47354,100,800,0.8501696586608887,-176.88547,-176.88547,-176.88547
9,-188.11816,100,900,0.8994607925415039,-178.13354,-178.13354,-178.13354
10,-187.9369,100,1000,0.9495503902435303,-179.11388,-179.11388,-179.11388
11,-186.32016,100,1100,1.0677857398986816,-180.72942,-179.769,-179.769
12,-185.13606,100,1200,1.1175813674926758,-182.03468,-180.21625,-180.21625
13,-181.07364,100,1300,1.1687912940979004,-182.36775,-180.28221,-180.28221
14,-184.72163,100,1400,1.218912124633789,-182.43631,-180.59932,-180.59932
15,-188.20737,100,1500,1.27022123336792,-183.61018,-181.1065,-181.1065
16,-175.261,100,1600,1.39333176612854,-183.27481,-180.74117,-180.74117
17,-187.00247,100,1700,1.4433629512786865,-184.0251,-181.10948,-181.10948
18,-187.04799,100,1800,1.4915401935577393,-185.08253,-181.43939,-181.43939
19,-178.8587,100,1900,1.5397858619689941,-184.15659,-181.30357,-181.30357
20,-176.68047,100,2000,1.589101791381836,-183.03096,-181.07242,-181.07242
21,-237.12582,100,2100,1.958780288696289,-188.11151,-183.74162,-183.74162
22,-170.07623,100,2200,2.0083179473876953,-186.60555,-183.12047,-183.12047
23,-174.6285,100,2300,2.056220054626465,-185.96103,-182.75125,-182.75125
24,-179.50198,100,2400,2.1044962406158447,-185.43906,-182.61589,-182.61589
25,-170.8367,100,2500,2.155660629272461,-183.70198,-182.14473,-182.14473
26,-174.76462,100,2600,2.2749030590057373,-183.65234,-181.86087,-181.86087
27,-180.49657,100,2700,2.3262863159179688,-183.00175,-181.81035,-181.81035
28,-179.37862,100,2800,2.3773393630981445,-182.23483,-181.7235,-181.7235
29,-167.12521,100,2900,2.4287970066070557,-181.06148,-181.2201,-181.2201
30,-180.46524,100,3000,2.4780538082122803,-181.43996,-181.19493,-181.19493
31,-175.29991,100,3100,3.2504208087921143,-175.25735,-181.00478,-181.00478
32,-169.34296,100,3200,3.301851749420166,-175.18404,-180.64032,-180.64032
33,-163.1327,100,3300,3.35386323928833,-174.03445,-180.10979,-180.10979
34,-173.84798,100,3400,3.4062469005584717,-173.46906,-179.92563,-179.92563
35,-165.78221,100,3500,3.45683217048645,-172.96361,-179.52153,-179.52153
36,-167.65231,100,3600,3.588024377822876,-172.25237,-179.19183,-179.19183
37,-180.09158,100,3700,3.6379122734069824,-172.21187,-179.21616,-179.21616
38,-166.97461,100,3800,3.687697649002075,-170.97147,-178.894,-178.894
39,-178.19156,100,3900,3.738354444503784,-172.0781,-178.87599,-178.87599
40,-179.56856,100,4000,3.788524627685547,-171.98843,-178.89331,-178.89331
41,-166.54448,100,4100,4.211798191070557,-171.11288,-178.59212,-178.59212
42,-165.42917,100,4200,4.263127326965332,-170.72151,-178.27872,-178.27872
43,-164.93008,100,4300,4.3119916915893555,-170.90126,-177.96828,-177.96828
44,-169.72237,100,4400,4.363330841064453,-170.4887,-177.78087,-177.78087
45,-166.1644,100,4500,4.412838459014893,-170.52692,-177.52274,-177.52274
46,-161.92148,100,4600,4.533398628234863,-169.95383,-177.18358,-177.18358
47,-168.95761,100,4700,4.583895206451416,-168.84042,-177.00856,-177.00856
48,-163.5664,100,4800,4.640917778015137,-168.49962,-176.7285,-176.7285
49,-170.9263,100,4900,4.690448760986328,-167.77309,-176.61009,-176.61009
50,-160.49026,100,5000,4.740363359451294,-165.86525,-176.28769,-176.28769
51,-170.38013,100,5100,4.866515636444092,-166.24883,-176.292,-176.17186
52,-165.17596,100,5200,4.917538404464722,-166.22351,-176.15385,-175.96039
53,-164.54462,100,5300,4.968130111694336,-166.18497,-175.88988,-175.74501
54,-158.54497,100,5400,5.018355846405029,-165.06721,-175.38008,-175.42648
55,-170.93277,100,5500,5.069095134735107,-165.54404,-175.26935,-175.34477
56,-165.87047,100,5600,5.196617364883423,-165.93893,-175.01445,-175.17558
57,-165.24153,100,5700,5.248455762863159,-165.56735,-174.7293,-175.0013
58,-173.43715,100,5800,5.299522876739502,-166.55441,-174.66858,-174.97433
59,-165.75114,100,5900,5.351904630661011,-166.0369,-174.22124,-174.81801
60,-165.33566,100,6000,5.402597427368164,-166.52145,-173.7692,-174.65997
61,-172.36511,100,6100,5.532835245132446,-166.71994,-173.49011,-174.62236
62,-165.43097,100,6200,5.854056119918823,-166.74544,-173.096,-174.4741
63,-176.63171,100,6300,5.9042134284973145,-167.95413,-173.00714,-174.50836
64,-169.04318,100,6400,5.954571008682251,-169.00397,-172.69359,-174.42297
65,-168.72095,100,6500,6.004877090454102,-168.78279,-172.30386,-174.33525
66,-170.2267,100,6600,6.1326353549957275,-169.21841,-172.20319,-174.273
67,-166.13857,100,6700,6.184397220611572,-169.3081,-171.7859,-174.15158
68,-160.41875,100,6800,6.2410054206848145,-168.00626,-171.25333,-173.94963
69,-244.39311,100,6900,6.291215419769287,-175.87045,-172.56403,-174.97057
70,-167.05495,100,7000,6.342715263366699,-176.04239,-172.3715,-174.85748
71,-165.88573,100,7100,6.46580696105957,-175.39445,-170.94669,-174.73111
72,-178.67336,100,7200,6.516062021255493,-176.7187,-171.11864,-174.78586
73,-173.3541,100,7300,6.569394588470459,-176.39095,-171.09317,-174.76625
74,-160.17226,100,7400,6.620546579360962,-175.50385,-170.70654,-174.56903
75,-161.81981,100,7500,6.66951322555542,-174.81374,-170.52618,-174.39903
76,-165.34073,100,7600,6.792086601257324,-174.32513,-170.33774,-174.27985
77,-167.29814,100,7700,6.842642307281494,-174.44109,-170.07378,-174.18918
78,-167.67032,100,7800,6.893265962600708,-175.16624,-169.83958,-174.10559
79,-171.58304,100,7900,6.943279027938843,-167.88524,-169.92876,-174.07367
80,-165.29636,100,8000,6.993676662445068,-167.70938,-169.62537,-173.96396
81,-248.60442,100,8100,7.120531320571899,-175.98125,-171.09149,-174.88545
82,-164.11041,100,8200,7.4703028202056885,-174.52495,-170.98682,-174.75404
83,-160.42014,100,8300,7.520595550537109,-173.23157,-170.93257,-174.58134
84,-160.48413,100,8400,7.569538831710815,-173.26274,-170.66527,-174.41353
85,-158.68135,100,8500,7.618357419967651,-172.9489,-170.52328,-174.22844
86,-159.0408,100,8600,7.7363691329956055,-172.31892,-170.35106,-174.05185
87,-162.65825,100,8700,7.785821437835693,-171.8549,-170.00238,-173.92088
88,-166.54173,100,8800,7.836161136627197,-171.74207,-169.99373,-173.83702
89,-165.18152,100,8900,7.885470390319824,-171.1019,-169.73352,-173.73978
90,-157.82169,100,9000,7.936179161071777,-170.35445,-169.29857,-173.5629
91,-161.72284,100,9100,8.054710865020752,-161.66629,-169.20215,-173.43279
92,-164.43793,100,9200,8.113240957260132,-161.69905,-169.18233,-173.335
93,-166.94484,100,9300,8.176846742630005,-162.35152,-169.22261,-173.26631
94,-164.89589,100,9400,8.227792263031006,-162.79268,-169.1261,-173.17726
95,-157.32877,100,9500,8.27878451347351,-162.65742,-168.94937,-173.01042
96,-159.09738,100,9600,8.400145053863525,-162.66307,-168.89291,-172.86552
97,-158.2927,100,9700,8.4544198513031,-162.22653,-168.67961,-172.71529
98,-156.09459,100,9800,8.505056619644165,-161.18181,-168.53015,-172.54568
99,-163.64111,100,9900,8.555342435836792,-161.02777,-168.38446,-172.45573
100,-156.40752,100,10000,8.605574369430542,-160.88635,-168.3028,-172.29526
101,-163.26036,100,10100,8.731279611587524,-161.0401,-168.16042,-172.22621
102,-157.83147,100,10200,8.781037330627441,-160.37946,-168.01352,-172.0837
103,-149.29243,100,10300,9.11484432220459,-158.61423,-167.70845,-171.79918
104,-157.96614,100,10400,9.165313720703125,-157.92125,-167.69687,-171.5385
105,-157.71031,100,10500,9.214790105819702,-157.9594,-167.43243,-171.35092
106,-157.3188,100,10600,9.334354877471924,-157.78156,-167.26138,-171.13795
107,-149.71014,100,10700,9.382903337478638,-156.9233,-166.95078,-170.84006
108,-159.24945,100,10800,9.432353973388672,-157.2388,-166.667,-170.66782
109,-158.8866,100,10900,9.482086181640625,-156.76332,-166.52974,-170.37549
110,-153.2897,100,11000,9.531119585037231,-156.45154,-166.28883,-170.029
111,-151.02626,100,11100,9.650606632232666,-155.22812,-165.86205,-169.67607
112,-165.6496,100,11200,9.700218677520752,-156.00993,-165.86642,-169.48119
113,-159.25034,100,11300,9.750276327133179,-157.00575,-165.51878,-169.26297
114,-157.75093,100,11400,9.800400257110596,-156.98422,-165.29295,-168.99326
115,-157.28696,100,11500,9.850036144256592,-156.94188,-165.06427,-168.68407
116,-149.25822,100,11600,9.972898006439209,-156.13582,-164.6449,-168.42403
117,-159.666,100,11700,10.023592948913574,-157.13141,-164.51544,-168.15067
118,-154.55675,100,11800,10.07274842262268,-156.66214,-164.39821,-167.82576
119,-154.63051,100,11900,10.123167991638184,-156.23654,-162.60297,-167.58348
120,-146.93076,100,12000,10.172107219696045,-155.60063,-162.20047,-167.286
121,-160.23595,100,12100,10.295373439788818,-156.5216,-162.08746,-166.5171
122,-158.92705,100,12200,10.345845460891724,-155.84935,-161.69255,-166.40561
123,-152.5021,100,12300,10.71149468421936,-155.17453,-161.27551,-166.18434
124,-151.02007,100,12400,10.762174367904663,-154.50143,-161.09247,-165.8995
125,-151.70172,100,12500,10.811928987503052,-153.9429,-160.89009,-165.70816
126,-147.11812,100,12600,10.936318397521973,-153.72891,-160.52565,-165.4317
127,-155.19238,100,12700,10.985720872879028,-153.28154,-160.28354,-165.17867
128,-154.58849,100,12800,11.035118579864502,-153.2847,-160.0219,-164.93076
129,-150.3889,100,12900,11.084326267242432,-152.86057,-159.59802,-164.7634
130,-157.5569,100,13000,11.133777141571045,-153.92317,-159.44324,-164.5343
131,-152.06787,100,13100,11.260316848754883,-153.10635,-157.5125,-164.30197
132,-151.3911,100,13200,11.311888694763184,-152.35275,-157.2581,-164.12247
133,-159.89339,100,13300,11.362224817276001,-153.0919,-157.24757,-164.09006
134,-146.05931,100,13400,11.412358283996582,-152.59583,-156.95908,-163.8122
135,-152.84239,100,13500,11.463101625442505,-152.70987,-156.84229,-163.6828
136,-150.28204,100,13600,11.588566064834595,-153.02629,-156.66711,-163.5091
137,-154.08728,100,13700,11.638581037521362,-152.91576,-156.49571,-163.24904
138,-148.33041,100,13800,11.688522338867188,-152.28996,-156.13148,-163.0626
139,-154.69267,100,13900,11.739196538925171,-152.72032,-155.9217,-162.8276
140,-155.2928,100,14000,11.789617776870728,-152.49393,-155.87112,-162.58485
141,-154.00342,100,14100,11.914263725280762,-152.68748,-155.71674,-162.45943
142,-151.1956,100,14200,11.963251829147339,-152.66794,-155.45189,-162.31711
143,-149.33221,100,14300,12.013057708740234,-151.61182,-155.09964,-162.16113
144,-153.74101,100,14400,12.361257553100586,-152.37997,-154.87654,-162.00131
145,-146.82265,100,14500,12.410224199295044,-151.778,-154.66643,-161.8079
146,-147.17082,100,14600,12.534339666366577,-151.46689,-154.42789,-161.66039
147,-152.25496,100,14700,12.584483623504639,-151.28366,-154.30713,-161.49336
148,-155.45763,100,14800,12.636732339859009,-151.99638,-154.29439,-161.41228
149,-154.06708,100,14900,12.68593978881836,-151.9338,-154.1029,-161.2437
150,-153.92265,100,15000,12.734615564346313,-151.7968,-154.0532,-161.17802
151,-157.6045,100,15100,12.858917474746704,-152.1569,-153.9401,-161.05026
152,-163.0277,100,15200,12.909262895584106,-153.34012,-154.04402,-161.02876
153,-148.5202,100,15300,12.958257913589478,-153.25891,-154.02858,-160.86853
154,-147.18724,100,15400,13.008833169937134,-152.60355,-153.81299,-160.75494
155,-146.35832,100,15500,13.058733224868774,-152.55711,-153.58595,-160.5092
156,-146.48364,100,15600,13.189476728439331,-152.48839,-153.36926,-160.31534
157,-162.89687,100,15700,13.23994755744934,-153.55258,-153.633,-160.29189
158,-144.8062,100,15800,13.29411792755127,-152.48744,-153.34413,-160.00558
159,-151.45943,100,15900,13.344918489456177,-152.22667,-153.19559,-159.86266
160,-152.5133,100,16000,13.396334648132324,-152.08575,-153.18005,-159.73444
161,-148.59167,100,16100,13.527426481246948,-151.18446,-153.13136,-159.4967
162,-144.28502,100,16200,13.576906204223633,-149.3102,-152.70409,-159.28525
163,-153.45743,100,16300,13.626466989517212,-149.80391,-152.58823,-159.05351
164,-145.96045,100,16400,13.976590871810913,-149.68124,-152.35242,-158.82268
165,-148.42044,100,16500,14.026482343673706,-149.88744,-152.17508,-158.61967
166,-148.95517,100,16600,14.154986143112183,-150.1346,-152.169,-158.40697
167,-152.33849,100,16700,14.203798770904541,-149.07877,-152.02246,-158.26897
168,-149.50195,100,16800,14.25234603881836,-149.54832,-151.92137,-158.15979
169,-147.88246,100,16900,14.302050113677979,-149.19064,-151.78639,-157.19469
170,-147.34477,100,17000,14.3527672290802,-148.67378,-151.79468,-156.99757
171,-139.02904,100,17100,14.48172378540039,-147.7175,-151.37054,-156.72902
