episode,reward,length,timesteps,time_elapsed,rolling_reward_10,rolling_reward_50,rolling_reward_100
1,-578.75836,300,300,0.519115686416626,-578.75836,-578.75836,-578.75836
2,-604.79456,300,600,0.6757042407989502,-591.7765,-591.7765,-591.7765
3,-694.08746,300,900,0.8273518085479736,-625.8801,-625.8801,-625.8801
4,-805.4577,300,1200,0.9727768898010254,-670.77454,-670.77454,-670.77454
5,-489.32043,300,1500,1.120551347732544,-634.4837,-634.4837,-634.4837
6,-696.63837,300,1800,1.3463187217712402,-644.84283,-644.84283,-644.84283
7,-723.1709,300,2100,1.7637124061584473,-656.03253,-656.03253,-656.03253
8,-423.13907,300,2400,1.9098985195159912,-626.92084,-626.92084,-626.92084
9,-767.7239,300,2700,2.0539824962615967,-642.5657,-642.5657,-642.5657
10,-542.0631,300,3000,2.1994736194610596,-632.5154,-632.5154,-632.5154
11,-390.87558,300,3300,2.411439895629883,-613.7271,-610.5481,-610.5481
12,-617.0629,300,3600,2.556694984436035,-614.9539,-611.091,-611.091
13,-606.0614,300,3900,2.7056760787963867,-606.15137,-610.70416,-610.70416
14,-629.72455,300,4200,3.1507952213287354,-588.578,-612.0627,-612.0627
15,-498.59964,300,4500,3.298595905303955,-589.506,-604.4985,-604.4985
16,-621.51575,300,4800,3.643869161605835,-581.99365,-605.5621,-605.5621
17,-596.64374,300,5100,3.79777193069458,-569.34094,-605.0375,-605.0375
18,-621.1747,300,5400,3.9467520713806152,-589.14453,-605.93396,-605.93396
19,-574.57153,300,5700,4.094114303588867,-569.8293,-604.2833,-604.2833
20,-338.7899,300,6000,4.239953994750977,-549.50195,-591.00867,-591.00867
21,-596.0168,300,6300,4.749371290206909,-570.0161,-591.24713,-591.24713
22,-502.86996,300,6600,4.895770788192749,-558.5968,-587.23,-587.23
23,-664.3705,300,6900,5.043784856796265,-564.4277,-590.5839,-590.5839
24,-494.5171,300,7200,5.190790176391602,-550.9069,-586.5811,-586.5811
25,-646.7791,300,7500,5.33850622177124,-565.725,-588.9891,-588.9891
26,-709.2845,300,7800,6.252536296844482,-574.50183,-593.6158,-593.6158
27,-571.30804,300,8100,6.413796424865723,-571.9682,-592.78955,-592.78955
28,-425.62897,300,8400,6.841461420059204,-552.41364,-586.8195,-586.8195
29,-595.1981,300,8700,6.990041255950928,-554.47626,-587.10846,-587.10846
30,-434.75482,300,9000,7.144093751907349,-564.0728,-582.02997,-582.02997
31,-559.2886,300,9300,7.362138509750366,-560.39996,-581.2964,-581.2964
32,-558.8521,300,9600,7.518860816955566,-565.99817,-580.5951,-580.5951
33,-303.92648,300,9900,7.673729419708252,-529.95374,-572.2112,-572.2112
34,-447.90686,300,10200,7.8200438022613525,-525.29266,-568.5552,-568.5552
35,-593.9068,300,10500,8.229759216308594,-520.0055,-569.2795,-569.2795
36,-483.95145,300,10800,8.454384088516235,-497.47223,-566.90924,-566.90924
37,-586.8468,300,11100,8.61158299446106,-499.02612,-567.4481,-567.4481
38,-541.0899,300,11400,8.763832569122314,-510.57217,-566.75446,-566.75446
39,-461.257,300,11700,8.911113023757935,-497.17807,-564.04944,-564.04944
40,-412.52823,300,12000,9.06848955154419,-494.9554,-560.26135,-560.26135
41,-492.58057,300,12300,9.56105923652649,-488.2846,-558.6106,-558.6106
42,-319.3878,300,12600,9.708333015441895,-464.3382,-552.91486,-552.91486
43,-386.1043,300,12900,9.862797021865845,-472.55597,-549.0355,-549.0355
44,-457.26398,300,13200,10.009469747543335,-473.4917,-546.94977,-546.94977
45,-494.32123,300,13500,10.15623688697815,-463.5331,-545.7803,-545.7803
46,-421.86154,300,13800,10.385063171386719,-457.32413,-543.08636,-543.08636
47,-420.5445,300,14100,10.53041958808899,-440.6939,-540.4791,-540.4791
48,-542.863,300,14400,10.971821784973145,-440.8712,-540.5288,-540.5288
49,-539.2213,300,14700,11.12123990058899,-448.66763,-540.50214,-540.50214
50,-494.17563,300,15000,11.270058393478394,-456.83237,-539.57556,-539.57556
51,-292.42172,300,15300,11.487241268157959,-436.81647,-533.8489,-534.72943
52,-569.20966,300,15600,11.636078357696533,-461.79868,-533.13715,-535.3925
53,-447.1109,300,15900,11.794413089752197,-467.89932,-528.19763,-533.7268
54,-591.7723,300,16200,11.952897071838379,-481.3502,-523.9239,-534.8017
55,-426.92593,300,16500,12.369879961013794,-474.61066,-522.676,-532.84033
56,-678.50055,300,16800,12.590051651000977,-500.2745,-522.31323,-535.4414
57,-423.14258,300,17100,12.741616249084473,-500.53436,-516.3127,-533.47125
58,-441.23065,300,17400,12.898410320281982,-490.3711,-516.6745,-531.8809
59,-451.52017,300,17700,13.045530080795288,-481.60098,-510.35046,-530.51886
60,-354.97375,300,18000,13.194112062454224,-467.68082,-506.60867,-527.5931
61,-642.7454,300,18300,13.420210599899292,-502.7132,-511.64612,-529.48083
62,-509.48615,300,18600,13.824748754501343,-496.74088,-509.49457,-529.1583
63,-263.84235,300,18900,13.970012426376343,-478.41397,-502.65015,-524.94696
64,-396.0578,300,19200,14.117284297943115,-458.84253,-497.97684,-522.9331
65,-506.55145,300,19500,14.280459642410278,-466.80502,-498.13586,-522.6811
66,-329.16348,300,19800,14.514416217803955,-431.8714,-492.28882,-519.749
67,-359.4322,300,20100,14.663437604904175,-425.50034,-487.54456,-517.3562
68,-580.1085,300,20400,14.813928127288818,-439.38812,-486.72324,-518.27905
69,-622.4474,300,20700,15.240352392196655,-456.4808,-487.6808,-519.78876
70,-292.29102,300,21000,15.396329879760742,-450.21255,-486.7508,-516.5388
71,-464.44763,300,21300,15.63277006149292,-432.3828,-484.11942,-515.8052
72,-414.19412,300,21600,15.795400619506836,-422.8536,-482.34586,-514.3938
73,-648.6551,300,21900,15.971283435821533,-461.33487,-482.03156,-516.233
74,-413.25336,300,22200,16.127304315567017,-463.05444,-480.40628,-514.8414
75,-480.1584,300,22500,16.287950038909912,-460.4151,-477.0739,-514.37897
76,-775.33325,300,22800,16.79270648956299,-505.03204,-478.3949,-517.81256
77,-551.5312,300,23100,16.944473028182983,-524.242,-477.99933,-518.2504
78,-425.25897,300,23400,17.091952800750732,-508.75702,-477.992,-517.0582
79,-806.43646,300,23700,17.241270303726196,-527.15594,-482.2167,-520.72125
80,-316.43942,300,24000,17.392000675201416,-529.5708,-479.8504,-518.1678
81,-287.15787,300,24300,17.618430137634277,-511.84186,-474.4078,-515.3158
82,-351.30524,300,24600,18.036760330200195,-505.55292,-470.25684,-513.3157
83,-685.78644,300,24900,18.189595222473145,-509.2661,-477.894,-515.3936
84,-425.30933,300,25200,18.352811813354492,-510.47168,-477.44208,-514.32117
85,-428.1276,300,25500,18.51215887069702,-505.26862,-474.12653,-513.3071
86,-346.11423,300,25800,18.74917697906494,-462.34668,-471.36972,-511.363
87,-342.88812,300,26100,18.91009259223938,-441.48236,-466.4906,-509.4265
88,-335.25327,300,26400,19.070392608642578,-432.48178,-462.37387,-507.4473
89,-362.70837,300,26700,19.508727550506592,-388.10898,-460.40292,-505.821
90,-496.6062,300,27000,19.660604000091553,-406.12567,-462.08444,-505.71863
91,-326.81046,300,27300,19.89368486404419,-410.0909,-458.769,-503.75256
92,-331.64313,300,27600,20.04471254348755,-408.1247,-459.01413,-501.88184
93,-470.42966,300,27900,20.196223974227905,-386.58902,-460.70065,-501.54364
94,-490.33688,300,28200,20.350739240646362,-393.0918,-461.36212,-501.4244
95,-378.3802,300,28500,20.5015070438385,-388.11703,-459.04327,-500.12918
96,-428.92126,300,28800,21.008338689804077,-396.39777,-459.18454,-499.38748
97,-589.543,300,29100,21.166577577590942,-421.06323,-462.56445,-500.31693
98,-553.9092,300,29400,21.321218013763428,-442.9288,-462.7854,-500.8638
99,-406.64578,300,29700,21.470527410507202,-447.3226,-460.13388,-499.91208
100,-464.19247,300,30000,21.62368631362915,-444.0812,-459.53427,-499.55487
101,-518.3577,300,30300,21.853145599365234,-463.23593,-464.05292,-498.9509
102,-349.57675,300,30600,22.00823187828064,-465.0293,-459.66028,-496.3987
103,-416.54034,300,30900,22.432209968566895,-459.64038,-459.04883,-493.6233
104,-314.71127,300,31200,22.580065965652466,-442.07782,-453.50766,-488.7158
105,-318.71005,300,31500,22.738506317138672,-436.11078,-451.3433,-487.00967
106,-400.31833,300,31800,22.97519588470459,-433.2505,-445.77972,-484.04645
107,-383.6156,300,32100,23.130025625228882,-412.65778,-444.98914,-480.65094
108,-499.79764,300,32400,23.284022331237793,-407.2466,-446.16046,-481.4175
109,-473.8131,300,32700,23.439213275909424,-413.96332,-446.60632,-478.4784
110,-277.28247,300,33000,23.87793517112732,-395.27234,-445.05255,-475.8306
111,-783.7064,300,33300,24.10953998565674,-421.8072,-447.87177,-479.7589
112,-297.36343,300,33600,24.267826318740845,-416.58585,-443.6293,-476.56192
113,-299.0055,300,33900,24.425812482833862,-404.83237,-444.33255,-473.49136
114,-326.33496,300,34200,24.584609508514404,-405.99472,-442.93805,-470.45746
115,-488.582,300,34500,24.737440824508667,-422.98193,-442.57867,-470.3573
116,-573.4764,300,34800,24.974658489227295,-440.29776,-447.46497,-469.87686
117,-464.70978,300,35100,25.405770301818848,-448.40717,-449.57047,-468.55753
118,-466.23627,300,35400,25.558167219161987,-445.05103,-447.29306,-467.00818
119,-382.2875,300,35700,25.708577871322632,-435.8985,-442.48984,-465.08533
120,-620.4563,300,36000,25.8663911819458,-470.21582,-449.05316,-467.90198
121,-592.99005,300,36300,26.10442876815796,-451.14423,-451.62402,-467.87167
122,-347.6654,300,36600,26.26048994064331,-456.1744,-450.29343,-466.3197
123,-365.34735,300,36900,26.687833786010742,-462.8086,-444.62732,-463.3294
124,-436.76868,300,37200,26.843650102615356,-473.85196,-445.09763,-462.75195
125,-353.38358,300,37500,26.99483060836792,-460.33212,-442.5621,-459.818
126,-364.21368,300,37800,27.244524717330933,-439.40585,-434.33966,-456.36734
127,-688.5649,300,38100,27.404289484024048,-461.79135,-437.08035,-457.5399
128,-299.98456,300,38400,27.56029725074768,-445.16617,-434.5749,-456.28345
129,-351.4941,300,38700,27.713937997817993,-442.08682,-425.47604,-453.8464
130,-432.00156,300,39000,28.143211603164673,-423.2414,-427.78726,-453.81888
